Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"In total, all Singaporean HDB households will receive twice the regular amount of GSTV - U-Save to help offset their utilities bills this year. 

Larger families will receive 2.5 times their regular GSTV- U-Save. #linkinbio 

Photo from Unsplash.",2020-10-04 09:59:31+00:00,Give you a one time voucher and they will take back monthly from you. No need to be too happy about it.,2020-10-05,22,Economic Measures,22,1,-9.623847437643743,5,1,1,154.58911493558003,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Crocodile cry... Vvery pity just graduated and starting to work,2020-09-02,10,Economic Measures,10,0,-13.440846291131619,3,1,0,115.2968859668349,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"Best wayang ever, she should be an actress not politician",2020-09-02,10,Economic Measures,10,0,-11.765095126666058,1,0,0,156.96129294150037,4,1,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Give jobs to singaporeans. So many caucasians taking our jobs #noangmoh,2020-09-02,10,Economic Measures,10,0,-13.227202552988794,2,0,1,99.81731765956164,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,What to expect when it’s Josephine Teo,2020-09-03,8,Economic Measures,7,0,-12.182071039677155,1,1,0,236.57610590533488,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Omg what channel 8 drama is this🤩,2020-09-03,6,Economic Measures,7,0,-11.71508333193838,2,0,0,236.57610590533488,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"Anyways im gg to mcdonalds, anyone want anything?",2020-09-03,8,Economic Measures,8,0,-15.223709020514958,3,0,0,90.02233435309248,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"Lowlifes here always love to criticise and spreading bad energy. I pity all of you living such a bad and negative lives. Use your word to create, not destroy.",2020-09-03,29,Economic Measures,29,2,-11.030149508326593,8,2,2,115.29688596683492,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Don’t understand why she need to cry..,2020-09-06,8,Economic Measures,7,0,-10.527108824309288,2,0,0,156.96129294150037,4,0,0.0
Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"JT: However tough it may be, we will help you bounce back.  Me: OMG, thank you, thank you so much Josephine Teo for walking this ""journey"" with me, thank you so-, I-I don't know how to react. *cries in Pyrocynical*",2020-09-14,38,Economic Measures,40,2,-12.465991598263216,8,1,4,45.715103800698344,4,0,0.0
"- Jobs Support Scheme (JSS) will be extended by seven months, until March 2021.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Jobs Growth Incentive (JGI) will be launched to support hiring in growing sectors — such as biomedical sciences, financial services, ICT, public healthcare, long-term care, F&B, and manufacturing sectors.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Covid-19 Support Grant (CSG), which was introduced in May, will be extended until December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The eligibility for the Workfare Special Payment will be widened.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#linkinbio 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Photo from Unsplash / Peter Nguyen",2020-08-18 06:31:52+00:00,Kicking the can down the road... Enjoy sinkies,2020-08-18,8,Economic Measures,8,0,-11.697656053372755,1,0,0,156.96129294150037,4,0,0.0
"- Jobs Support Scheme (JSS) will be extended by seven months, until March 2021.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Jobs Growth Incentive (JGI) will be launched to support hiring in growing sectors — such as biomedical sciences, financial services, ICT, public healthcare, long-term care, F&B, and manufacturing sectors.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Covid-19 Support Grant (CSG), which was introduced in May, will be extended until December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The eligibility for the Workfare Special Payment will be widened.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#linkinbio 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Photo from Unsplash / Peter Nguyen",2020-08-18 06:31:52+00:00,But workfare only for age 35 and above right,2020-08-18,8,Economic Measures,9,0,-11.136019116406873,1,1,0,235.40179505524767,4,0,0.0
