Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"A member of the press asked the government during a media conference that the mask collection was specifically designated for households.

In reply, a member of the panel said that the government will find a way to reach out to those without residential addresses, and ensure that they have masks too.

Image from Homeless Hearts for Singapore.",2020-01-30 06:46:22+00:00,Shame on those money- faced merchants and individuals who over-priced the sale of face masks! You are despicable!,30/1/20,17,Mask,18,1,-12.20750815,2,1,0,5.421008741,1,0,0
"A member of the press asked the government during a media conference that the mask collection was specifically designated for households.

In reply, a member of the panel said that the government will find a way to reach out to those without residential addresses, and ensure that they have masks too.

Image from Homeless Hearts for Singapore.",2020-01-30 06:46:22+00:00,"4 pcs per family? What about bigger families, a mask can use for how long? After that what do we use. Heard of rumours that we giving masks to China, is it true? We barely have enough for ourselves here.  Appreciated that we are given some, but at least 4 per person , not per family.  Think this is starting to spread like Australia Bush fires 😬",30/1/20,63,Mask,65,3,-10.60170805,13,1,4,2.318887578,0,0,1
"The government expressed concerns with the current rate of consumption of masks in Singapore, saying that it is not sustainable and Singapore has to be prepared for the long haul in battling against coronavirus.

Besides taking action against scalpers, the government will also release 5.2 million masks to 1.3 million households in Singapore, starting from Feb. 1.

Photo by Joshua Lee",2020-01-30 06:03:27+00:00,Govt shd check out the Chinese medicine stall at Telok Blangah crescent. Selling surgical masks at $3 for 6.😭😭,30/1/20,17,Mask,19,1,-14.28853944,3,0,0,4.732121931,0,0,0
"The government expressed concerns with the current rate of consumption of masks in Singapore, saying that it is not sustainable and Singapore has to be prepared for the long haul in battling against coronavirus.

Besides taking action against scalpers, the government will also release 5.2 million masks to 1.3 million households in Singapore, starting from Feb. 1.

Photo by Joshua Lee",2020-01-30 06:03:27+00:00,"everyone please look out for each other esp at times like this, personally I feel that buying excessive number of masks is quite selfish even though I get that this is scary and all but I know a lot of ppl who do not even have one mask for themselves",30/1/20,50,Mask,50,2,-10.49862288,10,4,1,3.738650283,0,0,1
A quick summary of the Wuhan virus cases in Singapore 😷,2020-01-29 05:28:26+00:00,Where can I buy disposable mask 😷 in SG? Everywhere out of stock 🥱,29/1/20,12,Mask,12,1,-11.89853718,1,0,1,8.878721995,1,0,0
"In a press conference on Jan. 28, MOH identified three groups of people that will be regulated by the measures: - Recent travellers from Hubei already in Singapore
- Returning residents and long-term pass holders with travel history in Hubei or PRC passports issued in Hubei
- New visitors with travel history to Hubei or PRC passports issued in Hubei",2020-01-29 03:21:07+00:00,No one wearing mask yet?,29/1/20,5,Mask,5,0,-11.34378552,0,0,0,18.50493863,2,0,0
"Some updates on the #WuhanVirus situation in Singapore that were announced yesterday include: .
.
- 14-day leave of absence for students and staff who have returned from mainland China in the past 14 days .
.
- Community events such as the Chingay parade and the River Hongbao, will include enhanced measures for temperature screening, with additional medical staff also deployed to provide assistance as necessary.",2020-01-28 08:00:16+00:00,"And yet, haven't been able to buy a single mask in the past one week",28/1/20,14,Mask,15,1,-9.802596702,2,1,0,18.50493863,2,0,0
"Some updates on the #WuhanVirus situation in Singapore that were announced yesterday include: .
.
- 14-day leave of absence for students and staff who have returned from mainland China in the past 14 days .
.
- Community events such as the Chingay parade and the River Hongbao, will include enhanced measures for temperature screening, with additional medical staff also deployed to provide assistance as necessary.",2020-01-28 08:00:16+00:00,"Masks are out of stock at 2 different guardians, 1 Watson, 1 shen shiong I checked today. They have no idea when new stock will arrive. I want masks but no place to buy😕",28/1/20,31,Mask,34,2,-11.58960543,6,2,1,3.183861985,0,0,0
"Some updates on the #WuhanVirus situation in Singapore that were announced yesterday include: .
.
- 14-day leave of absence for students and staff who have returned from mainland China in the past 14 days .
.
- Community events such as the Chingay parade and the River Hongbao, will include enhanced measures for temperature screening, with additional medical staff also deployed to provide assistance as necessary.",2020-01-28 08:00:16+00:00,stock piles? masks are already not available at all in stores 😂,28/1/20,11,Mask,11,1,-10.47988803,1,0,0,8.826499369,1,0,0
"Some updates on the #WuhanVirus situation in Singapore that were announced yesterday include: .
.
- 14-day leave of absence for students and staff who have returned from mainland China in the past 14 days .
.
- Community events such as the Chingay parade and the River Hongbao, will include enhanced measures for temperature screening, with additional medical staff also deployed to provide assistance as necessary.",2020-01-28 08:00:16+00:00,"""Citizens Would Work Together And Not Hoard The Supplies"" Goes to carousell and see boxes of mask selling for overpriced amount.",28/1/20,21,Mask,21,1,-13.92976251,3,1,0,4.763455506,0,0,0
"MOH recommends face masks and surgical masks over the N95 masks as they were designed to protect the surrounding environment from the user’s own spit or mucous.

Photo by Rexanne Yap.",2020-01-23 11:31:59+00:00,buying not fitted mask equals to not wearing mask. 🤔,24/1/20,9,Mask,9,0,-12.44545624,3,0,0,14.64955358,2,0,0
"MOH recommends face masks and surgical masks over the N95 masks as they were designed to protect the surrounding environment from the user’s own spit or mucous.

Photo by Rexanne Yap.",2020-01-23 11:31:59+00:00,When haze they wear surgical mask when wuhan virus epidemic they wear n95 jeez,24/1/20,13,Mask,14,1,-15.25000766,3,1,0,8.878721995,1,0,0
"MOH recommends face masks and surgical masks over the N95 masks as they were designed to protect the surrounding environment from the user’s own spit or mucous.

Photo by Rexanne Yap.",2020-01-23 11:31:59+00:00,So this is why I saw many Asians at home depot yesterday buying all of those 3M masks... I thought they were planning on doing some graffiti protest or aquatint like crazy those printmaking plates.,29/1/20,34,Mask,35,2,-12.0373915,8,1,1,4.072752374,0,0,1
"The authorities will review the measures if the Covid-19 situation in Singapore remains stable and under control, says Minister Lawrence Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-02-19 10:34:24+00:00,"If SG has stopped importing since last Sep/Oct, think by now we could already become a mask-free country",19/2/21,18,Mask,19,1,-12.25835257,5,0,1,12.73088954,2,0,0
"🤧 Were you down with the flu recently? Some GPs and polyclinics in Singapore have seen a rise in patients seeking treatment for flu-like symptoms in the past few weeks.

The uptick in acute respiratory infections is largely due to the flu season, and a sense of complacency in complying with Covid-19 measures.

Full story in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Singapore #Coronavirus",2021-02-02 15:13:06+00:00,"With all the mask wearing, social distancing measures and sanitizing of hands...we shouldnt even be getting a flu bug. That is why it says we are complacent!!",2/2/21,28,Mask,28,2,-11.44568361,7,1,2,4.100399647,0,0,1
"Individuals should also limit themselves to visiting at most 2 other households a day. These restrictions will last into the Chinese New Year period, said Mr Lawrence Wong, co-chairman of the Covid-19 task force. 

Link in bio @straits_times
📸: Shintaro Tay
#StraitsTimes #Covid19 #CNY2021 #Coronavirus",2021-01-22 11:11:59+00:00,There may still be some sneaky people inviting more than 8 and dare to post on fb not wearing mask,22/1/21,19,Mask,20,1,-11.51245497,4,2,0,8.543420752,1,0,0
"Restricting movement during the Covid-19 pandemic may be effective in slowing its spread, but there are consequences when people are stopped from going about their daily lives. 
Here’s how some in Asia feel about the restrictions set by their governments.

Full story in bio @straits_times
#StraitsTimes #Covid19 #Coronavirus",2020-12-31 06:17:21+00:00,"Yes, alot of people got families to feed n sick relatives' well being to worry about....so for people out there who harbour thoughts of breaking rules n regulations regarding safe distancing n wearing of masks n catching up with frens of more than 8...do spare a thought for the weak n vulnerable n dont passed insulting comments on social media tat people who don't break the rules n regulations to meet frens are people tat have NO frens to meet!!...is bcos they have frens n families tat they love n treasure ..tats one of the reasons tat these people don't want to break the rules n regulations n put their loved ones at risks...n people who refrain from breaking rules n regulations also do not want to affect other people livelihoods bcos they understand tat alot of people need their jobs so tat they can put food on their tables for their families n loved ones...so please be thoughtful n considerate during such challenging n trying times...Thank you.",31/12/20,171,Mask,174,4,-12.64250352,42,1,0,0.84266973,0,0,1
"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,"Let's welcome this Phase 3, and always remember mask up and good hand hygiene 🙌🏻🙌🏻🙌🏻 We will get through this 👍🏻🙆🏻‍♀️💪🏻💪🏻 @webcorn9",14/12/20,17,Mask,19,1,-12.00192493,2,1,1,8.878721995,1,0,0
"Singapore announced 10 new Covid-19 cases on Dec 1, including 1 in the community and 8 imported. The case from a foreign workers' dormitory was announced after 20 consecutive days of no cases in dormitories.
Link in bio @straits_times
📸: Kua Chee Siong
#StraitsTimes #coronavirus #covid19",2020-12-01 11:01:04+00:00,"Seen too often too many FW at little India, paya lebar just 2 locations will, fw not wearing mask hang out with their friends without mask. Really hope there will be some enforcer patrol the locations and remind them about wearing mask.",1/12/20,41,Mask,42,2,-12.77590951,8,1,0,3.417924524,0,0,0
"😷 Need new face masks? From now till Dec 13, you can collect a free pair of reusable ones. 
PS: They come in 4 sizes, so remember to measure yourself to get the right fit. 
Full story in bio @straits_times 
📸: Kua Chee Siong
#Covid19 #coronavirus #staysafe #StraitsTimes",2020-11-30 07:17:12+00:00,"Free mask!  Not for me, i have my dignity.",30/11/20,9,Mask,9,0,-10.95984294,2,0,3,18.50493863,2,0,0
"😷 Need new face masks? From now till Dec 13, you can collect a free pair of reusable ones. 
PS: They come in 4 sizes, so remember to measure yourself to get the right fit. 
Full story in bio @straits_times 
📸: Kua Chee Siong
#Covid19 #coronavirus #staysafe #StraitsTimes",2020-11-30 07:17:12+00:00,"Yesterday I tried to take the mask when I scan My DP IC, said error. Why is that?",2/12/20,18,Mask,18,1,-11.12258082,5,1,2,5.661007974,1,0,0
