Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Max how many persons can be invited for each wedding in a hotel ballroom?  Pls advise urgently,14/12/20,17,Circuit Breaker,17,1,-12.00343966,2,0,0,14.10040367,2,0,0
Not much different from phase 2 to phase 3 . Pending another phase 4 .,15/12/20,10,Circuit Breaker,13,1,-11.51806003,2,0,0,74.72180691,4,0,0
"Will we be issued with a pass or certificate for being vaccinated? Any priority given like waiver of SHN, easier overseas travel etc? Thanks",14/12/20,24,Circuit Breaker,24,1,-11.72020518,6,1,1,14.10040367,2,0,0
Wedding banquet pax can hold up to how many pax?,14/12/20,10,Circuit Breaker,10,0,-13.42848786,2,0,0,44.94915342,4,0,0
Should consider making wearing of mask optional in open spaces where there is no close contact between people.  Especially for people who are sitting down and not moving around.,14/12/20,29,Circuit Breaker,29,2,-10.73922572,6,1,0,22.42204875,3,0,0
Is it all the forgien  cannot go out  or only domentry but others can enjoy stupid right,14/12/20,17,Circuit Breaker,17,1,-11.8183469,3,2,0,26.8352074,3,0,0
"but the task force did not mention that it will soon be mandatory for those who have the vaccination taken before you travel to other countries ,there are 5 member task force and no one can elaborate these necessary details for those travelling although it was abvious these regulations might be made mandotory from specific countries before entering as time goes by ,is MOH prepared for travellers from other countries to be vaccinated before you arrive to singapore ",14/12/20,77,Circuit Breaker,78,3,-11.16273941,18,2,1,5.691875456,1,0,1
How about  dormitory people can go outside.,14/12/20,7,Circuit Breaker,7,0,-10.87927368,1,0,0,104.8410076,4,0,0
Why implement after Christmas? Need to invite more than 5 relatives over for dinner.,14/12/20,13,Circuit Breaker,14,1,-11.06411828,1,0,0,20.83225589,3,0,0
Understand the elderly with be vaccinated first.  How old is considered elderly? >= 65?,14/12/20,12,Circuit Breaker,13,1,-10.82782335,4,0,0,106.4913813,4,0,0
It's applicable for only citizen s la foreign workers just eat and work  la  😏😏😏😏,14/12/20,13,Circuit Breaker,14,1,-11.77658251,3,1,0,36.2041065,4,0,0
how about malaysia people coming over ??🥺,15/12/20,6,Circuit Breaker,6,0,-11.26713689,1,0,0,104.8410076,4,0,0
Allow families celebrating  Christmas to have 8 visitors at home,16/12/20,9,Circuit Breaker,10,0,-11.5036261,2,0,0,20.46341014,3,0,0
Can we please get people back to the office!  Also get sports back to normal!  If. Are saying events can have 50 pax in a zone .  Then that means sports can get back to normal  right!!,15/12/20,35,Circuit Breaker,36,2,-10.12576955,7,0,1,15.21973976,2,0,0
What about s Indoor court sports like badminton. Any relaxation on cross court and number of people on court?,14/12/20,19,Circuit Breaker,19,1,-11.35847995,0,1,0,10.28943866,2,0,0
and please open border with Malaysia and Brunei with under strict rules like travel bubble such as quarantine and rapid test etc. before travel,14/12/20,24,Circuit Breaker,24,1,-11.53450681,1,1,0,11.29106075,2,0,0
"May I ask,  if my household has 6 staying together,  does it mean I can oli have 2 visitors to visit?  Tks",14/12/20,20,Circuit Breaker,22,1,-11.52074336,8,1,2,26.40715086,3,0,0
Sinova uses live inactivated virus which is more risky... vaccine nowadays have moved a way from live attenuated strain,14/12/20,19,Circuit Breaker,19,1,-13.24208228,7,0,0,16.87838266,2,0,0
Public Swimming-pools are not open ? Not for schools . But for older people as of 65 years . To get regular exercise ?,14/12/20,18,Circuit Breaker,20,1,-10.27897073,2,0,0,25.97909431,3,0,0
I feel pity to the workers at dorms that haven't allowed to go out since they've quarantined for many months..,14/12/20,18,Circuit Breaker,20,1,-10.77641016,5,0,0,26.8352074,3,0,0
"How about fdw going to our home in Philippines,if come back in sg is it still have quarantine?",14/12/20,19,Circuit Breaker,19,1,-11.12753231,4,2,1,36.2041065,4,0,0
When dormitory people go outside?,14/12/20,5,Circuit Breaker,5,0,-11.24025385,1,0,0,55.38369641,4,0,0
what about solemization held at ROM venue? The update only mentioned 8 visitors allowed for home.,15/12/20,15,Circuit Breaker,16,1,-12.13149646,4,0,0,16.57913272,2,0,0
Why not open Phase III for Christmas since it’s around the corner ,16/12/20,13,Circuit Breaker,12,1,-11.28618915,0,0,0,26.8352074,3,0,0
"How's the modern slaves at Dormitories, they are humans, they can't even buy new clothes for Christmas. Only in Singapore",14/12/20,18,Circuit Breaker,20,1,-11.56223651,3,0,0,16.53983844,2,0,0
Dear sir please allowed outside forign workers monthly one time,14/12/20,10,Circuit Breaker,10,0,-13.68878168,1,0,0,20.83225589,3,0,0
imports will be up to 50 from 10.,14/12/20,6,Circuit Breaker,8,0,-9.272354571,1,0,0,106.4913813,4,0,0
Can star play football ..11 a side?,14/12/20,6,Circuit Breaker,7,0,-11.1732973,2,0,0,56.27175551,4,0,0
Why migrant workers Still lock up..we being locked up so long . We hoped on phase 3 we will be able to go out 😣😣😣😣 but but .at least once let us go out on our off day 😣😣😣😣,14/12/20,36,Circuit Breaker,37,2,-10.39812496,8,2,4,36.84829056,4,0,0
No travelling till Singapore to allow private jet to fly again hehe,14/12/20,12,Circuit Breaker,12,1,-13.27572939,2,0,0,26.30534077,3,0,0
"Btw, when can start travelling? 😓😓😓🤔🤔🤔",14/12/20,5,Circuit Breaker,5,0,-12.76280193,2,1,0,106.4913813,4,0,0
What about gyms and sports facilities?,14/12/20,6,Circuit Breaker,6,0,-11.26765121,0,1,0,36.84829056,4,0,0
Let us play football next! At least 5 aside 🙏🏽,14/12/20,8,Circuit Breaker,9,0,-11.05504622,2,0,1,106.4913813,4,0,0
How about the helper 🙏🙏🙏 i very proud of singapore thanks alot,14/12/20,11,Circuit Breaker,11,1,-13.2910864,1,0,1,36.13113141,4,0,0
So no need to wear mask already?,14/12/20,7,Circuit Breaker,7,0,-10.63225182,1,0,0,56.27175551,4,0,0
What about sport groups? More than 50?,14/12/20,6,Circuit Breaker,7,0,-10.12930948,0,0,0,56.27175551,4,0,0
Hats off Singapore for the impressive feat achieved...! Together we shall achcive even more 👍😊😊🙏,14/12/20,14,Circuit Breaker,14,1,-12.77504695,2,0,1,36.13113141,4,0,0
Thanks you so mom Moh..n sg government.. really were proud of you..god bless to sg,14/12/20,17,Circuit Breaker,17,1,-13.65976822,3,0,1,20.5002706,3,0,0
Any news for foreign workers who until stay in singapore now? We want freedom life 🙏,14/12/20,15,Circuit Breaker,15,1,-10.90785822,1,0,0,20.41697144,3,0,0
Dormitory people when can go outside ,14/12/20,6,Circuit Breaker,6,0,-11.46165967,1,1,0,55.38369641,4,0,0
It is good that we can open up further. Just make sure to use Trace Together.,14/12/20,16,Circuit Breaker,16,1,-10.30220311,4,0,1,36.84829056,4,0,0
"Hello MOH,will the nursing home be reopen during phase 3,I have been a long time can’t visit my mum,kindly reply ",14/12/20,23,Circuit Breaker,23,1,-12.03614727,5,0,2,11.84118489,2,0,0
It's nothing special for drom workers.  We just work and eat. Depression killing me. Sometimes i feel i want bite my hand. Its like prison life. Anything can't say just hard work  and eat spoil food. Robotic life.,14/12/20,36,Circuit Breaker,38,2,-11.56023818,7,2,2,6.999097764,1,0,1
"Bro, wait long long... Suggest doing our get togethers on my eve...",18/12/20,12,Circuit Breaker,12,1,-12.87004098,2,0,2,20.83225589,3,0,0
I wait very long liao this day!!!!!,14/12/20,7,Circuit Breaker,7,0,-11.542025,1,0,0,106.4913813,4,0,0
8pax social gathering - 30-40 pax in buses or trains !!!! No common sense let’s congregate on the bus ,14/12/20,17,Circuit Breaker,18,1,-13.95779254,2,1,0,14.10040367,2,0,0
To much people came out my God,14/12/20,7,Circuit Breaker,7,0,-10.05903608,1,0,1,55.38369641,4,0,0
Anybody can enlighten me whether baby regarded as one person,20/12/20,10,Circuit Breaker,10,0,-12.32383394,2,0,1,36.84829056,4,0,0
All can go out why lockdown only dorm ,14/12/20,8,Circuit Breaker,8,0,-11.55100927,1,0,0,106.4913813,4,0,0
"How about graduation ceremonies? Ministry of Health, Singapore",14/12/20,8,Circuit Breaker,8,0,-11.47959495,0,0,0,20.08498615,3,0,0
I jz wanna know when r we gonna stop wearing masks. ,15/12/20,11,Circuit Breaker,11,1,-13.44381676,3,1,1,25.97909431,3,0,0
Will vote for pap again. 🥰,15/12/20,5,Circuit Breaker,5,0,-11.74409518,1,0,0,106.4913813,4,0,0
All this activities for human.For moedern slave just enjoy prison life.,14/12/20,10,Circuit Breaker,12,1,-12.37215468,1,0,0,36.84829056,4,0,0
If phase 3 start to open anything special for dormitory people😥.????,14/12/20,10,Circuit Breaker,11,1,-11.08647394,1,0,0,36.84829056,4,0,0
"If bus and MRT can be allow without safe distancing, why have so many restrictions for others till now and how long this phrase 3 will be and what's next?  Bus and MRT started to make normal income long ago but many many others ppl and companies are still struggling to survive or even dead now. Why? Is it bcos bus and MRT belong to government??  And why the 10.30pm restrictions for bistros? The virus only come out after 10.30pm and is really active after 10.30pm?  And religion activities can be up to 250 pax, then why normal gathering only up to 8 pax? What's the difference??",15/12/20,102,Circuit Breaker,110,4,-11.3032885,15,8,0,4.136515685,0,0,1
When dormitory people go outside?we r boring.,14/12/20,8,Circuit Breaker,8,0,-12.46134826,3,0,1,55.38369641,4,0,0
How about China people come to Spore for work and study? Do they need to give vaccine before they enter to Spore,14/12/20,22,Circuit Breaker,22,1,-10.69819198,6,1,0,16.34226202,2,0,0
Good gov dont extend the drinking time . Keep the 10.30 drinking time for next 2 yr pls.,15/12/20,15,Circuit Breaker,18,1,-12.35308,2,1,0,14.26258971,2,0,0
Happy Blessed Birthday Bin Soo!,15/12/20,5,Circuit Breaker,5,0,-16.52204455,1,0,0,36.84829056,4,0,0
No newz abt border... Omg,15/12/20,5,Circuit Breaker,5,0,-16.01021877,0,0,0,56.27175551,4,0,0
"Better caught now than never~thank you all frontliners; stay safe, stay strong, stay positive；大家辛苦了!",15/12/20,15,Circuit Breaker,15,1,-13.34177342,3,0,1,56.27175551,4,0,0
So sad news for all of us. Bett er luck next time. May God bless us all foriegn workers.,14/12/20,19,Circuit Breaker,19,1,-12.02374568,3,1,1,13.87762478,2,0,0
"A lot of funny comments, I enjoy reading.",14/12/20,8,Circuit Breaker,8,0,-10.66933284,2,0,1,56.27175551,4,0,0
"Great, thank you very much Sir PM Lee Hsien Loong 🙏🙏🙏🥰🥰🥰💖💖💖🇸🇬🇸🇬🇸🇬💯💯💯🧧🧧🧧🙋‍♀️🙋‍♂️🙆‍♂️🙆‍♀️👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦",14/12/20,10,Circuit Breaker,10,0,-13.69285138,0,0,1,13.43206701,2,0,0
MOH...Well done n keep going...🤩👏,14/12/20,6,Circuit Breaker,6,0,-13.21664535,2,0,0,36.84829056,4,0,0
Lamb of God u take away the sins of the world have mercy on us🙏🙏🙏 Lamb of God u take away the sins of the world grant us peace 🙏🙏🙏...,14/12/20,29,Circuit Breaker,29,2,-10.91918886,5,0,1,14.42477575,2,0,0
Eto na phase3 Jef F Rey  Arvin Meanne Palling Bryan Aguilar Silvestre Reyes,14/12/20,13,Circuit Breaker,13,1,-20.10549681,1,0,0,8.276773537,1,0,0
LPPL. Not really a big difference.,14/12/20,6,Circuit Breaker,6,0,-11.15556545,0,0,0,56.27175551,4,0,0
"Thank you God,Thank you singapore government,Thank you frontliners.💟🙏🇵🇭🇸🇬",14/12/20,10,Circuit Breaker,10,0,-13.60512918,1,0,1,26.71521627,3,0,0
Dear sir dorms workers can go out ,14/12/20,7,Circuit Breaker,7,0,-12.54285444,2,0,0,36.84829056,4,0,0
Tests to include hidden Intest eg cult etc,27/11/20,8,Circuit Breaker,8,0,-15.37566115,1,0,0,20.83225589,3,0,0
"To keyboard warriors, don't shoot your mouths off if picked up cases during community testing. Dont test kao peh, test also kao peh. Juat STFU.",27/11/20,24,Circuit Breaker,25,1,-14.84826966,5,2,1,8.255840989,1,0,0
Stop imported. They wouldn't stay at home during the stay home notice. They will bring virus around to the public!!!,27/11/20,19,Circuit Breaker,20,1,-10.14930259,4,0,0,15.11230566,2,0,0
"I'm curious.. why is it that travellers from countries like NZ, Aus, Vietnam, Brunei & Mainland China (soon Hkg) can just take the test in lieu of SHN, but not those travelling from Taiwan, which seems to have a much better control and lower risk?",11/11/20,43,Circuit Breaker,44,2,-12.09699329,5,2,0,5.737436988,1,0,0
Please conduct more community engagements for those still undecided about TT tokens. And make the collection more accessible rather than one location at a time. Perhaps it’s not the public’s reluctance to take up the adoption but the poor marketing and roll out the primary reason why the take up rate is not there yet. ,11/11/20,57,Circuit Breaker,55,3,-10.65126205,5,4,0,5.227450442,1,0,0
Hope the test is not expensive..it only cost sgd20 for the test in China.,11/11/20,15,Circuit Breaker,15,1,-10.33989121,3,0,0,44.94915342,4,0,0
Live life on the edge — open Singapore border to US. 😂😆,11/11/20,10,Circuit Breaker,10,0,-10.35213715,1,0,0,20.41697144,3,0,0
"Ministry of Health, Singapore is there a full list of low-risk countries?  Secondly, regions like Thailand, Laos, and Cambodia have low rates too, is there something we don’t know that causes the TF to refuse open borders to them?",10/11/20,39,Circuit Breaker,39,2,-11.34704731,7,1,1,5.915001128,1,0,0
"Total nonsense. Testing will be offered to Singaporeans on 1st December but is it free of charge? Plus is it compulsory to take the screening? Plus if it is not compulsory, a lot of Singaporeans who has the covid 19 virus are still spreading coronavirus by eating in public places. Could the government please tell me when are you going to take action against those Singaporeans who got the corona virus but still spread to other Singaporeans but still won't see a doctor but still refuse to admit that they are infectious. ",11/11/20,89,Circuit Breaker,92,3,-11.05278994,21,6,2,4.576694383,0,0,1
Why don’t Singapore Citizens and PR coming from high risk countries have to take the CPR test too???,11/11/20,19,Circuit Breaker,18,1,-11.20707163,3,1,0,10.28006393,2,0,1
Precious Ramos right in the nick of time!,10/11/20,8,Circuit Breaker,8,0,-11.04186054,0,0,0,26.8352074,3,0,0
how much is thw PRC  test sir,11/11/20,7,Circuit Breaker,7,0,-13.54954193,1,0,0,36.84829056,4,0,0
Keep calm and stay safe :),10/11/20,5,Circuit Breaker,5,0,-11.28537339,1,1,0,56.27175551,4,0,0
👏👏👏👏kudos to the Singapore government and the people of Singapore who made this possible that today we are safe and healthy . Thank you for all your efforts and work for keeping us safe and secure . ,20/10/20,35,Circuit Breaker,35,2,-9.699872578,3,2,4,12.10333008,2,0,0
Saw a group of 8 people sitting in a table at ABC hawker centre yesterday during lunch hour. No safe distancing ambassador in sight. Where are they when they are needed? The hawker centre was jam packed and no social distancing being practiced. Are we really good for phase 3?,21/10/20,48,Circuit Breaker,50,2,-11.50938759,9,2,1,5.553121525,1,0,1
