Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"à¤œà¤¯ à¤®à¤¾à¤‚ à¤•à¤¾à¤²à¤°à¥‚à¤ªà¤¾à¤¨à¥€ à¤®à¤¾à¤‚ à¤•à¤¾à¤®à¤¾à¤–à¥à¤¯à¤¾ à¤¦à¥‡à¤µà¥€ à¤•à¥€ à¤œà¤¯ à¤¹à¥‹ ðŸŒ·(ASTROLOGER)ðŸŒ· ðŸ”± à¤…à¤˜à¥‹à¤°à¥€ à¤¬à¤¾à¤¬à¤¾ à¤¤à¤¾à¤‚à¤¤à¥à¤°à¤¿à¤• ðŸ”± +91-7508173904 à¤¸à¥à¤ªà¥‡à¤¶à¤² à¤¨à¥‹à¤Ÿ:-à¤µà¥à¤¯à¤°à¥à¤¥ à¤®à¥‡à¤‚ à¤«à¥‹à¤¨ à¤•à¤° à¤•à¤° à¤…à¤ªà¤¨à¤¾ à¤”à¤° à¤¹à¤®à¤¾à¤°à¤¾ à¤¸à¤®à¤¯ à¤¬à¤°à¥à¤¬à¤¾à¤¦ à¤¨à¤¾ à¤•à¤°à¥‡à¤‚. ðŸš©à¤¤à¤¾à¤‚à¤¤à¥à¤°à¤¿à¤• à¤ªà¥‚à¤œà¤¾ à¤¸à¤¾à¤®à¤—à¥à¤°à¥€ à¤•à¤¾ à¤–à¤°à¥à¤šà¤¾ à¤†à¤ªà¤•à¤¾ à¤¹à¥€ à¤¹à¥‹à¤—à¤¾.ðŸš©à¥¤ (à¤¹à¤° à¤¸à¤®à¤¸à¥à¤¯à¤¾ à¤•à¤¾ à¤¸à¤®à¤¾à¤§à¤¨ ) Specialist in:{Guru ji+7508173409 à¤‡à¤¨ à¤•à¤¾à¤°à¥à¤¯à¥‹ à¤®à¥‡ à¤®à¤¾à¤¹à¤¿à¤° : â€¢ à¤•à¤¿à¤¸à¥€ à¤•à¥€ à¤¶à¤¾à¤¦à¥€ à¤¤à¥‹à¤¡à¤¼à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¸à¤¾à¤¸ à¤•à¥‹ à¤µà¤¶ à¤®à¥‡à¤‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¶à¤¤à¥à¤°à¥ à¤•à¥‹ à¤–à¤¼à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¬à¥‰à¤¯à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤•à¥€ à¤¶à¤¾à¤¦à¥€ à¤¤à¥‹à¤¡à¤¼à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¬à¥‰à¤¯à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤•à¥‡ à¤Šà¤ªà¤° à¤•à¤¾à¤²à¤¾ à¤œà¤¾à¤¦à¥‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¬à¤‚à¤—à¤¾à¤²à¥€ à¤µà¤¶à¥€à¤•à¤°à¤£ à¤•à¥‡ à¤®à¤¾à¤¹à¤¿à¤°, â€¢ à¤–à¥‹à¤ à¤ªà¥à¤¯à¤¾à¤° à¤•à¥‹ à¤œà¤²à¥à¤¦à¥€ à¤µà¤¾à¤ªà¤¸ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤ªà¤¤à¤¿ à¤•à¥‹ à¤µà¤¶ à¤®à¥‡à¤‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¦à¥à¤¶à¥à¤®à¤¨ à¤•à¥‹ à¤®à¤¾à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤®à¤¨à¤ªà¤¸à¤‚à¤¦ à¤¶à¤¾à¤¦à¥€ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤ªà¤¤à¤¿ à¤•à¤¾ à¤¦à¤¿à¤² à¤œà¥€à¤¤à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤—à¤°à¥à¤²à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤•à¥‹ à¤µà¤¾à¤ªà¤¸ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤ªà¥à¤°à¥‡à¤®à¥€ à¤•à¥‹ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¦à¥à¤¶à¥à¤®à¤¨ à¤•à¥‹ à¤–à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤—à¤°à¥à¤²à¤«à¥à¤°à¥‡à¤‚à¤¡ à¤¸à¥‡ à¤ªà¥€à¤›à¤¾ à¤›à¥à¤¡à¤¼à¤¾à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤¸à¤¾à¤¸ à¤¸à¥‡ à¤›à¥à¤Ÿà¤•à¤¾à¤°à¤¾ à¤ªà¤¾à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤ªà¤¤à¤¿ à¤•à¥‹ à¤…à¤ªà¤¨à¥‡ à¤µà¤¶ à¤®à¥‡à¤‚ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, â€¢ à¤ªà¤¤à¤¿ à¤¸à¥‡ à¤¤à¤²à¤¾à¤• à¤²à¥‡à¤¨à¥‡ à¤•à¤¾ à¤µà¤¶à¥€à¤•à¤°à¤£, â€¢ à¤µà¤¶à¥€à¤•à¤°à¤£ à¤•à¤¾ à¤…à¤¸à¤° à¤–à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤‰à¤ªà¤¾à¤¯, à¤•à¥‡à¤µà¤² à¤‡à¤›à¥à¤• à¤œà¤°à¥‚à¤°à¤¤ à¤®à¤‚à¤¦ à¤¹à¥€ à¤¸à¤‚à¤ªà¤°à¥à¤• à¤•à¤°à¥‡ +91-7508173904 à¤¨à¥‹à¤Ÿ:à¤®à¥à¤²à¥à¤²à¥‡à¤®à¥Œà¤²à¤µà¥€,à¤¬à¤¾à¤¬à¤¾à¤“à¤‚,à¤¤à¤¾à¤‚à¤¤à¥à¤°à¤¿à¤•à¥‹à¤‚,à¤¸à¤®à¥à¤°à¤¾à¤Ÿà¥‹à¤‚ à¤µ à¤¬à¤‚à¤—à¤¾à¤²à¥€ à¤¬à¤¾à¤¬à¤¾à¤“à¤‚ à¤¸à¥‡ à¤§à¥‹à¤–à¤¾ à¤–à¤¾à¤ à¤¹à¥à¤ à¤µà¥à¤¯à¤•à¥à¤¤à¤¿ à¤à¤• à¤¬à¤¾à¤° à¤¸à¤‚à¤ªà¤°à¥à¤• à¤œà¤°à¥‚à¤° à¤•à¤°à¥‡à¤‚â€¢ à¤¨à¥‹à¤Ÿ:-à¤ªà¥à¤¯à¤¾à¤° à¤®à¥‡à¤‚ à¤§à¥‹à¤–à¤¾ à¤–à¤¾à¤ à¤¹à¥à¤ à¤µà¥à¤¯à¤•à¥à¤¤à¤¿ à¤à¤• à¤¬à¤¾à¤° à¤¸à¤‚à¤ªà¤°à¥à¤• à¤…à¤µà¤¶à¥à¤¯ à¤•à¤°à¥‡à¤‚ +91-7508173904",9/9/20,5,Foreign Worker,855,4,-19.93478738,22,0,0,12.54897875,2,0,0
"Similar to Singapore, management and hr takes up 30%, the primary workforce make up 70%",27/6/20,13,Foreign Worker,15,1,-11.81364707,2,1,0,9.23374887,1,0,0
Bangladeshis can provide a good working force in the palm oil industry.,27/6/20,12,Foreign Worker,12,1,-10.97800369,1,0,0,7.253660895,1,0,0
Because most Malaysian are in Singapore. ,28/6/20,6,Foreign Worker,6,0,-10.71400562,1,0,0,36.03068706,4,0,0
Just nice many Malaysian out of jobs can ask them to go ab work there.. please donâ€™t come back to Singapore first ..,27/6/20,22,Foreign Worker,23,1,-11.9942108,4,0,0,9.23374887,1,0,1
Those workers can get net pay of around Rm 2 000. But the works tough. Malaysians on the other hand prefer minimum paid jobs or other less demanding jobs with Government or related agencies. When Malaysia  put forward development plans Indonesians and Bangladeshis rejoice.,27/6/20,42,Foreign Worker,44,2,-11.71257915,6,3,0,1.875617542,0,0,1
Doubt they were swab tested for Covid-19 .,27/6/20,7,Foreign Worker,7,0,-13.80621703,2,0,0,19.03066659,2,0,0
"Dahil sa lockdown kami ay malawak na naghahanap para sa mga tao na magtrabaho mula sa bahay. Kumita ng $ 2,000 bawat linggo para sa karagdagang impormasyon makipag-ugnay sa kanya sa ibaba ðŸ‘‡ ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001",28/6/20,29,Foreign Worker,35,2,-21.35824331,4,0,0,1.960688932,0,0,0
At least Malaysia .currency low thier citizens have choices. And yet very near.Not like Singaporean. Need to go usa England. Euro.that is not worth it.very far.chinese alway say clever is enough. But not too clever. It make your own citizens suffer.,27/6/20,37,Foreign Worker,45,2,-11.90424899,7,1,1,3.677908757,0,0,0
pay your own people more la... 2nd largest but most cheap paying,27/6/20,11,Foreign Worker,12,1,-11.62025211,2,1,1,19.03066659,2,0,0
"Let only Indonesians or Nepalese in, no to Rohingyas!",28/6/20,9,Foreign Worker,9,0,-11.96062877,2,1,0,19.03066659,2,0,0
This means are we allowing all those technically so call â€œcleared workersâ€ back to work but still living in the same dormitories conditions? Itâ€™s back to square lahðŸ™ðŸ»,25/6/20,25,Foreign Worker,31,2,-13.03406087,7,2,1,11.41755525,2,0,0
Shall we clear Singapore Expo and Downtown Resort for disinfectant? Centralise resources for Community cases at Keppel area?,24/6/20,18,Foreign Worker,18,1,-13.81325046,1,1,1,2.812445986,0,0,0
Govt need them for logistical support for GE mah.,24/6/20,9,Foreign Worker,9,0,-13.41104377,1,0,0,9.23374887,1,0,0
"Clear also no use, 98% of the work site still not allowed to start works due to all the new measures implementedby mom and bca! Majority of the workers still have to stay inside the dorms",23/6/20,35,Foreign Worker,36,2,-10.7524996,5,4,0,2.589198581,0,0,1
"The reality is one small room staying 18 or 20 people currently there very difficult to maintain safe distance measure, easily can get affected again !!!! Also all the workers mentally and physically getting sick due to staying under one room for a long term",24/6/20,42,Foreign Worker,44,2,-10.94928484,7,2,0,4.329330928,0,0,1
"What happen to the rest of the 270,000 migrant workers? Not yet tested? And estm 100,000 outside the dorm? To think of it, it is very scary.",24/6/20,25,Foreign Worker,29,2,-10.25822018,4,1,0,11.84687111,2,0,0
Is there precautions to prevent another form spread. Since itâ€™s phrase 2. FW should had started to move around Singapore. ,23/6/20,19,Foreign Worker,21,1,-12.09323152,5,0,0,5.950380586,1,1,0
"so a minimum of 210,000 not cleared? no idea, if you dont wan to be transparent, just a worthless news",23/6/20,19,Foreign Worker,21,1,-11.02833514,4,1,1,12.54897875,2,0,0
By looking at the numbers of dormitories cases you can see how covid virus ðŸ¦  is scary. ðŸ™phase 2 please be careful.. no symptoms people is around donâ€™t stay out too often and too long.. ,24/6/20,33,Foreign Worker,37,2,-12.33086684,6,1,1,4.579721869,0,0,0
"After they are clear of Covid, how soon they can go back to work.",24/6/20,14,Foreign Worker,14,1,-10.22169665,3,0,0,19.03066659,2,0,0
Yes go go  Well done gahmen ðŸ‘ðŸ‘ Vote for PAP ðŸ’ª this coming GE,23/6/20,12,Foreign Worker,15,1,-15.67551668,4,0,0,9.23374887,1,0,0
Give permission to work.... Boringggg.ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ’˜,24/6/20,5,Foreign Worker,10,0,-18.4469524,2,0,0,36.03068706,4,0,0
Wah suddenly all cleared.. Ha3...10th July here we come..,23/6/20,8,Foreign Worker,10,0,-13.80412673,2,0,1,19.03066659,2,0,0
Balance not cleared no record??,23/6/20,5,Foreign Worker,5,0,-11.62641467,1,0,0,19.03066659,2,0,0
Wow!? Am I supposed to congratulate u? You look after so many foreigners!!!,23/6/20,13,Foreign Worker,13,1,-11.05398235,3,0,1,19.03066659,2,0,1
Why coffee shop no safe entry ???  If got convid cases eat there also donâ€™t know!!,24/6/20,15,Foreign Worker,16,1,-13.06292862,4,1,0,9.23374887,1,0,0
All prata numbers n sweep under carpet,24/6/20,7,Foreign Worker,7,0,-14.69795031,0,0,0,12.54897875,2,0,0
Sitrep MOH report says there are 323k workers in dorms. 79k cleared of Covid... Remaining 244k dorm residents how? https://covidsitrep.moh.gov.sg/,24/6/20,16,Foreign Worker,19,1,-15.47949365,4,0,0,3.353019258,0,0,0
"Relax la,  July u see spike la",23/6/20,7,Foreign Worker,7,0,-14.50323842,1,0,0,10.80762626,2,0,0
why cant MOM or BCA render more help to construction to get them resume business ? 4 months no income and counting...,24/6/20,20,Foreign Worker,21,1,-11.94290705,3,2,0,4.206580416,0,0,1
THEIRS NO CURE FOR THIS VIRUS. BECAREFUL CITIZENS DONT LET THEM IN YOUR HOME PLS BE CAREFUL.,24/6/20,17,Foreign Worker,17,1,-19.69082058,0,0,1,1.991305087,0,0,0
Those 'fully recovered ' actually how are they doing? any permanent lung scarring.lost of 30% function or other health  consequences? ,26/6/20,17,Foreign Worker,21,1,-11.87142088,5,1,0,9.23374887,1,0,0
"Magtrabaho mula sa bahay mayroon kang isang bitcoin wallet Maaari kong ipakita ang unang 20 tao kung paano kumita ng $ 1000 araw-araw ""kung interesado makipag-ugnay sa kanya sa ibaba. ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001",24/6/20,25,Foreign Worker,32,2,-21.6556986,3,0,0,1.884463494,0,0,0
Cleared dorms but contractors got many things to do so they can go back to work. I hearsay some asking Desker or G-land there biz open? ðŸ¤£,23/6/20,25,Foreign Worker,27,2,-12.48982594,7,2,0,6.947828521,1,0,0
"Sigurado ka ba talagang interesado na magtrabaho mula sa ginhawa ng iyong tahanan gamit ang iyong PC o aparato ng telepono ng Android, isang mahusay na koneksyon sa internet at kumita ng 1 BTC sa loob lamang ng 7 araw    Inbox ako para sa karagdagang impormasyon makipag-ugnay sa kanya sa ibaba ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001",24/6/20,48,Foreign Worker,54,3,-21.88626372,5,0,0,1.184737602,0,0,0
Mangyaring simulan ang jubilating ngayon nakakita ako ng isang lehitimong negosyante ng Bitcoin na nagtuturo at tumulong sa akin na kumita ng $ 1000 everyweek sa pandemyang ito hindi ko alam kung paano ipakita ang aking pagpapahalaga Gusto kong lahat ng sa iyo ay makinabang mula sa pls Makipag-ugnay sa aking account manager at siya  gagabay sa iyo: sa ibaba.   ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/Patrickdennis001,24/6/20,57,Foreign Worker,62,3,-21.94329074,5,0,0,1.092863367,0,0,0
"I found something that's actually not a scam!! You  can get paid in 12 hours, you can save life's and earn huge profits in 12 hours,, just click this link and be among the testifier..ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ Https://www.facebook.com/Olivia.lisa.1446 ",24/6/20,31,Foreign Worker,47,2,-13.64684016,8,1,1,4.74633546,0,0,0
"We are not stupid, don't play with numbers. Today there are 10 cases in local community We don't need to know the average per day!   We are living in one big community. Is there really a need to differentiate unliked and linked and average per day per week or those  Last week was phase 1, today is phase 2. So are we in phase 1.5?",22/6/20,59,Foreign Worker,66,3,-10.30229264,15,2,2,3.511103551,0,0,1
Let's just wait for 2 to 3 more weeks for phase 2 clusters to start forming before saying is stable ..,22/6/20,16,Foreign Worker,20,1,-10.96169935,5,0,0,8.805692328,1,0,0
"Whew, That was so close cases Discharged +718. You need more Recoveries and more Discharged again. I will NEVER give up!",22/6/20,20,Foreign Worker,21,1,-12.45314046,4,1,0,9.23374887,1,0,0
Every day in the cases reported. work pass holders and work permit holders comprised of the greater numbers of the cases reported... they are diagnosed with covid-19 yet SG is considering free access with no checks for Malaysians who are coming in to work in SG. Crazy.,22/6/20,47,Foreign Worker,47,2,-10.98511871,10,2,0,2.480777998,0,0,1
"8 hours ago it was 9 community cases, now it 10 with one unlinked NTU student. I wonder what else are they not telling us but cannot hide anymore.",22/6/20,26,Foreign Worker,29,2,-11.26009911,4,1,1,7.253660895,1,0,0
"If in next 30 days, there is suddenly 30 cases in the community in that day, still considered remain stable because it is like 1 case per day in that month.  Funny mentality.",22/6/20,30,Foreign Worker,33,2,-10.09317887,4,2,0,3.970662989,0,0,1
"The next one month is crucial. If community cases still persist and keep increasing, then this could be the next wave",22/6/20,21,Foreign Worker,21,1,-10.10604508,5,5,0,8.882708681,1,0,0
Hopefully July 2nd week Singapore no more covid 19 person....,22/6/20,8,Foreign Worker,10,0,-13.40268076,0,0,0,7.253660895,1,0,0
Today are 10 case .  Not surprising . Already seen pack of ppls happily going out wthout mask .hmm...ðŸ¤”,22/6/20,16,Foreign Worker,18,1,-13.66494602,3,0,0,9.23374887,1,0,0
Funny 2 cases per day is stable. If everyday there is 1 case of nurse or doctor in hospital do you call it stable ? ,22/6/20,22,Foreign Worker,24,1,-10.80257361,4,1,1,5.735639284,1,0,0
Wrong link for wrong article,22/6/20,5,Foreign Worker,5,0,-11.73396187,0,0,0,19.03066659,2,0,0
Link is wrong. Fix it CNA. Thanks. - Fad,22/6/20,8,Foreign Worker,9,0,-13.05028823,1,0,0,9.23374887,1,0,0
The link is one of the unlinked cases?,22/6/20,8,Foreign Worker,8,0,-9.833955857,1,0,0,19.03066659,2,0,0
Only 10 cases...we have the experience...and its under control....ðŸ˜‚ðŸ˜‚ðŸ˜‚,22/6/20,10,Foreign Worker,14,1,-12.62949905,1,1,1,12.54897875,2,0,0
"Singapore intend to reach the target of 100,000 !",22/6/20,7,Foreign Worker,9,0,-10.25072658,2,0,0,19.03066659,2,0,0
This is just a number game......,22/6/20,6,Foreign Worker,6,0,-8.655373842,1,0,0,19.03066659,2,0,0
"Do check out WebMD's rather recent article if you can spare a minute or two - Half of Coronavirus Infections May Be Asymptomatic: https://www.webmd.com/lung/news/20200618/half-of-coronavirus-infections-may-be-asymptomatic  ""THURSDAY, June 18, 2020 (HealthDay News) -- As many as 45% of people infected with COVID-19 have no symptoms, and they may play a major role in the spread of the virus, a new study says.  The findings show the need for large-scale testing and contact tracing to combat the pandemic, according to the Scripps Research investigators.  ""The silent spread of the virus makes it all the more challenging to control,"" said study author Dr. Eric Topol, founder and director of the Scripps Research Translational Institute in La Jolla, Calif., and professor of molecular medicine at Scripps Research.""",22/6/20,114,Foreign Worker,120,4,-12.33113627,14,6,1,0.604609162,0,0,0
What virus we talking abt huh,22/6/20,6,Foreign Worker,6,0,-13.10388623,1,0,1,18.2001439,2,0,0
a self praise headline after new cluster found. ,22/6/20,8,Foreign Worker,8,0,-11.67818644,1,0,0,9.23374887,1,0,0
One new cluster at a dormitory in Woodlands was found. The number of unlinked COVID-19 cases in the community has remained stable at an average of two per day in the past two weeks? Why consider it as stable  instead of the number of infected rates are  still increasing? What's misleading of reporting?,22/6/20,52,Foreign Worker,53,3,-10.58436058,8,2,0,2.657533106,0,0,1
"Am very grateful for finally having the chance to invest in the right platform. Ever since i started binary trading it has been hell. I've moved from one scammer to another. I'm very thankful to Mr Robert Tatsuki for introducing me to the right platform and i hope to get more successful withdrawals. For those new to binary trading i urge you to invest with Mr Robert  Tatsuki. he is a genuine and expert binary trader. Invest $500 and earn 5,500  ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/RobertTatsuki.fx.77",22/6/20,77,Foreign Worker,85,3,-12.1615639,14,4,5,2.136017859,0,0,0
Everyday 2 unlinked considered stable? You drunk arh?,22/6/20,7,Foreign Worker,8,0,-14.59783204,3,0,0,141.3233802,4,0,0
"I'm happy to be earning from home. Since I started online trading program with Mr Robert Tatsuki, I've been enjoying numerous opportunities and enormous profit from the platform he trade with . He platform is so straightforward and keeps detailed record of being one of the best in the world. He transparency make it all a perfect combo.. Do you want to start earning from home? Invest $500 and earn $5,500 Connect with him via My manager link ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ .......https://www.facebook.com/RobertTatsuki.fx.77.",22/6/20,73,Foreign Worker,82,3,-12.04215793,16,3,3,1.766045235,0,0,0
"Will needed strong enforcement. Those whom are caught will be repatriated at their own cost/ jail term. Then, they will listen. By the way, it has been 2 weeks since phase 1 started. This warning/advisory should have been out earlier.",13/6/20,39,Foreign Worker,41,2,-10.57146816,12,0,0,5.950380586,1,1,1
It will help if all  advisories sent directly to the maid's hp in their respective Languages.,13/6/20,15,Foreign Worker,16,1,-12.16881734,2,1,0,9.23374887,1,0,0
"As a FDW, It's good if we should follow what the government said so. This is how they protect us of this pandemic crisis. Its for safety measures as well. And no one has to blame, its must be an equal. Although we sometimes stubborn but it's better to listen and follow the protocol rules. It for safety awareness. I think is good that it help us to educate also. So my kababayan is okay we can send money to remittance but prior you don't need to hang around. Just go home after we done your errands. And wait until the time that phase 2 will be open. But still we have extra care of the sorrounding. And  keep safe.",13/6/20,116,Foreign Worker,120,4,-10.24922427,26,5,10,1.584359036,0,1,1
