Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
This china is really fake! U expected ur people to have easy clearance to other countries but still wan travellers to china to be quarantined 14 days and do that stupid anal swab test. ,10/3/21,33,Vaccination,34,2,-11.91780515,8,3,0,4.617759486,0,0,0
"‘And that no man might buy or sell, save he that had the mark, or the name of the beast, or the number of his name. Here is wisdom. Let him that hath understanding count the number of the beast: for it is the number of a man; and his number is six hundred and sixty-six.‘ 🔥 666 💉  666 🔥 666 💉 666 🔥 ",10/3/21,55,Vaccination,60,3,-10.26890757,7,2,0,4.123484614,0,0,0
China = FAKE.... maybe can buy from some online sales platform soon   ,10/3/21,11,Vaccination,11,1,-11.90079477,1,0,0,11.94874885,2,0,0
I wonder if it’s available on TaoBao 🤣🤣🤣,10/3/21,8,Vaccination,7,0,-11.53504854,1,1,0,47.76364542,4,0,0
Our govt needs to build up its citizens' trust in giving high efficacy vaccines!,9/3/21,14,Vaccination,14,1,-12.50851733,3,0,0,8.990131623,1,0,0
"Yes it's important to know the duration of immunity vaccines can provide, just like a scuba diver needing to know how much air is left in his tanks.",9/3/21,27,Vaccination,28,2,-11.02020635,6,0,0,6.130328421,1,0,1
Does this mean we shld take the 2nd dose later after 12 or more days?,9/3/21,13,Vaccination,15,1,-11.51987021,3,1,1,16.3881304,2,0,0
We need to up our vac rate so that our Changi Airport can reopen soon...our ecomony depends on it!,9/3/21,20,Vaccination,20,1,-12.33033527,4,0,1,11.94874885,2,0,0
Wonder y their CEO never take their injection?,9/3/21,8,Vaccination,8,0,-12.16077359,1,0,0,16.3881304,2,0,0
"By right, vaccines are only approved AFTER the trials have been completed.   But for the Covid vaccines, the trials are still ongoing till 2023. That’s why these Covid vaccines approved for Emergency Use ONLY.   So those willing to be vaccinated are actually volunteering to be part of the ongoing study for the drug companies. Everybody responds or reacts differently to the vaccination.  This is the reason why they can’t confirm: how long the these vaccines will ”protect” you especially if the virus mutates or whether you can still transmit the virus if infected.   Hence, masks and social distancing and the usual hygiene steps are still required even after being vaccinated.",10/3/21,111,Vaccination,110,4,-11.45291554,27,8,1,1.152244742,0,0,1
I am hoping our nation vaccination rates can be speeded up... I thought one month max for whole of Singapore to be vaccinated by medics and commanders trainees from the SAF working on shift 24 / 7...,10/3/21,34,Vaccination,36,2,-11.60820609,8,1,1,3.099977194,0,0,0
Wish it was my turn now.,9/3/21,6,Vaccination,6,0,-10.29132015,2,0,1,47.76364542,4,0,0
"""We've tentatively concluded that it was difficult to establish any link between their adverse reaction after being vaccinated and their deaths,""   Difficult to establish any link doesn't conclude there isn't any link where the medical team investigating may not have considerable empirical evidence to support adverse reactions that culminate in death; underlying healthy conditions seemingly become a defence and rebuttals.",8/3/21,57,Vaccination,60,3,-12.04091114,12,1,0,3.212107742,0,0,1
It really puzzle me why all the serious side effect and death obviously caused by the vaccines are brushed off as ‘not linked to the vaccines’. It seems getting everyone vaccinated hence opening up the border as soon as possible and get the economy running is more important then human life.,9/3/21,51,Vaccination,51,3,-10.71769095,12,3,1,4.185510946,0,0,1
"""found no link"" doesn't mean there's no link. U just can't find it. Anyway Spore don't have AZ vaccines",8/3/21,15,Vaccination,19,1,-11.79303257,4,0,0,6.758951185,1,0,0
We've tentatively concluded that it was difficult to establish any link between their adverse reaction after being vaccinated and their deaths....thus considered no link??????😢😢😢😢,8/3/21,24,Vaccination,25,1,-11.60687735,6,1,0,14.00459987,2,0,1
Update: 2 more died within 2 days of receiving the AZ vaccine and it is reported that the total of such cases has reached 11in S Korea. Autopsies are underway.,8/3/21,27,Vaccination,30,2,-10.96713063,8,1,0,4.581278055,0,0,0
No need finding already knows what the finding will be...,8/3/21,10,Vaccination,10,0,-10.12319904,3,0,0,25.06360687,3,0,0
"All deaths not related to vaccine, no evidence. No need to investigate. Full stop.",8/3/21,14,Vaccination,14,1,-10.40316123,4,0,0,9.026992087,1,0,0
Being stumped does not equal to no links... Mankind had also for a long time believed that the world is flat and has no link to the rising and setting sun!,9/3/21,31,Vaccination,31,2,-10.2975333,9,2,0,7.558528054,1,0,0
Got underlying conditions better dun take the jab 😂,8/3/21,8,Vaccination,8,0,-13.39551616,1,0,0,11.94874885,2,0,0
Forever no link. Then continue and see more deaths.??,9/3/21,9,Vaccination,9,0,-10.62162121,2,1,0,47.76364542,4,0,0
Forever no link... that was the excuses...😁😁😁,8/3/21,7,Vaccination,7,0,-10.42823436,1,0,0,25.06360687,3,0,0
The only way to “prove a link” is if they go into shock IMMEDIATELY- that is the only way they will even CONSIDER a link. ,8/3/21,25,Vaccination,25,1,-10.23745778,5,1,0,12.21905892,2,0,1
"These vaccines astrazeneca, moderna, pfizer, coronavac, sinovac, sputnik they all used mRNA of a virus and some genetically modified.  The character of a virus is to inject its RNA/genetic code to a host cell in the body. RNA is a single strand, that means there is no cross checking. The fighter cells thinks it's harmless because the virus disguise itself in the host cells.  The DNA (humans) is hard to copy because it has double strands, it means there is a cross checker. That's very difficult to replicate. If you inject these vaccines, aren't they making the body as virus factories?  Fatalities may rise since the priorities are the senior citizens and the vulnerable (those who has underlying sickness). If they die (God forbids) it's easy to cover it up or mask the cause of death since they will make old age and their underlying sickness as an excuse.  These vaccines are rushed and even the clinical trials. It may be good on paper but human trials are different.  Now, we must monitor rise of deaths related to the vaccinated people. We do not really know the severity of its side effecs as it may take years to come. There are reports of people dying from nursing homes in different countries after the injection.  There are also doctors and nurses who had a severe side effect and who had died. It's worrisome because the priorities of these vaccines are also the frontliners, if they die (God forbids) what's gonna happen to us? We'll have a shortage of doctors expert in their fields and nurses, security personnels and other frontliners.",9/3/21,263,Vaccination,270,4,-11.14955394,51,11,2,0.288694936,0,0,1
"Their answer does not instill any confidence at all. Just because they don’t know doesnt mean there is no link.  ""We've tentatively concluded that it was difficult to establish any link between their adverse reaction after being vaccinated and their deaths,"" Korea Disease Control and Prevention Agency (KDCA) director Jeong Eun-kyeong told a briefing. ",8/3/21,53,Vaccination,54,3,-12.01654052,11,1,0,2.222099532,0,0,1
Listen to the real experts with real degrees. Facebook university experts churn out infections diseases specialist like ten cents a dozen,8/3/21,21,Vaccination,21,1,-11.80728755,3,0,0,4.366225476,0,0,0
They've paid to denied any links.,8/3/21,5,Vaccination,6,0,-11.04231835,2,0,0,47.76364542,4,0,0
"The main concern here is, with several new mutated strains coming up, will this vaccine able to counter these new strains?",8/3/21,21,Vaccination,21,1,-11.30652427,4,0,0,13.50368322,2,0,0
Yes agrèed w this move...so means they can get vac during March sch hols.,8/3/21,14,Vaccination,15,1,-14.30038991,2,0,0,9.299331385,1,0,0
"Haha, target not met must fast track to anyone govt related.",8/3/21,11,Vaccination,11,1,-12.67678839,3,0,0,9.299331385,1,0,0
Seems like capacities are insufficient as wait list is super long,8/3/21,11,Vaccination,11,1,-12.06091272,2,0,0,16.3881304,2,0,0
I don't know if a list of screening questions is all that render a person suitable for vaccination when the health authority have almost all of our medical record to determine if invitations should be sent. Another hard question is if opting out will affect an essential sector worker's job.,8/3/21,48,Vaccination,50,2,-10.7998611,13,3,1,3.111484477,0,1,1
"how about security officers ? they are also a essential workers, duty on different site assignment.",8/3/21,15,Vaccination,15,1,-10.21579522,2,1,0,7.340937424,1,0,0
Those required to travel oversea for work are left out in the priority list… migrant workers have better attention.,8/3/21,19,Vaccination,19,1,-10.87603064,5,0,0,8.75465279,1,0,1
My 88 year old father is still waiting for his vaccination letter. Unless he intercepted the letter and never inform me then I don't know la.,8/3/21,24,Vaccination,26,2,-11.01545441,6,3,2,7.929016224,1,0,1
No need to tell us your father age  Everyone will receive but myself I don’t take the risk  ,8/3/21,19,Vaccination,18,1,-10.46196306,4,1,4,7.09215717,1,0,0
"How about me. Went there,rejected due to allergies medications. Now ask to wait next....",8/3/21,15,Vaccination,15,1,-11.11284333,3,0,0,16.3881304,2,0,0
"Already 88 years old. Still healthy n mobilities are still good. If he do not travel oversea. Why bother to go for vaccination. It does not gives full proof that you will not get covid19 after these. You still has to keep your distance, not in crowded area n put on Mask.",8/3/21,51,Vaccination,52,3,-11.35167804,10,2,2,4.596419217,0,0,0
"Be vaccinated, moh should have a certify statement written to clarify that the so n so person already go thru medical screening n with blood tested that he is fit n have no any allergies to the vaccine. Signed by qualified doctors in charge n gives the written clarified statement to the patient as a copy. Then the person can comes the next following day or after foe his vaccine",8/3/21,70,Vaccination,70,3,-11.35113026,13,2,0,2.588999326,0,1,1
Sounds scary sia to take vaccines ,8/3/21,6,Vaccination,6,0,-13.76619982,1,0,0,15.83767576,2,0,0
Why give the migrant worker vaccination first instead of singaporean.,8/3/21,10,Vaccination,10,0,-12.21744454,1,1,0,11.54854128,2,0,0
U all should also prioritise delivery men as they meet a lot of customers and is always in public place.,8/3/21,20,Vaccination,20,1,-10.02684552,3,2,0,9.299331385,1,1,0
Still got no idea when they gonna innoculate our wards think its going to wait a long time no feedback from our MP or Comunity center.looks like those wards which dont had a Minister is going to get the China vacine.most of those wards are from the north and west.always the centre and East will get them first.,8/3/21,55,Vaccination,61,3,-11.21264988,15,3,1,3.515795441,0,0,1
Cleaners should be in the front list!,8/3/21,7,Vaccination,7,0,-10.24819741,1,0,0,25.06360687,3,1,0
Hey! What about caterers  ?! Our lives not important ah,8/3/21,9,Vaccination,9,0,-11.55310372,0,0,0,11.94874885,2,0,0
"Dear government, please match capacity with Invitation. No point inviting and then cannot find slots in clementi",8/3/21,17,Vaccination,17,1,-12.60495985,3,2,0,5.435687195,1,0,0
What about grab / panda / air asia deliverers?,8/3/21,7,Vaccination,7,0,-15.18868343,1,0,0,9.299331385,1,0,0
From the Food concerns faced during COVID 19 . And to have training site for our SAF instead of renting the training site for our SAF in other countries. Time for our government to consider to buy back Christmas Island which was sold to Australia in 1958 for only 2.9 millions pounds. https://m.youtube.com/watch?v=rZlXUiPFHbs,8/3/21,48,Vaccination,52,3,-11.44186922,7,1,2,2.399138855,0,0,0
"When China cracks apart in a war that is looking very inevitable, you'll all be fools to discover that an Antidote is what's needed, which they've possibly been hiding from the World they have over decades been planning to Dominate and Rule.",8/3/21,39,Vaccination,42,2,-11.12266607,13,1,0,5.435687195,1,0,0
"Where my letter? I don’t wanna die from Covid-19 leh, so slow... ",8/3/21,13,Vaccination,12,1,-12.8478493,1,0,1,11.94874885,2,0,0
Official list of side effects from the UK govt website. Make sure you speak to your doctor if you have underlying issues before taking the vaccine.  https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/966631/COVID-19_mRNA_Pfizer-_BioNTech_Vaccine_Analysis_Print__2_.pdf?fbclid=IwAR2knU6fRWJp4tAMjfu8mqcLkvsvWh18htMugrUCjwui172jmI7WeilSebc,8/3/21,26,Vaccination,26,2,-13.82015704,5,1,2,4.581278055,0,0,0
"vaccine passport.  WHO implement this policy on those world citizens who will be in public area for whatever activities (daily routine life) unless the citizens plan to remain stay in house forever and continue his/her daily routine (buy food/groceries online, work form home, in short whatever does in door until death) in the house (or it's compound area)for life.   However definitely those who hv vaccinated can freely stay or do whatever with the person who hv not vaccinated only in the house not in public area.   In short, those vaccinated, can leave house for shopping (buy groceries,etc) eats in restaurants, walk freely in public area, carry out daily prays in worship house, carry out whatever their religion events, prays aboard and in the country, travel across, cross state boards, attend weddings,  in other words do whatever in public area as usual. Hope understand the term "" public area"" (as you leave your house it's public area.    In any emergency (illness, sick) the unvaccinated person will be given in house treatment. Generally it will be complex part of life for those reject to accept vaccinated.   You may say this is indirect force attempt from your govt. This depends on your govt, to voice out  towards WHO as it is against human rights.   Either the citizens can do so.   It's not going to be easy, as until now the international human rights didn't say a word about this.   Here the politician plays very important role, either to defend their citizens either ignore it.   Vaccine is great effort, it's results for long term.govts fail to control birth esp among the citizens who comes under poverty line, as govts can't anymore allocate billions for education,health,homes,welfare funds,etc for the poor, as year by year this group of people (population) increase tremdously.   As this group of citizens hv big families, govt fail to educate, implement strict laws on family planning policy,etc.   The smaller the population easier to control ( political interest).   This is easiest part where the vaccine plays it's role.   As everything is well plan, who and whom should be given which dose. the other part is there will be new norma life, work from home, entrepreneurs/employer save on office rental, less cars on roads, whatever daily routine can be casey out through online   (internet and communication device, etc) huge change in many economic sectors, it's all about save cost, the employer gains.   There is con and pro.   Whatever coming back to vaccine passport is against human rights, let's see what's happen nxt.   There is some extremist ideologies remark on this,   "" if politicians (govt) plan to implement this vaccine passport and if fail to solved through out the human rights efforts, then the last option left for extremist to carry out assassination to vanish all those politicians and whoever part of this vaccine passport policy, it is better to vanish the politicians then vanishing the poor citizens """,11/3/21,479,Vaccination,491,4,-11.29594518,91,10,4,-0.132903275,0,1,1
Benny Nasirelli You do know that you can help your father book an appointment to take his vaccine right ???  https://www.vaccine.gov.sg/,10/3/21,19,Vaccination,19,1,-12.34120193,4,0,2,5.244301231,1,0,0
I not eligible yet but can't wait,8/3/21,6,Vaccination,7,0,-10.34531926,0,2,0,187.4342956,4,0,0
