,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
44,Don Quijote Spanish Restaurant,2387709979883550615,2020-08-31 07:00:32,donquijotesg,Photo by Don Quijote Spanish Restaurant in Don Quijote Spanish Restaurant.,"If it looks good, it probably tastes good too; Don Quijote’s Calamares Picante

Attention to detail and a careful hand during preparation is all it takes☺️ Taste and see that we use the freshest ingredients at your pleasure.

Order some with the LINK IN BIO(https://take.sg/s/6582186969) or get in touch with our Contact Button.

#Donquijote #Donquijotetapas #DQCommunity #squid #chipiron #garlic #battered #squidink #spanishfood #spanishcuisine #Dempsey #hungrygowhere #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #yummy #instafood #instafoodsg #thefeedfeed #feedfeed #savefnbsg #circuitbreakersg #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe",Don Quijote Spanish Restaurant,31,1
45,Esther,2387691577509054200,2020-08-31 06:23:58,_est.mac_,"Photo by Esther on August 30, 2020. May be an image of 1 person.","𝙈𝙮 𝙜𝙤-𝙩𝙤 𝙁𝙤𝙪𝙣𝙙𝙖𝙩𝙞𝙤𝙣 𝙞𝙨 𝙎𝙏𝙐𝘿𝙄𝙊 𝙁𝙄𝙓 𝙁𝙇𝙐𝙄𝘿 𝙞𝙣 𝗡𝟱.

𝗪𝗵𝗮𝘁’𝘀 𝘂𝗿 𝘀𝗵𝗮𝗱𝗲? 
𝗪𝗲 𝗵𝗮𝘃𝗶𝗻𝗴 𝘂𝗽 𝘁𝗼 𝟱𝟳 𝘀𝗵𝗮𝗱𝗲𝘀, 𝗱𝗼 𝗱𝗿𝗼𝗽 𝗯𝘆 𝘆𝗼𝘂𝗿 𝗻𝗲𝗮𝗿𝗲𝘀𝘁 𝗠𝗔𝗖 𝗦𝗧𝗢𝗥𝗘 𝘁𝗼 𝗰𝗵𝗲𝗰𝗸 𝘁𝗵𝗶𝘀 𝗼𝘂𝘁 ! 🤍

𝗦𝗧𝗨𝗗𝗜𝗢 𝗙𝗜𝗫 𝗙𝗟𝗨𝗜𝗗
An oil‑controlling formula that offers a matte finish with medium‑to‑full coverage

@maccosmetics 
#MACCosmetics 
#MACCosmeticsSG 
#MACArtistChallengeSG 
#MyArtistCommunity 
#MyArtistCommunitySG
#TrendMACup 
#MACPlayLab 
#MACYesShare 
#MakeupArtCosmetics 
#MACAPACArtistry 
#MACSingapore 
#MACArtistry 
#MACIllusion 
#SgIgMakeup 
#SgIgBeauty 
#MACSGSocial 
#Stayathomemakeup 
#Behomenowsg 
#StayAtHomeSG 
#StayhomenowSG 
#CircuitbreakerSG 
#SGUnited 
#MACmeupSG 
#MACMYDAY
#MACArtist
#ByteYourLips
#MACLoveLips",MAC Cosmetics,24,0
46,LEEKAJA Beauty Salon,2387677635634091462,2020-08-31 05:56:16,leekaja.sg,Photo by LEEKAJA Beauty Salon in Leekaja Beauty Salon 이가자 뷰티 살롱 with @walkingonsunshine.seankim. May be an image of 1 person and text that says '이가자 LEEKAJA BEAUTY SALON 이가자K SAL f Facebook @leekaja.sg Instagram #leekajasg'.,"Hello Monday! It's another new week 🥰

Would it be nice to get a new hairdo and look new before the new month starts?⁣
⁣⁣ ⁣
Let us change your look.⁣
BOOK NOW by tapping the link on our bio and get a FREE hand cream. ⁣⁣⁣⁣
⁣⁣⁣⁣
Salon is open for ALL Hair and Nail Services, from 10am - 8pm, by appointment. ⁣⁣⁣⁣⁣ ⁣⁣⁣⁣
⁣⁣⁣⁣
Where to find us?⁣⁣⁣⁣⁣⁣⁣⁣⁣
📍 333A Orchard Rd. #03-13 Mandarin Gallery, 238897⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
Refer your friends and get 15% OFF on services.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
For inquiries, WhatsApp +65 8133 0818⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣
Why choose Leekaja Beauty Salon? ⁣
⁣
❤️We provide hair, nail, and scalp care services⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣.⁣
❤️Multi-awarded Beauty Salon since 2017⁣
❤️ Exemplary Service-over 3,000 satisfactory reviews on Beauty Undercover, Facebook and Google⁣
❤️ Uses only the best hairstyling tools and products like DYSON, L'Oreal and Shiseido⁣
❤️ Loved and recommended by 100 media companies and over 3000 Influencers⁣

⁣
⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
Leekaja Beauty Salon is strictly observing proper sanitation. social distancing and all staffs are wearing safety gears like masks for our customers safety.⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
See you!⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
#leekaja #leekajasingapore #singapore #orchard #mandaringallery #sg #singapore #orchardroad #beautysalon #koreansalon #bestsaloninsg #hairtreatmentsg #haircutsg #singaporesalon #circuitbreaker #circuitbreakersg #safetyfirst⁣⁣⁣⁣⁣ #monday #salonsg",Leekaja Beauty Salon 이가자 뷰티 살롱,26,0
47,Spartans BC Serangoon Gardens,2387664515708530191,2020-08-31 05:30:12,boxingspartans_sg,"Photo by Spartans BC Serangoon Gardens in Spartans Boxing Club Serangoon Gardens with @fzulk, @boxingspartans, @fairtexsingapore, @boxingspartans_jc, and @boxingspartans_blt. May be an image of 1 person.","🥊KEEP PUSHING 🥊

As we move forward in our 8 week challenge, we should slowly start to see the changes happening. Your body may also be getting tired as your motivation has allowed you to train hard and often. Make sure to spend time on looking after your recovery. Quality sleep is essential, but so is hydration and making sure your body is limber and flexible to handle the stresses of your workouts. 

Make sure you chat to our coaches to know more about this 💪🏽

#sheikhhaikelxspartans @boxingspartans @boxingspartans_sg",Spartans Boxing Club Serangoon Gardens,109,4
48,Coach Nisa•LOSE WEIGHT ONLINE,2387662264716460531,2020-08-31 05:25:48,healthyjourney.nisa,,"🍃 Register for September intake🍃

📱Slide in my DM / Whatsapp at 90277422
Link in bio!

About programe:
✏100% Online Coaching
✏ Meal Plan + Recipes
✏ Eat 5 meals a day
✏ Online workout combo
✏ Knowledge on dieting
✏ Online group support

🎈 TAG YOUR PARTNER 🎈

#jomkurus #singapore #diet #Sihat #supportlocal #wfh #halalfoodsingapore #weddingsg #malaybridalsg #FitnessSg #hantarankawin #warna942 #pengantinsg #muishalalcertified #togetherstrongersg #beritahariansg #activesg #workoutfromhome #sgunited #Suria #healthysingapore #workingmum #Diet #onlinediet #circuitbreakersg #mediacorp_suria #nakkurus #healthyjourneynisa #mummysg",,4,0
49,Singapore Scenery 2020,2387649387198571635,2020-08-31 05:00:08,sgscenery2020,"Photo by Singapore Scenery 2020 on August 30, 2020.","Submission by: Daphne Tay (@_daphne)

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,27,0
50,Ivy Yee,2387649211087507019,2020-08-31 04:59:47,ivyyee,"Photo by Ivy Yee on August 30, 2020.","🐥Caulirice w/ minced chicken,mushroom,capsicum,egg…
#homecookfoodisthebest #instacook #caulirice #lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub#itsmonday #mondaymood #mondayblues  #circuitbreakersg #day147#homepackedlunch #lunchbento",,9,0
51,M&B,2387631839345696050,2020-08-31 04:25:16,madaboutbananas,"Photo by M&B on August 30, 2020.",What better to sweeten your monday? 🍌🥰,Singapore,33,1
52,La Petite Cuisine,2387631803593509123,2020-08-31 04:25:12,lapetite_cuisine.sg,"Photo by La Petite Cuisine on August 30, 2020.","See you tomorrow:)
.
Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,13,0
53,Local Meal Kit Service👨‍🍳🇸🇬,2387629703958446184,2020-08-31 04:21:02,miseenplace_sg,"Photo by Local Meal Kit Service👨‍🍳🇸🇬 on August 30, 2020. May be an image of 1 person.","Garlic Infused Cream Pasta with Grilled Chicken Garlic Pieces and Zucchini😘 QOTD: Can dogs eat pasta?

.
.
#miseenplace #homecooking #homesweethome #mealplan #mealkits #mealkitdelivery #food #foodporn #foodstagram #foodie #singaporefood #singapore #circuitbreaker #circuitbreakersg #circuitbreakermeals#pasta#pastalover#chicken#periperi#hot#spicy#zucchini#creampasta#garlic",,25,2
54,Strictly Communal,2387625720519040502,2020-08-31 04:13:07,strictlycommunal,"Photo shared by Strictly Communal on August 30, 2020 tagging @8days_eat, @straitstimesfood, @foodilicious_diva, and @strictlycommunal.","🌸New /Treat🌸 Are you a dessert person like me? Strictly Communal is a creamy cake in a tub which has a right amount of sweetness and loaded with ingredients! Very nutty, very chocolatey and fruity too. Tried three out of their five flavours and we liked all of it. The Messy AF Original Burnt Banana Tub is refreshingly good while the Rich AF Indulgent Chocolate Tub with Raspberry Jam and Salted Nuts has a great combination with a very generous amount of ingredients. All desserts are freshly baked and prepared upon order. 
.
*Delivery is every Wednesday and delivery charges apply. 
.
WhatsApp +65 8784 2640 for orders or DM them @strictlycommunal 

So much love to @foodilicious_diva for this beautiful shots of our tubs! So glad you enjoyed all of them 🥰🙏🏻
#strictlycommunal",,65,8
55,The Verdant Lab,2387619287688801782,2020-08-31 04:00:20,theverdantlab,Photo by The Verdant Lab in Singapore.,"These DIY Candle Kits are easy to follow and lots of fun!

Delivered straight to your doorstep, our kit contains all the materials you need to create two scented soy wax candles! Mix-and-match from 4 different essential oils to discover your scent. Happy crafting!

#stayhomesg #circuitbreakersg #sgmakers #sgunited #supportlocalsg #artisans #sgmotherhood #sgdiy #madeinsingapore #handmadesg #handpured #cosyhome",Singapore,58,0
56,Orangey Hu,2387612335379076160,2020-08-31 03:46:31,orangejimbo,"Photo shared by Orangey Hu on August 30, 2020 tagging @jimborange.",31.08.20 Brekkie - ❤️ @jimborange having the same sandwich toast with 👦🏻 @justinkwokodax 😂 His version comes with a simple salad and strawberries 🍓 #whatimade #whaticook #homemade #homecook #breakfast #bechamelsandwich #salad #strawberry #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #早餐 #白醬火腿蛋吐司 #沙拉 #草莓 #煮婦人生 #防疫 #隔離生活,,19,0
57,hourboutiqueSG,2387611222653980817,2020-08-31 03:44:19,hourboutiquesg,"Photo by hourboutiqueSG on August 30, 2020.","Grand Seiko Hi-Beat Titanium Divers
SBGH255
__________________________________
SGD11,500
____________________________________
#hourboutiquesg #seiko #grandseiko  #madeinjapan #sbgh255 #hibeat #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,142,0
58,Fatimah Mahmud,2387604389763626208,2020-08-31 03:30:44,slimfit_with_fatimah,"Photo by Fatimah Mahmud on August 30, 2020. May be an image of text that says 'It is health that is real wealth and not pieces of gold and silver. Mahaima Gandhi animaplates'.","HEALTH IS REAL WEALTH
.
SIAPA SETUJU?
.
Sudah tiba masanya untuk kita jaga kesihatan kita dengan sebaik-baik nya
.
Siapa setuju kita dah bertahun-tahun  abaikan kesihatan tubuh badan kita?
.
Yg dah mula rasa sakit2 di kaki, sesak2 nafas, rasa semput... ini menandakan kekuatan dalaman kita dah mula berkurangan...
.
Ini ada lah early warning supaya kita mula jaga kesihatan kan?
.
WE ARE WHAT WE EAT
.
Jangan kita berkira untuk berikan yang terbaik buat badan kita.
Invest in our health.
You will not regret it when u see the happiness and joy of your loved ones around you when they see you in the pink of health
.
JOM! Kita mula jaga pemakanan dgn berdiet berjemaah dlm group-coaching
.
DM~96478710",,3,1
59,Madeleines by Batterhalf,2387602059200182364,2020-08-31 03:26:06,batterhalfsg,Photo by Madeleines by Batterhalf in Singapore.,"experimenting oriental flavours for mid-autumn festival — black sesame with salted egg yolk custard 

not for sale

📷 @shanelletoh",Singapore,61,3
60,Joanna Ash,2387598249547318085,2020-08-31 03:18:32,sungoddesstarot,Photo by Joanna Ash in Amoy Street.,"It’s been a long time.

📸 @singaporemaven 

#Singapore #MySingapore #uniquelysingapore #StreetsOfSingapore #covid19 #stayhome #staysafe #circuitbreakersgphase2 #circuitbreakersg  #covid19musings",Amoy Street,10,1
61,Lai Huat Signatures 来發,2387588976779674550,2020-08-31 03:00:08,laihuatsignatures,"Photo by Lai Huat Signatures 来發 on August 30, 2020. May be an image of text that says 'CRAB BEEHOON Fresh, Plump Crab Meat Soft Since 1951 Flavourful Broth LaiHuat森 Huat SIGNATURES'.","Crab & Carbs, Carbs & Crab... our Crab Beehoon have them in a plate. 😍

Many love Crab Beehoon simply because of how the Beehoon soaks up all the Crab broth goodness 🤤 Slurp on them as you polish off the Crab's meat and be swept away by the punch of flavours! 

The Crab Beehoon is cooked to share, so jio your kakis and family to enjoy this delectable dishes 🦀

—
Our outlets: 
📍387 Guillemard Rd, Singapore 399787
📍17 Upper East Coast Rd, Singapore 455208
📍430 Upper Changi Rd, Singapore 487048
📍23 China St, Singapore 049565
For Delivery: 
☎️6448 9077 💌 laihuat-eastcoast.foodacorn.com
laihuat-eastvillage.foodacorn.com",,9,1
62,Orangey Hu,2387586233864710098,2020-08-31 02:54:40,orangejimbo,"Photo shared by Orangey Hu on August 30, 2020 tagging @justinkwokodax.",31.08.20 Recess - Bechamel ham egg toast with pretzels for 👦🏻 and 2 sunny side eggs 🍳 for 👧🏻 And..... it’s the last day of August already 😱 #whaticook #whatimade #homecook #homemade #recess #bechamelsandwich #sunnysideupegg #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #休息小點心 #白醬火腿蛋吐司 #太陽蛋 #煮婦人生 #防疫 #隔離生活,,12,0
63,Fatimah Mahmud,2387577104507485089,2020-08-31 02:36:32,slimfit_with_fatimah,"Photo by Fatimah Mahmud on August 30, 2020. May be an image of 2 people.","TODAY IS CHEAT DAY YAAY!!
.
Best kan? 
Kita bukan diet terus-terusan all the time taw
.
Kita masuk program belajar cara2 discipline kan diri dlm bab makan
.
Insyaa'Allah... Semuga kita akan jadi semakin sihat
.
Kita diberi amanah untuk menjaga tubuh badan sendiri.
Senang cakap, Islam mengajar dan menggalakkan kita untuk menjaga kesihatan fizikal agar kita menjadi Muslim yg kuat dan sihat
.
Ok daa... Saya nk cari cendol nii.. 🏃‍♀️
Kat mana ehh.. nk dpt kan cendol yg sedop??
Hari nii cheat-day niii",,11,3
64,ShoppingwDee,2387557821799981497,2020-08-31 01:58:13,shoppingwdee,"Photo by ShoppingwDee on August 30, 2020.","Everyone who tried these, loved them! Im not even kidding. Its so sedap. Order now! 
#teamAnizManeez
#nuranditeamsg 
#nurandiempire
#engspopcornsg 
#engspopcornofficial 
#poppinginyourheart 
#engspopcornlover 
#engspopcorn 
#CircuitBreakerSG
#SGUNITED
#popcorncaramel",,1,0
65,Ju Ann,2387530454923039918,2020-08-31 01:03:51,ngjuann,"Photo by Ju Ann in Orchard Road with @ngjuann, and @publiclibrarysg. May be an image of 1 person.","Library? Me? 😏

It's been so long since my last visit to the library. Lately, I've been hooked on HANNIBAL, a brilliant and truly horrifying TV series, and decided to go borrow the books that inspired the show. While I'm excited to start reading again, I hope I don't get scared of the dark after this! 😳🤞 Anyone a fan of Hannibal too?

#hanniballecter #hannibal",Orchard Road,400,42
66,Greek & Gluten Free Food 🇸🇬,2387528963890045254,2020-08-31 01:01:19,agoraproductssg,Photo by Greek & Gluten Free Food 🇸🇬 in Greece.,"""In this moment of uncertainty, imagination is power."" 💙⁠
⁠
We've partnered up with @myfrenchconcession to bring Greece to you to keep your travel passions and dream alive since we all have had to put our travel plans on pause at the moment. ⁠
⁠
Playing with your senses, The Greek Escape Gift Box includes The Greek Escape candle by My French Concession, a bottle of Plomari Ouzo 200ml, and @terracretaoliveoil Organic Kalamata Olives. Shop away via our link in bio!⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#agoraproductssg #myfrenchconcession #thegreekescape #ouzotime #vacationathome #lifestyle #discoverthetasteofGreece #travelwithscents #greeklife #greekstyle #giftideas #giftboxes #giftsforher #giftsforhim #giftidea #circuitbreakersg #terracreta #tastetheextraordinary #tastegreece #olivelover #olivegrove #gourmetfood #firstclassproducts #organicproducts #organicolives #deliciouslyhealthy #oliveoillovers #singapore #stayhomeforsg",Greece,52,2
