,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
37,LEEKAJA Beauty Salon,2365275788462184431,2020-07-31 08:07:48,leekaja.sg,Photo by LEEKAJA Beauty Salon in Leekaja Beauty Salon 이가자 뷰티 살롱.,"It's the last day of the month! Ready yourself for the new month with new nails! 💞⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
Where to find us?⁣⁣⁣⁣⁣
📍 333A Orchard Rd. #03-13 Mandarin Gallery, 238897⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
Refer your friends and get 15% OFF on services.⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
Salon is open for ALL Hair and Nail Services, from 10am - 8pm, by appointment. ⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
FREE Hand cream when you book online by tapping the link on bio.⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
We Offer:⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
❤️8 Days Promise - An eight day satisfaction Guarantee for customer.⁣⁣⁣⁣⁣⁣⁣⁣
❤️ Dyson Hairdryers & Dyson Corrale - The Best Beauty Tools⁣⁣⁣⁣
❤️ Superior Customer Service from Head to Toes!⁣⁣⁣⁣⁣⁣⁣⁣
❤️ Umbrella Rental - Fret not, We provide umbrella rental when its rain suddenly⁣⁣⁣⁣⁣⁣⁣⁣
❤️ Mobile Charger - Phone battery almost dead? Don't worry we have phone charger for you!⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
See you!⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
#leekaja #leekajasingapore #singapore #orchard #mandaringallery #sg #singapore #orchardroad #beautysalon #koreansalon #bestsaloninsg #nails #naildesign #nailgoals #nailsg #nailsingapore #singaporesalon #circuitbreaker #circuitbreakersg #safetyfirst",Leekaja Beauty Salon 이가자 뷰티 살롱,11,0
38,🍀🌻🌸Juewee🌸🌻🍀,2365252168004340653,2020-07-31 07:20:52,limjuewee,"Photo by 🍀🌻🌸Juewee🌸🌻🍀 on July 31, 2020. May be an image of 2 people and text that says 'Sweet t Home Hone'.","🎀Sally has a smile I would accept as my last view of earth. 🎀 In case you are wondering, all my daily quotes come from a calendar with 365 happy quotes. Some quotes are relatable. Some quotes which I don’t understand, I’ll goggle on them like this one for today. It comes from a novel “Crossing to Safety” by Wallace Stegner. that is about friendship and love. I read a few nice excerpts of this novel and just borrowed the ebook from library. Hopefully it’s a nice read! 🙂 Made some French toast today and recreated it into my childhood house drawing again with kaya, Nutella and chocolate syrup. 🤪 But this time, I added a couple. ❤️ 
Happy Friday and it’s a long weekend! 🥳🥳🥳 
#happyquote
#jwmiwa
#staycalmandwfh
#circuitbreaker
#circuitbreakersg
#stayhomesg
#sgunited
#breakfast 
#jwmiwabreakfast
#いただきます
#チョコペンアート
#homecafe
#instaworthyfood 
#chocolateart
#funwithfood 
#funfood
#sgfood 
#foodplating
#foodart
#chocolatepainting
#foodstylings #frenchtoast #homesweethome",,22,0
39,The Dress Alley | Fashion,2365250784571316491,2020-07-31 07:18:07,thedressalley,"Photo by The Dress Alley | Fashion on July 31, 2020. May be an image of 1 person.",What romper dreams are made of 😍 the Ava Shirt Romper comes in 2 colours - Caramel & ... Seafoam (frantically Googles shades of green),,29,2
40,The Lol-down,2365247974916164752,2020-07-31 07:12:47,theloldown,,Somebody gonna get a hurt real bad,,17,1
41,Elixr Inc Kombucha,2365237737014825588,2020-07-31 06:52:11,elixr.inc,"Photo by Elixr Inc Kombucha on July 30, 2020.","Heading out for a picnic over the weekends? Grab our fruity trio: mango vanilla basil, apple cinnamon and lychee mint to complete your meal!",,69,2
42,JobHitch Singapore,2365237186336296588,2020-07-31 06:51:06,jobhitchsg,"Photo by JobHitch Singapore on July 30, 2020. May be an image of text that says 'Selamat Hari Kaya Haji!'.","Wishing all our Muslim friends Selamat Hari Raya Haji! P.S. if you are looking for a job, clink in the link in the bio 😉

.
.
. 
#singapore #business #businesslife #startup #singaporesme #smeofsingapore #freelancing #freelance #adhoc #gigeconomy #smesg #sgjobs #parttimejob #follow #photooftheday #socialmedia  #businesstobusiness #freelance #freelancersg #freelancerlife #parttimesg
#exercise #tiktok 
#circuitbreakersg #sgunited #sgunited🇸🇬 #phase1reopening #phase1 #phase2",,5,0
43,TheBeadingBuddies,2365236473472341170,2020-07-31 06:50:02,thebeadingbuddies,,"All rosey and pink, this pair of rosegold dangles is made of 3 dangles of Madagascar Rose Quartz hearts, 5mm Pink Opals and four-leaf clovers.

We are pledging 20% to @HPHPcommunity and @Mettacats_and_Dogs_sanctuary,  for every piece sold, DM for details. 

#HappyPeopleHelpingPeople #elderly #cardboardcollectors #MettaCatsandDogsShelter #dogood #circuitbreaker #madagascarrosequartz #pinkopal #rosegold #rosequartz 
#gemstonejewelry #braceletstacks #braceletstyle #colorfuljewelry #jewelrystack #beadedjewelryofInstagram #craftworkshops #craftingexperiences #SGcrafters #SGmummy #supportlocalSG #instaSG #SGIG #beatCovid19together #circuitbreakerSG",,16,2
44,Suzie Koh-Caroline,2365233884605383807,2020-07-31 06:46:54,hokeizus,,"All rosey and pink, this pair of rosegold dangles is made of 3 dangles of Madagascar Rose Quartz hearts, 5mm Pink Opals and four-leaf clovers. 

We are pledging 20% to @HPHPcommunity and @Mettacats_and_Dogs_sanctuary,  for every piece sold, DM for details. 

#HappyPeopleHelpingPeople #elderly #cardboardcollectors #MettaCatsandDogsShelter #dogood #circuitbreaker #madagascarrosequartz #pinkopal #rosegold #rosequartz 
#gemstonejewelry #braceletstacks #braceletstyle #colorfuljewelry #jewelrystack #beadedjewelryofInstagram #craftworkshops #craftingexperiences #SGcrafters #SGmummy #supportlocalSG #instaSG #SGIG #beatCovid19together #circuitbreakerSG",,18,0
45,Joanna Ash,2365233499467538557,2020-07-31 06:43:46,sungoddesstarot,Photo by Joanna Ash in Singapore.,"One of my fave pics taken by the hubby. 

📸 @singaporemaven 

#Singaporemavenphotography #singaporemaven #Singapore #MySingapore #uniquelysingapore #StreetsOfSingapore #covid19 #stayhome #staysafe #circuitbreakersgphase2 #circuitbreakersg  #covid19musings",Singapore,17,0
46,The Dress Alley | Fashion,2364709592032976332,2020-07-30 13:22:52,thedressalley,"Photo by The Dress Alley | Fashion on July 30, 2020. May be an image of 1 person.",Did our first outdoor shoot last week & we are in love with the visuals! One of our highly anticipated pieces are coming up this Sat - stay tuned! 🍋,,52,1
47,Orchid Live Seafood,2364356423146417783,2020-07-30 01:46:35,orchidliveseafood,,"Here’s a short recap of last Sunday, the day we officially bade goodbye to our Bah Soon Pah branch as we start making preparations for our new home!

Orchid Live Seafood would like to thank all of you for your continuous support over the past years, and we sincerely look forward to seeing you again soon☺️

(p.s. watch till the end for a sneak peek of our new branch😉)",Orchid Live Seafood Restaurant,19,1
48,Ah Ma’s Yam Cake,2364100637871679216,2020-07-29 17:12:59,ahmayamcake,"Photo by Ah Ma’s Yam Cake on July 29, 2020. May be an image of text that says 'PRE-ORDER AVAILABLE FROM MON 10/08 MON 31/08 SOLD OUT UNTIL 9 AUG SELF-COLLECTION ONLY ON SAT (12 TO 8PM) & SUN (12 (12 To 3PM)'.","We are sold out until 9 Aug! Pre-orders are open from 10 Aug all the way till 31 Aug so drop us a message now to avoid disappointments!

Also, we have made some changes to our self-collection timings from 10 Aug as below:

Sat (12 to 8pm) & Sun (12 to 3pm)

Thank you all for all the amazing support!

#ahmayamcake#yamcake#orhkueh#traditionalkueh#yam#mushroom#homemade#delicious_food#yummyyummy#foodphotography#stayhomechallenge#circuitbreakersg#singaporeathome#sgigfoodies#sgfoodpornsg#sgfoodstagram#sgfoodtrend#stfoodtrending#sgfooddiary#singaporefoodie#teochewkueh#sgfoodblogger#sgunited#igfoodporn#yammycakes#eatbooksg#8dayseat#homebasedbusinesssg#sghomebased#sghawker",,41,5
49,Cellreturn.Asia,2365220377107526480,2020-07-31 06:17:42,cellreturn.asia,"Photo by Cellreturn.Asia on July 30, 2020. May be an image of text that says 'Solution for Hair Loss Concerns Hair solution for a healthy scalp and hair with 720 PREMI LEDs, focuses solely on providing effective care! CELLRETURN'.","Having problem with hair loss? We got you!⁣
ALPHA RAY IS THE BEST FOR YOU ⁣
 ⁣
What is Alpha Ray? ⁣
It's a beauty device for hair-use that applies ‘LED module patent technology’ which recently became a trending topic in Korea and now worldwide.⁣
⁣
This product enables an overall scalp care and hair care, it has provided solutions to consumers who has hair loss concerns.
 ⁣
 ⁣
⁣
You can now experience this beauty device for your scalp and hair care at the comfort of your own home. ⁣

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA.
⁣
PLUS! 12 months Instalment is now AVAILABLE on LAZADA for Singapore buyers.⁣
⁣

Not from Singapore? No worries,  we ship worldwide!

⁣
#cellreturn #neckleray #kbeauty #skincare #technology #kdrama #sgbeauty #cellreturnsg  #cellreturnasia #beautysecret #leeminho #beautydevice #homecare #stayhomeforsg #redlighttherapy #glowingskin #koreanskin #sgunited #circuitbreakersg #lazadasg #scalpcare #singaporebeauty",,204,2
50,Albert,2365205864731795071,2020-07-31 05:48:52,albertlee.nf,"Photo shared by Albert on July 30, 2020 tagging @llfllfq.f. May be an image of 3 people.","#tb to last night chill out / destress supper with Qiqi and Wee Beng :) 

#destress #siamsquaremookata #yoloswag #foreveryoung #sgunited #keepongoing #circuitbreakersg #sg #sgboys",Siam Square Mookata - Punggol Settlement,8,0
51,Ivy Yee,2365204571174813289,2020-07-31 05:46:18,ivyyee,"Photo shared by Ivy Yee on July 30, 2020 tagging @josephineyee.","🐥**Beef Quesadillas ➕ Mango Salsa**
#beefquesadillas #mangosalsa #mexicanfood#yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback#lunchtime #homecookisthebest #homemade#itsfriday #tgif#friyay #circuitbreakersg #day116 #sisters",,14,1
52,The Lol-down,2365185617074447732,2020-07-31 05:08:38,theloldown,"Photo by The Lol-down on July 30, 2020. May be an image of text that says 'More people allowed at marriage solemnisations wakes from Aug 4 as moH eases Covid- 19 limits 2020 went from having a boom in marriages to zoom marriages An increase in guests and for a deceased no less'.",Good news for those getting hitched.,,11,2
53,La Petite Cuisine,2365184174033115284,2020-07-31 05:05:46,lapetite_cuisine.sg,"Photo by La Petite Cuisine on July 30, 2020.","Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,14,1
54,misterbenster⌚🎸🎣🐈🚙🇸🇬,2365184148145894884,2020-07-31 05:05:43,misterbenster,"Photo by misterbenster⌚🎸🎣🐈🚙🇸🇬 on July 30, 2020.",This might be appearing on our menu soon.. 🤗😋,Bugis Street Chuen Chuen Chicken Rice,46,8
55,LashNailWax At Home,2365183226841311905,2020-07-31 05:03:53,lashnailwaxhome,"Photo by LashNailWax At Home on July 30, 2020.","Happy Eid Adha for moslem people around the world , may this Eid bring blessing to all of you 🙏🏼
•
•
•

#lashnailwaxhome #hometreatmentsingapore 
#lash #nail #wax  #homeservicesingapore #eyelashsingapore #nailsingapore #singaporewaxing #manicure #pedicure #gorgeousfromhome #beautyservices #singapore #singaporebeauty #singaporeexpatwives #singaporeexpat #singaporelife #thisissingapore #circuitbreakersg #singaporetravel #singaporejobs",,4,0
56,LashNailWax At Home,2365182927049301829,2020-07-31 05:03:18,lashnailwaxhome,"Photo by LashNailWax At Home on July 30, 2020.","Happy Eid Adha for moslem people around the world , may this Eid bring blessing to all of you 🙏🏼
•
•
•

#lashnailwaxhome #hometreatmentsingapore 
#lash #nail #wax  #homeservicesingapore #eyelashsingapore #nailsingapore #singaporewaxing #manicure #pedicure #gorgeousfromhome #beautyservices #singapore #singaporebeauty #singaporeexpatwives #singaporeexpat #singaporelife #thisissingapore #circuitbreakersg #singaporetravel #singaporejobs",,4,0
57,LashNailWax At Home,2365182770257636453,2020-07-31 05:02:59,lashnailwaxhome,"Photo by LashNailWax At Home on July 30, 2020.","Happy Eid Adha for moslem people around the world , may this Eid bring blessing to all of you 🙏🏼
•
•
•

#lashnailwaxhome #hometreatmentsingapore 
#lash #nail #wax  #homeservicesingapore #eyelashsingapore #nailsingapore #singaporewaxing #manicure #pedicure #gorgeousfromhome #beautyservices #singapore #singaporebeauty #singaporeexpatwives #singaporeexpat #singaporelife #thisissingapore #circuitbreakersg #singaporetravel #singaporejobs",,5,0
58,LashNailWax At Home,2365182642801087792,2020-07-31 05:02:44,lashnailwaxhome,"Photo by LashNailWax At Home on July 30, 2020. May be an image of text that says 'HA'.","Happy Eid Adha for moslem people around the world , may this Eid bring blessing to all of you 🙏🏼
•
•
•

#lashnailwaxhome #hometreatmentsingapore 
#lash #nail #wax  #homeservicesingapore #eyelashsingapore #nailsingapore #singaporewaxing #manicure #pedicure #gorgeousfromhome #beautyservices #singapore #singaporebeauty #singaporeexpatwives #singaporeexpat #singaporelife #thisissingapore #circuitbreakersg #singaporetravel #singaporejobs",,3,0
59,LashNailWax At Home,2365181860722846266,2020-07-31 05:01:10,lashnailwaxhome,"Photo by LashNailWax At Home on July 30, 2020. May be an image of text that says 'AD PPY EID D3 LASHNAILWAX @home'.","Happy Eid Adha for moslem people around the world , may this Eid bring blessing to all of you 🙏🏼
•
•
•

#lashnailwaxhome #hometreatmentsingapore 
#lash #nail #wax  #homeservicesingapore #eyelashsingapore #nailsingapore #singaporewaxing #manicure #pedicure #gorgeousfromhome #beautyservices #singapore #singaporebeauty #singaporeexpatwives #singaporeexpat #singaporelife #thisissingapore #circuitbreakersg #singaporetravel #singaporejobs",,5,0
60,LashNailWax At Home,2365181638265505999,2020-07-31 05:00:44,lashnailwaxhome,"Photo by LashNailWax At Home on July 30, 2020.","Happy Eid Adha for moslem people around the world , may this Eid bring blessing to all of you 🙏🏼
•
•
•

#lashnailwaxhome #hometreatmentsingapore 
#lash #nail #wax  #homeservicesingapore #eyelashsingapore #nailsingapore #singaporewaxing #manicure #pedicure #gorgeousfromhome #beautyservices #singapore #singaporebeauty #singaporeexpatwives #singaporeexpat #singaporelife #thisissingapore #circuitbreakersg #singaporetravel #singaporejobs",,3,0
61,🇸🇬 We.love.to.eat,2365163708664873772,2020-07-31 04:25:07,jiakbuibuiwithus,"Photo by 🇸🇬 We.love.to.eat on July 30, 2020.","Lai lai lai introducing this Hakka Yong tau foo located at TPY.

The wu xiang, meatballs are superrrrrrrr good 👍🏻👍🏻👍🏻

Per piece at $0.60

#hupchong #misstamchiak #jiakbuibuiwithusreccomend",合衆客家酿豆腐 Hup Chong Hakka Yong Dou Foo,49,1
62,Rachel Wong,2365161834892578394,2020-07-31 04:21:23,rachelwongggg,"Photo shared by Rachel Wong on July 30, 2020 tagging @fit, @l0tsabraids_, @filmpalette, @darkmornings, @thoughtcatalog, @lululemonsg, @theportraitpr0ject, @quietthechaos, @underarmoursg, @makeportrait, @garminsg, @portraitpage, @pursuitofportraits, @portraitvision, @girlsbuildingempires, and @last.daze. May be an image of 1 person.","Happy last day of July!! 😳 We’re really nearly 2/3 through 2020 and at this point, I really can’t tell if a lot has happened this year or nothing much has happened this year. Or maybe a lot of nothing that has happened this year 🤯🤔",Singapore,1436,18
63,De Kinder Club,2365155505369680700,2020-07-31 04:08:49,dekinderclubsg,Photo by De Kinder Club in Singapore. May be an image of 1 person.,"We like to move it, move it! 

Gross motor activities are also included in our classes like Kinder Doodle & Tumble where it helps to train children’s hand-eye coordination, gross motor skills, strengthening their bigger muscle groups and more! 

Gross motor abilities also have an influence on other everyday functions. For example, a child’s ability to maintain appropriate table top posture (upper body support) will affect their ability to participate in fine motor skills (e.g. writing, drawing and cutting) and sitting upright to attend to class instruction, which then impacts on their academic learning.",Singapore,16,2
64,The Verdant Lab,2365151579819772160,2020-07-31 04:01:01,theverdantlab,"Photo by The Verdant Lab on July 30, 2020.","We all know water and oil don’t mix. How then does a lotion contain both oil and water?

The emulsifier is the star ingredient, setting the foundation to any good moisturising product. With one end attracting water and another attracting oil, it serves as a binder, arranging itself at the border where oil and water meet, allowing these two ingredients to mix together without separating. This leaves your skin feeling supple and moisturised when you apply our lotion.",,52,1
65,Baristart Coffee Singapore,2365146179191699728,2020-07-31 03:50:31,baristartcoffee_sg,Photo by Baristart Coffee Singapore in Baristart Coffee Singapore.,"The long weekend is here and getting your much-deserved coffee break is one way to spend it ☕⁠
⁠
We are open today and for the rest of the weekend. So join us here at our Tras St or Sentosa outlet!
⁠
#baristartcoffee #baristartcoffeesg",Baristart Coffee Singapore,138,3
