,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
1113,2172,"😷 Having to wear a mask is one of the most frustrating Covid-19 control measures, according to the results of a poll. ⁣
Link in bio @straits_times ⁣
#Covid19 #coronavirus #StraitsTimes",2020-08-16 07:20:08+00:00,"During a pandemic, still can argue to wear a mask or not is none the wiser.",2020-08-16 07:36:14+00:00,16
1115,2175,"😷 Having to wear a mask is one of the most frustrating Covid-19 control measures, according to the results of a poll. ⁣
Link in bio @straits_times ⁣
#Covid19 #coronavirus #StraitsTimes",2020-08-16 07:20:08+00:00,Wear the mask or get the virus basically,2020-08-16 07:40:38+00:00,8
1116,2176,"😷 Having to wear a mask is one of the most frustrating Covid-19 control measures, according to the results of a poll. ⁣
Link in bio @straits_times ⁣
#Covid19 #coronavirus #StraitsTimes",2020-08-16 07:20:08+00:00,Teenagers who go to school also have to wear mask for 6+ hours straight and no one complains,2020-08-16 07:41:29+00:00,17
1117,2177,"😷 Having to wear a mask is one of the most frustrating Covid-19 control measures, according to the results of a poll. ⁣
Link in bio @straits_times ⁣
#Covid19 #coronavirus #StraitsTimes",2020-08-16 07:20:08+00:00,Many are OK to wear masks for our own safety and safety of others around us. However we are tired of reading about the rising imported cases despite our efforts to adhere to our Government's efforts to reduce the spread of  COVID-19 in Singapore,2020-08-16 07:42:29+00:00,43
1120,2186,"There were 83 new coronavirus cases confirmed in Singapore as of Aug 14 noon, taking the country's total to 55,580.
There were no cases reported in the community, for the first time since June 1.
There were also 4 imported cases who had been placed on stay-home notices upon arrival here.
Link in bio @straits_times
📸: Shintaro Tay
#coronavirus #covid19 #StraitsTimes",2020-08-14 08:38:02+00:00,"27 deaths😭😭, absurd!😭 We could have saved all of their lives if everyone would have wore masks in February 2020.😭😭😭😭😭",2020-08-14 16:27:26+00:00,18
1132,2217,"There were 83 new coronavirus cases confirmed in Singapore as of Aug 14 noon, taking the country's total to 55,580.
There were no cases reported in the community, for the first time since June 1.
There were also 4 imported cases who had been placed on stay-home notices upon arrival here.
Link in bio @straits_times
📸: Shintaro Tay
#coronavirus #covid19 #StraitsTimes",2020-08-14 08:38:02+00:00,Please continue to protect yourself by wearing mask and continental social distancing,2020-08-14 10:16:22+00:00,12
1136,2236,"There were 83 new coronavirus cases confirmed in Singapore as of Aug 14 noon, taking the country's total to 55,580.
There were no cases reported in the community, for the first time since June 1.
There were also 4 imported cases who had been placed on stay-home notices upon arrival here.
Link in bio @straits_times
📸: Shintaro Tay
#coronavirus #covid19 #StraitsTimes",2020-08-14 08:38:02+00:00,"Hooray hooray.. Just continue to wear masks n maintain safe distancing n hopefully in maybe a few months more.. We can get back to ""normal"" n start travelling again at least can make makan n shopping trips to JB.. 😊😊😊😋😋😋😋",2020-08-14 09:39:54+00:00,39
1160,2301,"🏸 CCA experiences and school activities are ""important elements of our students' holistic development"", said MOE.
Some safe management measures that will be put in place following the CCA resumption include:
🔹 Maximum of 20 students per activity
🔹 Modified game rules will apply, such as students having to remain at least 1m apart
🔹 Schools will continue to screen all visitors, including coaches and instructors, for flu-like symptoms
CCAs and school activities that will remain suspended include those that involve high levels of body contact, such as taekwondo sparring or rugby scrums; or high exposure to aerosol and splatters, such as the playing of wind instruments or singing in a choir.
Link in bio @straits_times
📸: Ong Wee Jin
#coronavirus #covid19 #StraitsTimes",2020-07-24 02:18:41+00:00,I have high contact with the air and peeps might be infected and cough or sneeze and never wear mask properly so lets cancel this,2020-07-24 13:49:58+00:00,25
1178,2362,"""The entire process would have diluted the virus so much that whoever manages to inhale it would not have enough particles (in their system) to cause the infection,"" says infectious diseases expert Professor Ooi Eng Eong. ⁣
Full story in bio @straits_times⁣
#coronavirus #Covid19 #StraitsTimes ⁣",2020-07-23 14:33:10+00:00,They used to say no need to wear masks too.....,2020-07-23 14:47:11+00:00,10
1181,2372,"""The entire process would have diluted the virus so much that whoever manages to inhale it would not have enough particles (in their system) to cause the infection,"" says infectious diseases expert Professor Ooi Eng Eong. ⁣
Full story in bio @straits_times⁣
#coronavirus #Covid19 #StraitsTimes ⁣",2020-07-23 14:33:10+00:00,Experts said no need to wear masks last time...,2020-07-23 17:59:22+00:00,9
1188,2383,"""The entire process would have diluted the virus so much that whoever manages to inhale it would not have enough particles (in their system) to cause the infection,"" says infectious diseases expert Professor Ooi Eng Eong. ⁣
Full story in bio @straits_times⁣
#coronavirus #Covid19 #StraitsTimes ⁣",2020-07-23 14:33:10+00:00,Don't believe.  Last time said no need wear mask then what happened?,2020-07-25 09:27:37+00:00,11
1268,2536,"2 new infections were confirmed on Friday (July 10), bringing the total number of cases linked to the block to 11.⁣
Some residents are taking extra precautions, such as keeping their windows shut. ⁣
Full story in bio @straits_times ⁣
#Covid19 #coronavirus #StraitsTimes",2020-07-11 14:23:00+00:00,"Life’s definitely not back to normal,try not wearing a mask when you go out or going out in groups of more than 5 or don’t scan for safe entry...Everyone must take care 🙏.",2020-07-18 05:58:25+00:00,35
1272,2559,"🛫 Ready for the new normal in air travel?
@changiairport will be making travel touch-free to improve safety for travellers amid the coronavirus pandemic.
Some new measures include facial and iris recognition for biometric identification, proximity touch screens, contactless lift buttons and autonomous cleaning robots.
Would these measures keep you at ease in a post-Covid-19 world?
Link in bio @straits_times
📸: Ariffin Jamar
#changiairport  #coronavirus #covid19 #StraitsTimes",2020-07-04 08:21:50+00:00,"Why the lady nvr wear mask, cannot2",2020-07-04 08:45:57+00:00,7
1310,2688,"Good news, movie buffs. 🍿🎥⁣
What safety precautions you can expect when you go to the movies? Link in bio @straits_times ⁣
#Covid19 #coronavirus #movies #StraitsTimes",2020-07-03 15:10:12+00:00,Must wear mask inside anot,2020-07-03 15:55:44+00:00,5
1351,2886,"Health Minister Gan Kim Yong said current Covid-19 numbers have ""not fully reflected the effect of the opening"", and cases may continue to go up in the coming weeks.
The multi-ministry task force has also not ruled out tightening some measures if numbers rise much faster than expected or if large clusters pop up.
Read more in link in bio @straits_times
#StraitsTimes #Covid19 #coronavirus #Singapore #phase2",2020-07-03 05:00:05+00:00,Please still keep a distance and wear your mask at all times,2020-07-03 05:45:56+00:00,12
1364,2924,"The households being offered Covid-19 testing live in the same section of the block that share a common lift lobby and stairwell​ as 9 confirmed Covid-19 case​s.
Link in bio @straits_times
📸: Joel Chan
#coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-07-02 13:36:20+00:00,I have seen neighbours in my blk removing their mask in the lift. Damn it,2020-07-02 23:24:37+00:00,15
1381,3031,"Singapore has seen an uptick in community cases 12 days into phase 2 of reopening.
Experts say this will be a concern if the trend continues, and urged people to be vigilant and cautious.
Read more in link in bio @straits_times
#StraitsTimes #Covid19 #coronavirus #Singapore #phase2",2020-06-30 09:41:35+00:00,"People take off the masks and smoke at places where they are not supposed to,they pull the mask down when in the bus and pull down the mask to cough etc.I've seen all this happening.",2020-07-01 07:41:25+00:00,36
1406,3078,"All ActiveSG indoor sport halls will be closed for a day on June 28, after a man played badminton across multiple courts, despite the physical partitions and clear rules that badminton is restricted to 4 players to a court.
Link in bio @straits_times
📸: Sport Singapore
#coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-27 08:03:06+00:00,"Oh jialat lah! Exercising without masks, of course very high risk of getting infected.",2020-06-27 09:12:10+00:00,14
1425,3114,"Don't forget to bring your NRIC or any government-issued identification when collecting your free masks!
More details in the link in bio @straits_times
📸: Lim Yaohui
#freemasks #coronavirus #covid19 #phase2 #phase2reopening #StraitsTimes",2020-06-25 08:42:46+00:00,again? Hmm is it got so many extra or ppl nvr go collect thats why they giving 2 more free mask😅,2020-06-25 08:46:23+00:00,20
