,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
33,1256065787732738048,1256065787732738048,2020-05-01,11:39:55,160509447,eugeeniegaga,EUGEENIE,,"""Happy Labour Day"" to those frontline workers(especially in the healthcare sector) working hard to keep our nation going in times of pandemic!!?!! #HappyLabourDay #MayDay2020 #StayHome #StaySafe #ThankYouHealthWorkers",en,[],[],[],0,0,0,"['happylabourday', 'mayday2020', 'stayhome', 'staysafe', 'thankyouhealthworkers']",https://twitter.com/eugeeniegaga/status/1256065787732738048,0,[],"['happi', 'labour', 'day', 'frontlin', 'worker', 'especi', 'healthcar', 'sector', 'work', 'hard', 'keep', 'nation', 'go', 'time', 'pandem']","""Happy Labour Day"" to those frontline workers(especially in the healthcare sector) working hard to keep our nation going in times of pandemic!!?!! #HappyLabourDay #MayDay2020 #StayHome #StaySafe #ThankYouHealthWorkers"
34,1254057867482501123,1254057867482501123,2020-04-25,22:41:09,598214699,kiruthusankar,kiruthika,,Hope &amp; Gratitude everywhere!! Today in Singapore!! 🇸🇬 🕯Lights of hope &amp; gratitude to frontline workers following clapping hands last month #Covid19 #pandemic  https://t.co/N5PWVwHohi,en,[],[],[],0,0,1,"['covid19', 'pandemic']",https://twitter.com/kiruthusankar/status/1254057867482501123,1,[],"['hope', 'amp', 'gratitud', 'everywher', 'today', 'singapor', 'light', 'hope', 'amp', 'gratitud', 'frontlin', 'worker', 'follow', 'clap', 'hand', 'last', 'month']",Hope &amp; Gratitude everywhere!! Today in Singapore!! :Singapore: :candle:Lights of hope &amp; gratitude to frontline workers following clapping hands last month #Covid19 #pandemic  https://t.co/N5PWVwHohi
35,1254021435904921600,1254021435904921600,2020-04-25,20:16:23,244930737,chewyjas,JαS JαS ´◡` 人´◡`,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","🎶 Home 🎶  . . Showing our appreciation to the frontline workers , migrant workers and the whole of Singapore !  . .  #singtogethersg #stayhomeforsg #singaporetogether #sgunited #stayhome #staysafe #chewyjasvid @…  https://t.co/VeClF3sMlk",en,[],['https://www.instagram.com/p/B_Z0yVOHOiP/?igshid=16kmsxit8m71x'],[],0,0,0,"['singtogethersg', 'stayhomeforsg', 'singaporetogether', 'sgunited', 'stayhome', 'staysafe', 'chewyjasvid']",https://twitter.com/chewyjas/status/1254021435904921600,0,[],"['home', 'show', 'appreci', 'frontlin', 'worker', 'migrant', 'worker', 'whole', 'singapor']",":musical_notes: Home :musical_notes:  . . Showing our appreciation to the frontline workers , migrant workers and the whole of Singapore !  . .  #singtogethersg #stayhomeforsg #singaporetogether #sgunited #stayhome #staysafe #chewyjasvid @…  https://t.co/VeClF3sMlk"
36,1254021201829269504,1254021201829269504,2020-04-25,20:15:27,29430303,s_lim1984,Shaun Lim 😽,"{'type': 'Point', 'coordinates': [1.28774763, 103.82405442]}",This is definitely epic! We just had to blast our speaker for our neighbours to feel it... ❤SG  . . . #sgunited #frontlineworkers #singtogethersg #singtogether #stayhomeforsg @ Tiong Bahru Park ღ  https://t.co/Vn0qgVEZVP,en,[],['https://www.instagram.com/p/B_Z0pRWhWw-/?igshid=velq05axi0wd'],[],0,0,0,"['sgunited', 'frontlineworkers', 'singtogethersg', 'singtogether', 'stayhomeforsg']",https://twitter.com/s_lim1984/status/1254021201829269504,0,[],"['definit', 'epic', 'blast', 'speaker', 'neighbour', 'feel', 'sg', 'tiong', 'bahru', 'park']",This is definitely epic! We just had to blast our speaker for our neighbours to feel it... :red_heart:SG  . . . #sgunited #frontlineworkers #singtogethersg #singtogether #stayhomeforsg @ Tiong Bahru Park ღ  https://t.co/Vn0qgVEZVP
37,1254019989218230273,1254019989218230273,2020-04-25,20:10:38,160509447,eugeeniegaga,EUGEENIE,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Singing ""HOME"" to support &amp; thank the frontline workers(including those in healthcare) in their fight against COVID-19 #singtogetherSG #SingaporeTogether #stayhomeforSG #SGUnited #HOME @ Singapore  https://t.co/SW2ekjy4N9",en,[],['https://www.instagram.com/p/B_Zz7DGnZzE/?igshid=10lgc70xayf5j'],[],0,1,1,"['singtogethersg', 'singaporetogether', 'stayhomeforsg', 'sgunited', 'home']",https://twitter.com/eugeeniegaga/status/1254019989218230273,0,[],"['sing', 'home', 'support', 'amp', 'thank', 'frontlin', 'worker', 'includ', 'healthcar', 'fight', 'singapor']","Singing ""HOME"" to support &amp; thank the frontline workers(including those in healthcare) in their fight against COVID-19 #singtogetherSG #SingaporeTogether #stayhomeforSG #SGUnited #HOME @ Singapore  https://t.co/SW2ekjy4N9"
38,1254019459607441408,1254018466274701312,2020-04-25,20:08:32,1157970560850096128,cfcnabilon,Nabilon😁,,"side note, thanks frontline workers for everything u’ve done throughout this whole crisis",en,[],[],[],0,3,5,[],https://twitter.com/CFCnabilon/status/1254019459607441408,0,[],"['side', 'note', 'thank', 'frontlin', 'worker', 'everyth', 'u', 'done', 'throughout', 'whole', 'crisi']","side note, thanks frontline workers for everything u’ve done throughout this whole crisis"
39,1254018967573848066,1254018967573848066,2020-04-25,20:06:35,327197191,sgsportshub,Singapore Sports Hub,,"#TeamSportsHub sings along to 'Home' to thank our frontline heroes &amp; migrant workers ❤️ Bringing the familar #concertfeels together with the whole nation tonight! Stay safe, stay home. Together, we will get through this #SGUnited  #singtogetherSG #SingaporeTogether #stayhomeforSG  https://t.co/GdOHO30IPi",en,[],[],[],0,2,12,"['teamsportshub', 'concertfeels', 'sgunited', 'singtogethersg', 'singaporetogether', 'stayhomeforsg']",https://twitter.com/SGSportsHub/status/1254018967573848066,1,[],"['sing', 'along', 'thank', 'frontlin', 'hero', 'amp', 'migrant', 'worker', 'bring', 'familar', 'togeth', 'whole', 'nation', 'tonight', 'stay', 'safe', 'stay', 'home', 'togeth', 'get']","#TeamSportsHub sings along to 'Home' to thank our frontline heroes &amp; migrant workers :red_heart: Bringing the familar #concertfeels together with the whole nation tonight! Stay safe, stay home. Together, we will get through this #SGUnited  #singtogetherSG #SingaporeTogether #stayhomeforSG  https://t.co/GdOHO30IPi"
40,1253944540358008833,1253944540358008833,2020-04-25,15:10:50,25796134,avelokiteshvara,three nipples,,"our frontline health workers actually don't give af about that song that rouses fascist affect, I've been told that what they want is actually for us to come together to sing Daddy Yankee's Gasolina from our homes as their morale booster. tmr 8pm sis",en,[],[],[],4,1572,1288,[],https://twitter.com/avelokiteshvara/status/1253944540358008833,0,[],"['frontlin', 'health', 'worker', 'actual', 'give', 'af', 'song', 'rous', 'fascist', 'affect', 'told', 'want', 'actual', 'us', 'come', 'togeth', 'sing', 'daddi', 'yanke', 'gasolina', 'home', 'moral', 'booster', 'tmr', 'si']","our frontline health workers actually don't give af about that song that rouses fascist affect, I've been told that what they want is actually for us to come together to sing Daddy Yankee's Gasolina from our homes as their morale booster. tmr 8pm sis"
41,1252860268670881797,1252860268670881797,2020-04-22,15:22:19,14073651,andricchia,Andric Chia,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Coronavirus oh coronavirus! We will win this war very soon. 🧚🏻‍♂️🦠 Everyone please hang on and give all our support to all the frontline worker, essential services workers and also those who are in need of help. At…  https://t.co/9hVXMgpuwH",en,[],['https://www.instagram.com/p/B_Rkv1dHrTD/?igshid=1trqtpkvem376'],[],0,0,0,[],https://twitter.com/AndricChia/status/1252860268670881797,0,[],"['coronaviru', 'oh', 'coronaviru', 'win', 'war', 'soon', 'everyon', 'pleas', 'hang', 'give', 'support', 'frontlin', 'worker', 'essenti', 'servic', 'worker', 'also', 'need', 'help']","Coronavirus oh coronavirus! We will win this war very soon. :man_fairy_light_skin_tone::microbe: Everyone please hang on and give all our support to all the frontline worker, essential services workers and also those who are in need of help. At…  https://t.co/9hVXMgpuwH"
42,1252546691833622528,1252546691833622528,2020-04-21,18:36:17,486636374,a6x9r,ᴬ,,Looks like more deployments for frontline workers 😫,en,[],[],[],0,0,0,[],https://twitter.com/A6X9R/status/1252546691833622528,0,[],"['look', 'like', 'deploy', 'frontlin', 'worker']",Looks like more deployments for frontline workers :tired_face:
43,1252050567486156802,1252050567486156802,2020-04-20,09:44:51,129530478,nyloncoffee,NylonCoffeeRoasters,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",To our incredible healthcare workers:  Ever since the announcement of the frontline warrior discount for the amazing folks who have made immense self sacrifice at the forefront of this pandemic to help our nation…  https://t.co/L5mYLyCeCu,en,[],['https://www.instagram.com/p/B_L0iUKpffU/?igshid=1wul7a8o21c7p'],[],0,1,0,[],https://twitter.com/nyloncoffee/status/1252050567486156802,0,[],"['incred', 'healthcar', 'worker', 'ever', 'sinc', 'announc', 'frontlin', 'warrior', 'discount', 'amaz', 'folk', 'made', 'immens', 'self', 'sacrific', 'forefront', 'pandem', 'help']",To our incredible healthcare workers:  Ever since the announcement of the frontline warrior discount for the amazing folks who have made immense self sacrifice at the forefront of this pandemic to help our nation…  https://t.co/L5mYLyCeCu
44,1251783334876704769,1251783334876704769,2020-04-19,16:02:58,1673080076,mochi__1485,BH TRIED THROWING HIS SIGNED BALL TO ME 😭🙈💕,,Always #WithYou ❤️  Fighting everybody! 💪🏻 Thank you frontline workers 🙆🏻‍♀️ Salute to you all ~  고마워 오빠들 🤗 #SuperM #TogetherAtHome #StayatHome #GlobalCitizens #baekhyun #jongin #kai #taeyong #taemin #mark #lucas #ten  https://t.co/XzkNzrR1Kd,en,[],[],[],1,0,1,"['withyou', 'superm', 'togetherathome', 'stayathome', 'globalcitizens', 'baekhyun', 'jongin', 'kai', 'taeyong', 'taemin', 'mark', 'lucas', 'ten']",https://twitter.com/mochi__1485/status/1251783334876704769,1,[],"['alway', 'fight', 'everybodi', 'thank', 'frontlin', 'worker', 'salut']",Always #WithYou :red_heart:  Fighting everybody! :flexed_biceps_light_skin_tone: Thank you frontline workers :woman_gesturing_OK_light_skin_tone: Salute to you all ~  고마워 오빠들 :hugging_face: #SuperM #TogetherAtHome #StayatHome #GlobalCitizens #baekhyun #jongin #kai #taeyong #taemin #mark #lucas #ten  https://t.co/XzkNzrR1Kd
45,1249298651404353541,1249298651404353541,2020-04-12,19:29:43,1219915006734503937,atomesg,AtomeSG,,"Us at frontline workers, F&amp;B businesses and everyone providing essential services once this is over #SGunited #InThisTogether #Singapore  https://t.co/LplBpPKnH3",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EVZmeMAU0AUg6YB.jpg'],0,0,0,"['sgunited', 'inthistogether', 'singapore']",https://twitter.com/AtomeSg/status/1249298651404353541,1,[],"['us', 'frontlin', 'worker', 'f', 'amp', 'b', 'busi', 'everyon', 'provid', 'essenti', 'servic']","Us at frontline workers, F&amp;B businesses and everyone providing essential services once this is over #SGunited #InThisTogether #Singapore  https://t.co/LplBpPKnH3"
46,1247525363741102080,1247525363741102080,2020-04-07,22:03:19,23457580,saefarq,Andrew Tan,,"On #WorldHealthDay, sending heartfelt gratitude 👏👏👏 to our frontline health workers in this time of COVID-19. 👩‍⚕️👨‍⚕️🏥  https://t.co/Ae7jlfKgwW",en,[],[],['https://pbs.twimg.com/media/EVAZtLCUUAATMjJ.jpg'],0,0,0,['worldhealthday'],https://twitter.com/saefarq/status/1247525363741102080,1,[],"['send', 'heartfelt', 'gratitud', 'frontlin', 'health', 'worker', 'time']","On #WorldHealthDay, sending heartfelt gratitude :clapping_hands::clapping_hands::clapping_hands: to our frontline health workers in this time of COVID-19. :woman_health_worker::man_health_worker::hospital:  https://t.co/Ae7jlfKgwW"
47,1247457775908610049,1247457775908610049,2020-04-07,17:34:45,388264860,chemfunman,Fun Man Fung,,"@govsingapore distributes reusable masks for all Singapore 🇸🇬 residents. This means surgical masks can be reserved for frontline healthcare workers and the 😷, excellent news for SG. #BeatCOVID19 #StayAtHome  https://t.co/Tsp356W9aO",en,[],[],"['https://pbs.twimg.com/media/EU_cOp4UwAALzPZ.jpg', 'https://pbs.twimg.com/media/EU_cOp9UMAcxL53.jpg']",0,1,1,"['beatcovid19', 'stayathome']",https://twitter.com/chemFunMan/status/1247457775908610049,1,[],"['distribut', 'reusabl', 'mask', 'singapor', 'resid', 'mean', 'surgic', 'mask', 'reserv', 'frontlin', 'healthcar', 'worker', 'excel', 'news', 'sg']","@govsingapore distributes reusable masks for all Singapore :Singapore: residents. This means surgical masks can be reserved for frontline healthcare workers and the :face_with_medical_mask:, excellent news for SG. #BeatCOVID19 #StayAtHome  https://t.co/Tsp356W9aO"
48,1247103937791975425,1247103937791975425,2020-04-06,18:08:43,33451842,cnbcsri,Sri Jegarajah,,I’m in awe of my family during these tough times who are selflessly thinking of others on the #Covid_19 frontline. My son and wife organising care packs for the security guards in our condo and my mother-in-law cooking snacks and making coffee for foreign workers. Stay strong.,en,[],[],[],3,5,52,['covid_19'],https://twitter.com/cnbcSri/status/1247103937791975425,0,[],"['awe', 'famili', 'tough', 'time', 'selflessli', 'think', 'other', 'frontlin', 'son', 'wife', 'organis', 'care', 'pack', 'secur', 'guard', 'condo', 'cook', 'snack', 'make', 'coffe', 'foreign', 'worker', 'stay', 'strong']",I’m in awe of my family during these tough times who are selflessly thinking of others on the #Covid_19 frontline. My son and wife organising care packs for the security guards in our condo and my mother-in-law cooking snacks and making coffee for foreign workers. Stay strong.
49,1246648035716804610,1246648035716804610,2020-04-05,11:57:07,775201513,shabirmusic,Shabir 🎹 ஷபிர்,,America is making its healthcare workers be at the frontline without personal protective equipment. That’s like asking soldiers to fight a battle with no fckin helmets and guns.,en,[],[],[],0,30,42,[],https://twitter.com/ShabirMusic/status/1246648035716804610,0,[],"['america', 'make', 'healthcar', 'worker', 'frontlin', 'without', 'person', 'protect', 'equip', 'like', 'ask', 'soldier', 'fight', 'battl', 'fckin', 'helmet', 'gun']",America is making its healthcare workers be at the frontline without personal protective equipment. That’s like asking soldiers to fight a battle with no fckin helmets and guns.
50,1246046584522985473,1246046291416604672,2020-04-03,20:07:10,1020457710943260672,mohdsuh97216340,__mohdsuhail,,"Welcome to NSF life as frontline staff haizzz but jia yous to the rest of the other key frontline workers aka healthcare workers, cleaners and many more💪🏾 we ain't going down without a tough fight 👍",en,[],[],[],0,0,0,[],https://twitter.com/mohdsuh97216340/status/1246046584522985473,0,[],"['welcom', 'nsf', 'life', 'frontlin', 'staff', 'haizzz', 'jia', 'you', 'rest', 'key', 'frontlin', 'worker', 'aka', 'healthcar', 'worker', 'cleaner', 'mani', 'ai', 'go', 'without', 'tough', 'fight']","Welcome to NSF life as frontline staff haizzz but jia yous to the rest of the other key frontline workers aka healthcare workers, cleaners and many more:flexed_biceps_medium-dark_skin_tone: we ain't going down without a tough fight :thumbs_up:"
51,1245878736005689346,1245878736005689346,2020-04-03,09:00:12,159446960,msmsaifullah,M. S. M. Saifullah,,"Whilst the communal virus grips India, the coronavirus has started gnawing through the medical workers at frontline who are given no proper PPE.",en,[],[],[],0,0,0,[],https://twitter.com/msmsaifullah/status/1245878736005689346,0,[],"['whilst', 'commun', 'viru', 'grip', 'india', 'coronaviru', 'start', 'gnaw', 'medic', 'worker', 'frontlin', 'given', 'proper', 'ppe']","Whilst the communal virus grips India, the coronavirus has started gnawing through the medical workers at frontline who are given no proper PPE."
52,1244666430445899777,1244666430445899777,2020-03-31,00:42:56,1240839778691469312,ruchika08595908,Ruchika jain,,Appreciation to all those frontline workers who are working selflessly for us. @SgUnited 👏🏻👏🏻  https://t.co/CdPYeW7oWt,en,"[{'screen_name': 'sgunited', 'name': 'sg united', 'id': '20146191'}]",[],[],0,0,1,[],https://twitter.com/Ruchika08595908/status/1244666430445899777,1,[],"['appreci', 'frontlin', 'worker', 'work', 'selflessli', 'us']",Appreciation to all those frontline workers who are working selflessly for us. @SgUnited :clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:  https://t.co/CdPYeW7oWt
