,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
48,theindependent.sg,2.50E+18,3/2/2021 3:20,theindependent.sg,"Photo by theindependent.sg on February 02, 2021. May be an image of text that says 'TRACETOGETHERONY SAFE-ENTRY Single check-in required in high visitorship venues TraceTogether app or token during check-ins Removal of some existing Safe-Entry check-ins 20,000 venues ready to implement TraceTogether-only SafeEntry Gyms and F&B outlets in malls still require TraceTogether-only SafeEntry'.","Singapore – Once you check into a shopping mall with your Trace Together app or token, you won't need to check into individual stores. SafeEntry check-ins at individual stores within the same mall will soon be unnecessary, said Senior Minister Teo Chee Hean.

A single check-in with either the TraceTogether app or token will suffice, he stated in a written parliamentary reply on Monday (Feb 1). #SafeEntry #TeoCheeHean #TraceTogether",,2,0
49,Karen,2.50E+18,3/2/2021 1:20,seriouslyhandmade,"Photo shared by Karen on February 02, 2021 tagging @govtechsg, and @gov.sg. May be an image of text that says 'CUM @ seriousl @seriouslyhandmade yhandmade'.","Black may be challenging for my eyes but I'm glad it's completed and ready to be shipped to its new owner 😊 Among Us with ""DUM"" sticky note customized for a square/angled Trace Together Token 😉
.
.
.
#seriouslyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crochet #crochetaddict #amigurumiaddict #amongus #tokengowhere #crochetamongus  #amongusmeme #deadbody #token #covid19 #dum #stickynotes #crochetamongus #amongusmemes #meme #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,8,0
50,HUE,2.50E+18,3/2/2021 0:01,huehuesg,"Photo by HUE on February 02, 2021. May be an image of one or more people, people sitting and indoor.","From THE STRAITS TIMES. 
Some residents had been looking forward to collecting the token, saying it was easier to use and more convenient than the app.

Distribution of the devices - an alternative to the Covid-19 contact tracing app for those who prefer not to use a phone.

Get your token sleeve from HUE now!

#sgunited #tracetogether #tracetogethertoken #gift #allbecuaseofcovid #covid19sg #tracetogethertokensleeve #tracetogethertokensg #tracetogethertokencover #合力追踪 #govtechsg #tokengowhere #contacttracing #sgparents #straitstimes #smartnationsg #channelnewsasia #phase3 #govsg #singapore #sgartweek #singapour #igsg #singaporean #huesg #sghue #vivaxsg",,3,0
51,Mal Treo,2.50E+18,2/2/2021 23:18,discoburg,"Photo shared by Mal Treo on February 02, 2021 tagging @santreo. May be an image of text that says 'SafeEntry check in 9 Scan QR Favourites Group 16- 20 TraceTogether devices nearby 66 total exchanges today updated every few mins Home History Upload More'.",Just sitting in my living room and so many contacts. Strong Bluetooth devices they have. #tracetogether #tracetogetherapp #tracetogethersg,,2,0
52,@ummulkitaab,2.50E+18,2/2/2021 15:49,diarinsyirah,"Photo by @ummulkitaab on February 02, 2021. May be an image of text that says '#DIARINSYIRAH #DIARIBU Evening Evening walks walks'.","2nd day of evening walk with Hadif. Yesterday I carried him to my grandmother's and boy my arms were super sore from that trip (he still doesn't like the baby carrier sobs). So today we collected trace together tokens at the CC and bought some things at the supermarket. He fell asleep in his stroller :"")

Therapeutic. Alhamdulillah.

#diaribu #eveningwalk #tracetogether",,20,0
53,Mothership.sg,2.50E+18,2/2/2021 15:09,mothershipsg,,You downloaded already?,,3891,40
54,Smart Nation Singapore,2.50E+18,2/2/2021 13:00,smartnation.sg,"Photo by Smart Nation Singapore on February 02, 2021. May be an image of one or more people and text that says 'KEY LEGISLATIVE AMENDMENTS IN COVID-19 (TEMPORARY MEASURES) ACT ON USE OF PERSONAL DIGITAL CONTACT TRACING DATA WHAT DATA IS COVERED UNDER THE LEGISLATION? H Locations Visited Proximity Data User Information'.","Earlier today, the Bill to introduce amendments in the COVID-19 (Temporary Measures) Act was moved in Parliament. This Bill will formalize the restrictions on the use of personal digital contact tracing data from Singapore’s national digital contact tracing systems.

The Bill makes clear that data from #TraceTogether, #SafeEntry and #Bluepass are to be used for contact tracing purposes only, the exception being investigations or criminal proceedings relating to specified serious offences. Safeguards are also set out in the legislation to provide further assurances to the public that the data is used for the appropriate purposes",,18,0
55,Karen,2.50E+18,2/2/2021 12:56,seriouslyhandmade,"Photo shared by Karen on February 02, 2021 tagging @govtechsg, @gov.sg, and @giggleganger. May be an image of text that says 'OUNITED UNITED @seriouslyhandmade seriouslyh'.","🍍🍍🍍Trace Together Token Case for @giggleganger 
.
.
.
#seriouslyhandmade #tracetogether #tracetogethersg #tokengowhere #token #square #tttoken #sgunited🇸🇬 #appliqué #pineapple #旺 #旺来 #tracetogethertoken #amigurumi  #colours #bountiful #HuatAh #bountifulblessings #牛年行大运 #crochetersofinstagram #handmade #crochettokencase #crochetaddict #sgcrafters #handmadesg #合力追踪 #amigurumiaddict #covid19 #crochet",,6,0
56,Just Bike Shop,2.50E+18,2/2/2021 12:37,justbikeshop,"Photo by Just Bike Shop on February 02, 2021. May be an image of 2 people, people standing, bicycle and text that says 'JUST BIKE SHOP dC #01-19 02 FEB 2021 PHASE 3 DAY 37 26""ANMIER THANK YOU' 感恩惠顧 DINL 19'.","貳月貳壹，感恩惠顧
牛轉錢坤，健康出遊
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#26erAnmierAlloy
#26erCrolan812-1
#TheBestNewYearGiftEver
#HelloFebruary
#SGunited",JUST BIKE SHOP,3,0
57,Mothership.sg,2.50E+18,2/2/2021 12:01,mothershipsg,,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",,6919,122
58,❣ⓁⓄⓁⒶ❣,2.50E+18,2/2/2021 11:59,lolayong,,"Yeah I just had to dress up my TraceTogether Token! 👻
.
I’m into Purple over Pink nowsadays... isnt e Purple Dino cute? 🦖💜🥰
.
.
#CassY #TraceTogether #FinallyCollectedMyToken #SG #Singapore",Singapore,8,2
59,Mohamed Yusoff Ismail,2.50E+18,2/2/2021 11:22,boinkzster,"Photo by Mohamed Yusoff Ismail on February 02, 2021. May be an image of one or more people and text that says 'straits_times No need to check in at different shops in ST the same mall when TraceTogether-only SafeEntry begins HarbourFront VIVO VIVO macteure city VIVO'.","#Repost @straits_times
• • • • • •
Singapore

A single check-in with the TraceTogether app or token will suffice, with exceptions made to places where the Covid-19 transmission risk is higher.

Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #TraceTogether #SafeEntry #coronavirus",,6,0
60,早报 zaobao.sg,2.50E+18,2/2/2021 8:00,zaobaosg,"Photo by 早报 zaobao.sg on February 02, 2021. May be an image of one or more people.","政府将规定“合力追踪”和SafeEntry访客登记系统的数据在25天后自动清除，但若病毒变异或对病毒的了解加强，政府可根据医疗专家的建议更改该数据的保留期。

主管智慧国计划的外交部长维文医生今天在国会参与冠病（临时援助措施）（修正）法案二读辩论时指出，修正法案将要求部长指定无须再使用数码追踪系统来防止冠病疫情传播的日期，数据管理员之后须删除任何不需要的个人追踪数据。

“合力追踪”（TraceTogether）和SafeEntry数据目前已会在25天后自动清除，除非该数据已用于追踪病例密切接触者，或是有关严重罪行的调查或刑事诉讼。📸：林泽锐

#zaobaosg #TraceTogether #合力追踪 #SafeEntry #访客登记系统 #Covid19 #冠病",,63,0
61,MustShareNews,2.50E+18,2/2/2021 7:36,mustsharenews,"Photo by MustShareNews on February 01, 2021. May be an image of 1 person and text that says 'MSNEWS 大興當 Citigems BRAND NEW D DRAW $58,000 ACAL TraceTogeher- Only SafeEntry Means 1Check-In For Whole Mall, But F&B Outlets May Still Require It Going shopping will be less of hassle.'.","No more checking in repeatedly when you’re at the mall.

Check out the link in our bio for the full story. #mustsharenews #SingaporeNews #TraceTogether

📷: MustShareNews",,1559,4
62,早报 zaobao.sg,2.50E+18,2/2/2021 7:00,zaobaosg,"Photo by 早报 zaobao.sg on February 01, 2021.","限制防疫数据使用方式的冠病（临时援助措施）（修正）法案，昨天（2月1日）以紧急方式提呈一读。国会今天（2日）复会时将对此进行辩论，法案三读通过后将于本月中旬生效。

根据修正法案内容，防疫数据将不受包括刑事诉讼法在内的其他成文法规约束，相关数据只有在追踪冠病病患接触者，或调查七种重罪时才准调用。这包括修正法案生效前收集的所有数据。内政部发言人答复询问时也说，警方人员调用这些数据查案前，须获得刑事侦查局批准。

此外，公务员或政府机构承包商在未经授权情况下使用或泄露个人接触者追踪数据，将被罚款高达2万元或坐牢长达两年，或两者兼施，这比公共部门（治理）法令处以的高达5000元罚款及两年刑期更为严厉。📸：SNDGG提供

#zaobaosg #TraceTogether #合力追踪 #国会 #防疫数据将",,172,4
63,TheHomeGround | THGAsia | THG,2.50E+18,2/2/2021 5:04,thehomegroundasia,"Photo by TheHomeGround | THGAsia | THG on February 01, 2021. May be a cartoon of one or more people and text that says 'THG Latst News 2 February 2021 2021'.","Today's latest news updates include prominent topics from 1 February's parliamentary sitting including COVID-19, climate change, TraceTogether data, and more.

Read more, link in bio.
.
.
.
.
.
#latestnews #sglatestnews #sgbreakingnews #sgnews #sgbreaking  #coronavirus #covid19news #vaccine #thgasia #vaccinenews #covid19vaccine #parliamentupdates #parliament #doverforests #potholes #sgroads #manufacturing #sgeconomy #sgcovid19 #tracetogether #dataprivacy #ministryofeducation",,10,0
64,The Straits Times,2.50E+18,2/2/2021 4:50,straits_times,Photo by The Straits Times in Singapore. May be an image of one or more people and text that says 'No need to check in at different shops in ST the same mall when TraceTogether-only SafeEntry begins HarbourFront VIVO VIVO city'.,"A single check-in with the TraceTogether app or token will suffice, with exceptions made to places where the Covid-19 transmission risk is higher.

Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #TraceTogether #SafeEntry #coronavirus",Singapore,10163,56
65,TehTarik.sg,2.50E+18,2/2/2021 4:42,tehtarik.sg,"Photo by TehTarik.sg on February 01, 2021. May be an image of one or more people, people sitting and text that says 'Tak Kan Tak Mahu Ambil Token. Ambil Jer Di 108 cc Serata S'Pura'.","⁣⁣Selain daripada pengambilan token, anda juga boleh menggantikan token yang rosak ataupun kehabisan bateri.⠀
⠀
⠀
-⠀
#tehtarik #tehtariksg #singapore #singapura #token #tracetogether #communityclub",,19,0
66,HUE,2.50E+18,2/2/2021 0:00,huehuesg,"Photo by HUE on February 01, 2021. May be an image of one or more people and people sitting.","From THE STRAITS TIMES.
TraceTogether tokens can be collected at any CC from Feb 1!

So far, more than 80 per cent of the population have either downloaded the TraceTogether app or collected the token!

Get your token sleeve from HUE now!

#sgunited #tracetogether #tracetogethertoken #gift #allbecuaseofcovid #covid19sg #tracetogethertokensleeve #tracetogethertokensg #tracetogethertokencover #合力追踪 #govtechsg #tokengowhere #contacttracing #sgparents #straitstimes #smartnationsg #channelnewsasia #phase3 #govsg #singapore #sgartweek #singapour #igsg #singaporean #huesg #sghue #vivaxsg",,2,0
67,楊淑文,2.50E+18,1/2/2021 23:35,shintsutaki,"Photo by 楊淑文 on February 01, 2021. May be an image of crochet.",Our family of trace togethers... Because Mummy is just so particular when it comes to identifying our individual tokens... 🤣🤣🤣🤣 #onesg #tracetogethertoken #tracetogether,,6,0
68,Karen,2.50E+18,1/2/2021 22:35,seriouslyhandmade,"Photo shared by Karen on February 01, 2021 tagging @govtechsg, and @gov.sg.","More Hello Kitty Trace Together Token Cases to be shipped today 😊
Pattern by me (freehand)
.
.
.
#seriouslyhandmade #tracetogether #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #case #tuxedosam #qrcode #crochetersofinstagram #handmade #crochettokencase #crochetaddict #hellokittylovers #supportlocal #hellokitty #keroppi #handmadesg #mymelody #hellokittyaddict #hellokittystuff #sgcrafters #amigurumiaddict #covid19 #crochet  #tokengowhere #govtechsg #safeentrysg #合力追踪",,21,0
69,Sewfisticated,2.50E+18,1/2/2021 21:13,sewfisticatedsg,"Photo by Sewfisticated on February 01, 2021. May be an image of 1 person.","Sanitizer & Trace together token sleeve. 

3 different sleeves for different size of token which 2 can be interchange with sanitizer bottles. 

*All new orders from 1st February will be processed after 16th February. 

~~
Perfect for any occasion gifts.  Customized your favourite characters now ⬇️

https://www.sewfisticatedcraft.com/embroideries-pretties/sanitizer-and-trace-together-token-sleeve
. 
. 
. 
#sewfisticatedsg #mumpreneursg  #tracetogethertokencase #tracetogethertoken #tracetogether #tracetogethertokensg  #customsleeve #tracetogethertokensleeve #sanitizersleeve #embroiderypretties #personalisedgifts #supportlocalsg #supporthandmade #handmadewithlove #supportsmallbusiness  #sgmoms #sgfamily #sgkids #sgunited  #perfectgifts  #jujubecustoms  #jujubexhellokitty #tokidoki #jujubextokidoki",,3,0
70,Just Bike Shop,2.50E+18,1/2/2021 12:17,justbikeshop,"Photo by Just Bike Shop on February 01, 2021. May be an image of standing and bicycle.","貳月貳壹，感恩惠顧
牛轉錢坤，健康出遊
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#275erPremier5sizeL
#20erUrbano3
#20erUrbano5
#AboveAllSoldOut
#TheBestNewYearGiftEver
#HelloFebruary
#SGunited",JUST BIKE SHOP,2,0
71,Smart Nation Singapore,2.50E+18,1/2/2021 10:49,smartnation.sg,"Photo by Smart Nation Singapore on February 01, 2021. May be an image of text that says 'Safeguarding TraceTogether Record Bluetooth Exchanges (information aboutwho have been close proximity with) Data User's Personal Information (user's contact and personal dentification) Data stored user's device (App/Token) transferred secure user- initiated Data in secure Government Data encrypted be decrypted authorised public officers Data encrypted can an decrypted authorised public officers Only authorised public access data Only authorised officers the data Data personal device automatically deleted days on basis Personal data is purged TraceTogether system stood down Both TraceTogether and Token collect GPS location or movement data'.","#TraceTogether and #SafeEntry are designed with privacy-protection in mind. Here are the various safeguards. Here are the various safeguards to protect your data collected via TraceTogether Bluetooth exchanges, and SafeEntry check-ins/out logs.",,39,0
