,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
44,Orangey Hu,2451638060402362083,2020-11-27 11:54:13,orangejimbo,"Photo shared by Orangey Hu on November 27, 2020 tagging @jimborange. May be an image of 1 person and food.",27.11.20 Lunch - Cold udon with fried food 🍤#whaticook #whatimade #homecook #homemade #lunch #coldudon #friedfood #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #午餐 #烏龍麵 #炸物 #煮婦人生 #防疫 #隔離生活,,14,0
45,❀ 愛 ❀,2451599424210041452,2020-11-27 10:37:27,tweetification,Photo by ❀ 愛 ❀ in Hotel Fort Canning with @hotelfortcanning. May be an image of nature.,": 2 big cats guarding. A grand entrance!
꧂ ℕ𝕠𝕧𝕖𝕞𝕓𝕖𝕣
@hotelfortcanning #colonialarchitecture #colonialstyle #fortcanningpark #exploringsingapore #naturewalk #mysingapore #gardencity #majulahsingapura #sgig #singaporetogether #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #insta360onex #insta3601xsg #insta360singapore #insta360sg #tinyplanet #360photography #ai20loveones #ai20cuzzie #ai20lifestyle #ai20in2020 #photooftheday #picoftheday #snapshot #moment #ihavethisthingwithcolor",Hotel Fort Canning,12,0
46,Iskandar Hasif,2451593596014860339,2020-11-27 10:26:48,darkains,,"Another classic, made a cover based off Louis Armstrong's version. I did two versions, will post the other one another time.

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #songcover #singers #singerlife  #vocalist #volumeup #music #sgmusic #circuitbreakersg #circuitbreaker #newnormal #lavieenrose #louisarmstrong",,12,3
47,8 Korean BBQ Shaw,2451559393269658586,2020-11-27 09:17:55,8koreanbbqshaw,Photo by 8 Korean BBQ Shaw in 8 Korean BBQ Shaw Centre with @mervyn6. May be an image of food.,"Comes with Atlantic Salmon, Octopus, King Prawn and Baby Octopus, our Seafood set is perfect for feasting! Make your reservations with us at 9018 9212 now. 

📸: @mervyn6 

#8koreanbbq #8koreanbbqshaw #singaporebbq #singaporefnb #bestfoodsingapore #foodinsing #instafood #foodporn #sgfooddiary #sgfoodtrend #foodgasm #eatoutsg #singaporefoodie #igfood #singaporeinsiders #circuitbreakersg #delicious #foodblogger",8 Korean BBQ Shaw Centre,14,0
48,Doodle Mama SG,2451529946804530051,2020-11-27 08:19:24,doodlemamasg,Photo by Doodle Mama SG in Singapore. May be an illustration of one or more people.,"Hello, all! Clarissa here, founder of this meetup 👋🏼😊 Just a quick intro on how this group came about; when my son turned two earlier this year I realised I was ready to get back into socialising, etc. Yes, I was pretty much a homebody new mum back then (although secretly I think I still am) 😄 So I reached out to other mums from an FB group and found a couple of like-minded mummies who want to hang out over doodling & brunch! Yay!

Here's a shot from out first meetup in March, just before the #circuitbreakersg

We've started meeting up again recently and would love to invite other like-minded mums to join us 🤗 So if you love doodling and catching up over coffee AND probably chat about the kids & such (I mean, who doesn't?!), DM me. Or just follow this group, I'll keep you posted on the next meetup (note: max 5 pax per meet). Have a magical weekend ahead, loves! 💜
#doodlemamasg #sgmummies #sgmama #doodling",Singapore,5,1
49,❀ 愛 ❀,2451489510082915522,2020-11-27 06:59:04,tweetification,Photo by ❀ 愛 ❀ in Fort Canning.,": Which way will you go? 
꧂ ℕ𝕠𝕧𝕖𝕞𝕓𝕖𝕣
#topsyturvy #aliceinwonderlandinspired #fortcanningpark #exploringsingapore #naturewalk #mysingapore #gardencity #majulahsingapura #sgig #singaporetogether #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #insta360onex #insta3601xsg #insta360singapore #insta360sg #tinyplanet #360photography #ai20loveones #ai20cuzzie #ai20lifestyle #ai20in2020 #photooftheday #picoftheday #snapshot #moment #ihavethisthingwithcolor",Fort Canning,12,0
50,hourboutiqueSG,2451488257872296872,2020-11-27 06:56:35,hourboutiquesg,"Photo by hourboutiqueSG on November 26, 2020. May be an image of wrist watch and text that says 'SEIKO 50 10 SEIKO 一 WED28 Automatic 40 G 0 20 o HOUR BOUTIQUE () BOUT ($) PTE LTD'.","Seiko 5 Orange Dial Mens Automatic
SRPD59K1
__________________________________
SGD268
____________________________________
#hourboutiquesg #seiko #seiko5 #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,61,0
51,🕊Cindy | Montessori-inspired,2451479283875372376,2020-11-27 06:38:45,ourmindfulpod,"Photo shared by 🕊Cindy | Montessori-inspired on November 26, 2020 tagging @mystorytreasury. May be an image of 1 person and book.","I learnt that one way to support positive eating habits is through cultivating an understanding of the role food plays in our life. 🍱
.
🌿 I have children who reject eating certain types of food, and it happens seasonally, without any rhyme or reason. (👶🏻 loves his beetroot and 👧🏻 dislikes it with a passion 🤷🏻‍♀️) 💕 So this set is kind of a wonderful help for me as I share the ways food nourishes our body as we reflect on gratitude for being abundantly blessed with a healthful spread daily.
.
Still, my kids continue to have their likes and dislikes - They may not be ready to accept certain foods now but the beauty is in believing that a seed of understanding has been planted in their absorbent mind.
.
Swipe ⬅️ to preview.
.
I’ll be sharing a series of books that are in line with #AllaboutFoodNovember and this shall be my recommendation if you are looking for an informative and fun Chinese set.
.
Thank you @mystorytreasury for sending this to us! Do hop over to Lin Xin’s site to learn more about her thoughtfully curated collection of Chinese books - I promise, you won’t regret it!
.
.
.
.
#whatareyoureadingsg #kidsbooks #kidsbookstagram #readingtoyourkids #raisingreaders #sgkidsread #stayhomeforsg #readingnook #booksforpreschoolers #sgkids #sgtoddler #sgmoms #readingnook #bedtimestories #kidsbookshelf #circuitbreakersg #stayandplayathomesg #montessoribooks #sgmontessorimoms #montessoritoddler #raisingpreschoolers #chinesebooksforkids #montessoriathome #montessoribookshelf  #iloveyouthroughandthrough #sgfamily #bookstagram #readingtokids #bilingualkids #bilingualeducation",Singapore,71,7
52,School of Melvinism,2451472083999564472,2020-11-27 06:24:27,schoolofmelvinism,"Photo by School of Melvinism on November 26, 2020. May be an image of one or more people.","presents :

A Very Good Read

by RICE Media : "" After spending the entire day talking to strangers about art and their personal lives, I came away feeling more hopeful than I’d expected. Through the good and bad times, Singaporeans have been using this year to reflect and think deeply about their lives. They’re starting to figure out what brings them joy and meaning. ""

For the full article, please visit their website or our Facebook page",,4,1
53,Vern Yap | Personal Trainer,2451449691474521229,2020-11-27 05:39:57,vern.yap,"Photo by Vern Yap | Personal Trainer on November 26, 2020. May be an image of 1 person, hair, biceps and standing.","Halfway pic! 

Lots of posts show only the end product, so I thought I'd show what it looks like in the middle. 

I wish it were otherwise, but a diet and the discipline to adhere to it truly is 70% of weight loss. This wouldn't be possible without my coach @genixbw so keep an eye out for the final version in a few more months!

______________________________________
.
.
#functionaltraining #functionalfitness #strengthcoach #fitnesscoach #fitnesscoachonline
#singapore #sgunited #circuitbreakersg #bodybuilding #fitness #unlimityourself #movedaily #fitnesscoach #strengthcoach #getstronger #trainsmart #trainingforlife #smallgains #yourfutureselfwillthankyou #functionalfitness #functionaltraining #gymmotivation #fitnessmotivation #fitnessmotivationdaily",,115,36
54,Ricky,2451443606586885257,2020-11-27 05:27:52,ricky_weebc,"Photo by Ricky on November 26, 2020.","Multi-lingual
.
.
.
.
.
.

.
.
.#m10 #leicam10 #leica  @leicastoresg #streetphotography  #streetphotography @leica_galerie_sg #summaron28mm #mySPC #mySPCstory @natgeoyourshot #yourshotphotographer #rawphotomag @natgeotravel @natgeo #streetphotographers #streetphotographerscommunity #streetphotographersmagazine @leica_fotografie_international @leicastorekl #streetsign #dangersign #covidstreet #covid_19 #circuitbreakersg #uniquelysingapore #multilingual",,8,0
55,❀ 愛 ❀,2451432161037184956,2020-11-27 05:05:08,tweetification,Photo by ❀ 愛 ❀ in National Gallery Singapore with @nationalgallerysingapore. May be an image of skyscraper.,": Perspective of Singapore's skyline.
꧂ ℕ𝕠𝕧𝕖𝕞𝕓𝕖𝕣
@nationalgallerysingapore #contemporaryart #singaporeartscene #exploringsingapore #mysingapore #gardencity #majulahsingapura #sgig #singaporetogether #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #insta360onex #insta3601xsg #insta360singapore #insta360sg #tinyplanet #360photography #ai20loveones #ai20cuzzie #ai20lifestyle #ai20in2020  #photooftheday #picoftheday #snapshot #moment #ihavethisthingwithcolor",National Gallery Singapore,14,0
56,Singapore Scenery 2020,2451429817695111770,2020-11-27 05:00:28,sgscenery2020,"Photo by Singapore Scenery 2020 on November 26, 2020. May be an image of dog.","Submission by: Jeremy Tan

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,25,0
57,Singapore Scenery 2020,2451429810313311857,2020-11-27 05:00:27,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 26, 2020 tagging @vezyezy_. May be an image of twilight and cloud.","Submission by: Valerie Ee (@vezyezy_) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,25,0
58,Ivy Yee,2451423697418665452,2020-11-27 04:48:19,ivyyee,"Photo by Ivy Yee on November 26, 2020.","🐥宝宝最爱滴紫薯肉鬆蛋卷。。
#紫薯肉鬆蛋卷#sallyline#healthyfood #healthyeats #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub#itsfriday #friyay #tgif #circuitbreakersg #day236",,7,0
59,Overly Cheezy Pizza SG,2451398962760737907,2020-11-27 03:59:10,overlycheezysg,"Photo by Overly Cheezy Pizza SG in Overly Cheezy SG with @sethluicious, @thesmartlocalsg, @eatbooksg, @deliveroo_sg, @grabfoodsg, and @foodpandasg. May be an image of food and text that says 'NEW EXTENDED OPENING HOURS! Mon- Wed 11am- -11pm Thu -Sun 11am 4.30am'.","Feeling hungry late at night? We got your back!

Serving you better with our NEW and EXTENDED OPENING HOURS! Now you get a chance to taste delicious pizzas up till 4.30am!

Call +65 6245 4922 to place your order now or visit us at Blk 311 Hougang Ave 5 #01-189 S530311 now! We are open daily, 7 days a week!

#pizza #overlycheezysg #pizzasg #singapore #sgfoodie #igsg #instafood #eatsg #sgeats #circuitbreakersg #foodsg #pizzalove #savefngsg #tslmakan #foodie #sgeatout #supportlocal #eatbooksg #foodstagram #sgeat #sgigfoodies #sgfoodblogger",Overly Cheezy SG,23,0
60,Puma and Simba,2451396144631245300,2020-11-27 03:55:47,purrfect_boys,,I have many plushy pillows to sleep on but its not as comfy as this box😂 #wfh,"SoHo, New York",16,1
61,Greek & Gluten Free Food 🇸🇬,2451308948450741669,2020-11-27 01:01:26,agoraproductssg,Photo by Greek & Gluten Free Food 🇸🇬 in Singapore. May be an image of food.,"@schar_glutenfree_sg is bringing its holiday magic back with the gluten free Spekulatius Cookies!⁠
⁠
Crunchy spiced cookies — A must have treat to compliment your tea time during this festive season. Perfect for filling your dessert tray or a memorable Christmas gift! ⁠
⁠
A gluten free, wheat free, lactose free, preservative free product that does not compromise on taste or texture.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#agoraproductssg #celiac #celiacdisease #circuitbreaker #circuitbreakersg #coeliac #coeliacdisease #easyglutenfreerecipe #eatwellbewell #glutenfree #glutenfreecooking #glutenfreediet #glutenfreeeats #glutenfreefood #glutenfreelife #glutenfreelifestyle #glutenfreerecipe #glutenfreerecipes #glutenfreesg #healthyeating #healthylifestyle #healthyliving #healthyoptions #madewithoutwheat #scharglutenfreesg #singapore #schaerglutenfree #weloveschaer #schaer #schaerproducts",Singapore,40,2
62,Two Dots face mask,2451299444182000272,2020-11-27 00:41:26,twodotshandmade,Photo by Two Dots face mask in Singapore. May be an image of 3 people.,"Love from another island country - Singapore! We’re stoked that you love your new masks just as much as we do! Thank you @bouquetofpencils for allowing us to share a snippet of your world ❤️ 

#twodotshandmade #facemask #madewithlove #handmadeinmelbourne #3Dmask #stayprotected #coveryourface #supportlocal #maskfashion #maskoftheday #melbourne #quarantinelife #getarealmask #noplanetb #reduceandreuse #gogreen #goreusablewithtwodots #maskup #staysafe #comfortablysafe #lovefromabroad #circuitbreaker #circuitbreakersg",Singapore,17,0
63,Nala & Simba,2451039520931718599,2020-11-26 16:05:19,nalawithsimba,,"Long time no updates. We are still good and fluffy!!

.
.
.
#lionheadbunny #lionheadrabbit #hollandlop #hollandlopbunny #hollandloprabbit #rabbit #lionhead #bunny #rabbits #rabbitsofinstagram #weeklyfluff #fluffy #cute #mylove #likeforlikes #likeforfollow #likeforlikeback #singapore #petlovers #happy #love #buddy #friendship #quarantinelife #quarantine #coronavirus #circuitbreakersg #sleep #sleepy #nofilter",Singapore,12,0
64,Ivy Yee,2450952191832057794,2020-11-26 13:11:31,ivyyee,"Photo shared by Ivy Yee on November 26, 2020 tagging @josephineyee. May be an image of chow mein.","🐥好邪恶🉐晚餐但好满足。。
辣～爽！！🌶️🌶️🌶️
哈哈哈😂😅🤣
#麻辣香锅#罪恶感的一餐 #dinnertime#toogoodtoresist #thumbsup #eatnowanddietlater #yummyinmytummy #happybelly #itsthursday #sogood #foodie #foodporn #foodstagram #webstagram #instaeats #instagramhub #instagood#random #circuitbreakersg #day235#singapore #igsg#igers#getinmybelly",,12,0
65,Mandy | Gym & Fitness 🏋‍♀️🇸🇬,2450922554703874109,2020-11-26 12:12:38,offlinemandy,"Photo shared by Mandy | Gym & Fitness 🏋‍♀️🇸🇬 on November 26, 2020 tagging @sgsmu, @kydraofficial, @shoprangoon, @campusimpactsg, @lock.story, and @sweatforacause.sg. May be an image of 1 person, standing and road.","Hi everyone, swipe ➡️ to see what's brewing this December!

@sweatforacause.sg will be hosting virtual fitness classes to raise funds for youths who are from low-income and disadvantaged families.

Sign up now to receive
1️⃣ Early bird perks
2️⃣ Goodie bags worth $80!

Get fit and do good! Follow @sweatforacause.sg for more information 😇⚘","Stadium, Singapore",239,44
66,M&B,2450817345411362902,2020-11-26 08:43:36,madaboutbananas,Photo by M&B in Singapore. May be an image of baked goods.,"✨🎄Stay tuned! We will reveal our Christmas Specials soon! 🎅🏻✨
Christmas Specials will be available in the month of December only, includes Christmas packaging and cards. 🎁✨
Perfect treats for friends and family! ⛄️✨",Singapore,27,1
67,hourboutiqueSG,2450779882448540627,2020-11-26 07:29:10,hourboutiquesg,"Photo by hourboutiqueSG on November 25, 2020. May be an image of wrist watch.","Citizen ProMaster ECO Drive Depth Gauge BN2036-14E
__________________________________
SGD599
____________________________________
#hourboutiquesg #citizen #ProMaster #ecodrive #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,100,0
68,Singapore Scenery 2020,2450735231926639416,2020-11-26 06:00:27,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 25, 2020 tagging @trxfault. May be an image of one or more people and buildings.","Submission by: Xavier Tan (@trxfault) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,28,0
