user_id: 109555293685,username: gov.sg,,,,,,,,,,,
post_id,text,date,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,images,
1.01591E+16,"Vaccination protects us and our loved ones against COVID-19. From mid-February, all seniors will be vaccinated progressively. Seniors will receive personalised invitation letters to register for vaccination.

Details are available at vaccine.gov.sg or call 1800-333-9999 for assistance.",2/2/2021 10:00,,https://video.fsin5-1.fna.fbcdn.net/v/t42.1790-2/144539007_161865975739546_3623642741170335374_n.mp4?_nc_cat=103&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=6kw2Xpv9lfgAX8U9uGh&_nc_ht=video.fsin5-1.fna&oh=28e53b26912d6202c14a0295c5328fc4&oe=6026D11C,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/143780732_3903351989744129_2007391362380394491_n.jpg?_nc_cat=110&ccb=3&_nc_sid=ccf8b3&_nc_ohc=U4aPS4pBxjEAX8UNxO_&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=bba75aecac8a33e0ac9fa0d78000d703&oe=604D4E71,3.90E+15,110,6,0,https://facebook.com/gov.sg/videos/3903348139744514,[],10159123252398600
1.01591E+16,"With the recent increase in local cases, safe management measures have been tightened to curb the spread of COVID-19. We must remain vigilant and disciplined to prevent an uncontrolled rise in local cases.

Find out more here: go.gov.sg/safemanagementmeasures-cny",1/2/2021 18:06,,https://video.fsin5-1.fna.fbcdn.net/v/t42.1790-2/143690658_741608116737817_4663680757536072681_n.mp4?_nc_cat=109&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=HR2ixZtSAAIAX_CqbqT&_nc_ht=video.fsin5-1.fna&oh=4fbe90a011e32e4ab243fd26db285bf2&oe=6026D94F,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/130764665_3270097329763610_6253155588991727571_n.jpg?_nc_cat=105&ccb=3&_nc_sid=ccf8b3&_nc_ohc=3vCR6pL73v4AX_P1Aqt&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=aa19e6601fffbb969728cbcfe8b0a7b6&oe=604DBC29,3.27E+15,78,2,0,https://facebook.com/gov.sg/videos/3270091186430891,[],10159123186543600
1.01591E+16,"[COVID-19: 1 Feb, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 29 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",1/2/2021 15:52,,,,,107,2,10,https://facebook.com/gov.sg/posts/10159122879338686,[],10159122879338600
1.01591E+16,"1 year of change, 3 stories of hope. Stay tuned to find out how these families adapted to life with COVID-19 and become more than just neighbours.",1/2/2021 11:30,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.1790-4/143950653_2843508759264382_3355524703219246816_n.mp4?_nc_cat=108&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=03JlJ8hnwgcAX8ixsH0&_nc_ht=scontent.fsin5-1.fna&oh=bd7ce348a56fc7150dc6dd7b6dae4357&oe=6026CE88,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/135455081_168206458100078_6851945307809110363_n.jpg?_nc_cat=105&ccb=3&_nc_sid=ccf8b3&_nc_ohc=PdwSyZ0EqmMAX_ULctt&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=316274fea7cc276e3e45136f01a50206&oe=604B08C8,1.68E+14,2470,38,0,https://facebook.com/gov.sg/videos/168204658100258,[],10159114388488600
1.01591E+16,"Do you know what movie star Yeo Yann Yann and veteran actor Chen Han Wei share in common? Find out more and see how the duo battle it out to savor Chef Louisâ€™s delectable crab burger. Also, watch out for tips and life hacks to stay fit and active in your golden years!
Donâ€™t miss the finale of Happy Great World this Thursday, 4 Feb, 8pm on Channel 8! You can also catch-up on previous episodes at https://go.gov.sg/happygreatworld âœŒðŸ»!

æ²¡æƒ³åˆ°å½±åŽæ¨é›é›å’Œè§†å¸é™ˆæ±‰çŽ®ç«Ÿç„¶åœ¨å¤šå¹´å‰å°±è®¤è¯†äº†ï¼ä»–ä»¬ä¸å•æ›¾ç»æ˜¯ä¸­å­¦åŒå­¦ï¼Œè¿˜å‚åŠ äº†åŒä¸€ä¸ªæˆå‰§å­¦ä¼šï¼ä»Šå¤©ï¼Œçœ‹ä»–ä»¬å¦‚ä½•ä¸é¡¾å‹æƒ…ï¼Œé’ˆé”‹ç›¸å¯¹ï¼Œåªä¸ºäº†èƒ½å¤ºå–ä¼˜èƒœè€Œå“å°ååŽ¨Louis ç²¾å¿ƒå‡†å¤‡çš„è‚‰èŸ¹å ¡ã€‚ å¦å¤–ï¼Œæ‚¨è¿˜èƒ½èŽ·å¾—ä¸€äº›èƒ½ä¿æŒèº«ä½“å¥åº·ï¼Œæ´»è·ƒäººç”Ÿçš„å°è´´å£«å“¦ï¼
æƒ³çŸ¥é“æ›´å¤šï¼Œå°±ä»¥è¦é”å®šæœ€åŽä¸€é›†çš„ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹ï¼æ‚¨ä¹Ÿå¯ä»¥åœ¨ https://go.gov.sg/happygreatworld æ”¶çœ‹è¿™ç³»åˆ—ã€‚âœŒðŸ»",1/2/2021 10:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.1790-4/143004874_123686859612345_7063459256557235836_n.mp4?_nc_cat=109&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=khET9TH5D1MAX8Ssw42&_nc_ht=scontent.fsin5-1.fna&oh=ecf6ed6a9bf727a6f69e15aef0274e9a&oe=6026D063,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/142957039_3955258921171719_1556885195827407803_n.jpg?_nc_cat=106&ccb=3&_nc_sid=ccf8b3&_nc_ohc=FfpOqMeZPpIAX96XXfi&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=7a457a681e3a3f33c208ca8191e463be&oe=604C7B3C,3.96E+15,50,0,0,https://facebook.com/gov.sg/videos/3955246587839619,[],10159110335738600
1.01591E+16,"[COVID-19: 31 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 29 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",31/1/2021 16:16,,,,,96,0,3,https://facebook.com/gov.sg/posts/10159119620233686,[],10159119620233600
1.01591E+16,"[COVID-19: 30 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed 3 new cases of locally transmitted COVID-19 infection.

Based on investigations so far, the cases are in the community, and there are no new cases in the dormitories.

There are 55 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore. In total, there are 58 new cases of COVID-19 infection in Singapore today.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",30/1/2021 16:12,,,,,80,4,9,https://facebook.com/gov.sg/posts/10159117063758686,[],10159117063758600
1.01591E+16,"Though retrenchment came as a surprise to 53-year-old Tan Bee Lian, she did not let it get the best of her.

Instead, after job hunting and attending job fairs, she found an opportunity to pursue a long-forgotten dream in a different industry.

Watch her journey here: go.gov.sg/resetplaylist",30/1/2021 12:00,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/144447661_10159116941218686_8374330810176725704_n.jpg?_nc_cat=111&ccb=3&_nc_sid=8024bb&_nc_ohc=LjnMH8TTlvkAX9OzQkt&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=1229daf2186efcbdcd09c92a3580d7c0&oe=604D8E24,,,,37,0,0,https://facebook.com/gov.sg/posts/10159106525753686,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/144447661_10159116941218686_8374330810176725704_n.jpg?_nc_cat=111&ccb=3&_nc_sid=8024bb&_nc_ohc=LjnMH8TTlvkAX9OzQkt&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=1229daf2186efcbdcd09c92a3580d7c0&oe=604D8E24'],10159106525753600
1.01591E+16,"â€œTo be in the MICE sector, you must be both an artist and a scientistâ€
- Aloysius Arlando, Singapore Association of Convention & Exhibition Organisers & Suppliers (SACEOS) President

Fuelled by growth areas such as hybrid events and domestic tours, over 2,400 MICE (Meetings, Incentives, Conferences and Exhibitions) jobs, traineeships and attachments have been created.

Hear from some of the sectorâ€™s leading lights about the impact of COVID-19, upcoming hybrid events and emerging opportunities in the field:

GOV.SG
Hybrid events, virtual demonstrations - how Singaporeâ€™s MICE sector is adapting quickly to COVID-19",29/1/2021 16:44,,,,,42,1,2,https://facebook.com/gov.sg/posts/10159114142263686,[],10159114142263600
1.01591E+16,"[COVID-19: 29 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 24 imported cases, who had already been placed on Stay-Home Notice or isolated upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",29/1/2021 15:35,,,,,97,0,11,https://facebook.com/gov.sg/posts/10159114013843686,[],10159114013843600
1.01591E+16,"Getting retrenched is probably the furthest thing from the mind of a young worker starting out in their career.

But for 28-year-old Asaad Fazah, it became a harsh reality in May last year.

But after a 5-month job hunt, and countless resumes and online courses, he got good news.

With the SGUnited Mid-Career Pathways programme, he was able to enrol in a traineeship, and pick up new skills in an industry he had no prior background in.

Watch his journey here: go.gov.sg/resetplaylist",29/1/2021 12:00,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141201055_10159106522978686_2779197731419342550_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=azCR9N-TuRgAX9tMyCO&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=7fc34c97fd6cfe512cae228aa932551c&oe=604D0FA0,,,,20,0,0,https://facebook.com/gov.sg/posts/10159106523913686,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141201055_10159106522978686_2779197731419342550_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=azCR9N-TuRgAX9tMyCO&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=7fc34c97fd6cfe512cae228aa932551c&oe=604D0FA0'],10159106523913600
1.01591E+16,"We've kept the number of community cases low - now's not the time for a self-inflicted blow.

If you feel unwell with flu-like symptoms, go to a doctor and stay home afterwards. Do not go to work, do not go to school. Protect yourself and your loved ones â¤ï¸

Tips on keeping COVID-19 safe: https://www.gov.sg/features/how-tos",29/1/2021 10:50,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141998693_10159113378328686_2755076135540141932_o.jpg?_nc_cat=1&ccb=3&_nc_sid=8024bb&_nc_ohc=dLJZDv43yMAAX9I2Taz&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=48d77e5932594480e78274ac404a7434&oe=604E0E7C,,,,303,3,0,https://facebook.com/gov.sg/posts/10159113378968686,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141998693_10159113378328686_2755076135540141932_o.jpg?_nc_cat=1&ccb=3&_nc_sid=8024bb&_nc_ohc=dLJZDv43yMAAX9I2Taz&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=48d77e5932594480e78274ac404a7434&oe=604E0E7C'],10159113378968600
1.01591E+16,"ðŸ“±Ever wondered why there is a """"+"""" prefix shown in your incoming call? They are likely to be overseas callers! This helps you to better identify international spoof calls. Pick up more tips on how to identify these phone scammers in the next episode of Happy Great World.

ðŸ“žä½ æ›¾æ”¶åˆ°æ¥åŽ†ä¸æ˜Žçš„ç”µè¯ï¼Œå‡å†’å¿«é€’å…¬å¸ç”šè‡³è­¦å¯Ÿå—ï¼Ÿé‚£ä½ ä¸€å®šä¸èƒ½é”™è¿‡è¿™ä¸€æœŸã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹ï¼Œå¬ä¸€å¬@Singapore Police Force é«˜çº§å¿ƒç†å­¦å®¶è®²è§£ç”µè¯è¯ˆéª—èƒŒæ¡ˆåŽçš„å¿ƒç†å› ç´ ï¼

ã€Šæ¬¢å–œå¤§ä¸–ç•Œã€‹äºŽæ¯é€¢æ˜ŸæœŸå››æ™šä¸Šå…«ç‚¹8é¢‘é“æ’­å‡ºã€‚æ‚¨ä¹Ÿå¯ä»¥åœ¨ go.gov.sg/happygreatworldæ”¶çœ‹è¿™ç³»åˆ—ã€‚/['-['âœŒðŸ»",29/1/2021 10:00,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.1790-4/10000000_133818255233063_3815971082232804463_n.mp4?_nc_cat=103&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=KNj5Ta57PbgAX-SqHDx&_nc_ht=scontent.fsin5-1.fna&oh=4bf022fde8d48d2f3aa9fe70760d4328&oe=6026D598,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/134029599_840777776764681_8892717216825074887_n.jpg?_nc_cat=102&ccb=3&_nc_sid=ccf8b3&_nc_ohc=mq1vz4u8G3cAX-K66F_&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=ebcd2f629f84c8de7c4debd5bd9b39cd&oe=604DC1E7,8.41E+14,101,0,0,https://facebook.com/gov.sg/videos/840768396765619,[],10159109049538600
1.01591E+16,"[COVID-19: 28 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 34 imported cases, who had already been placed on Stay-Home Notice or isolated upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",28/1/2021 15:37,,,,,101,3,8,https://facebook.com/gov.sg/posts/10159110439743686,[],10159110439743600
1.01591E+16,"Leaving the only industry youâ€™ve ever had experience in to join a completely new one sounds daunting. But at age 60, thatâ€™s exactly what Becky Chang did.

Not only did she make the switch, she managed to convince a start-up company to hire her at the same salary, by highlighting her transferrable skills and gamely going for courses to learn new skills through the Professional Conversion Programme.

Watch her journey here: go.gov.sg/resetplaylist",28/1/2021 12:00,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141637802_10159106519613686_4955862366881038876_o.jpg?_nc_cat=111&ccb=3&_nc_sid=8024bb&_nc_ohc=Q2x-BiaHvBsAX8Pro64&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=c048636dbd4153c9b9ff3a866ecab4b7&oe=604B6611,,,,28,0,0,https://facebook.com/gov.sg/posts/10159106520543686,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141637802_10159106519613686_4955862366881038876_o.jpg?_nc_cat=111&ccb=3&_nc_sid=8024bb&_nc_ohc=Q2x-BiaHvBsAX8Pro64&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=c048636dbd4153c9b9ff3a866ecab4b7&oe=604B6611'],10159106520543600
1.01591E+16,"President Halimah Yacob got her first dose of the COVID-19 vaccine today.

She encouraged seniors to get vaccinated when available, as older people are more vulnerable to COVID-19.

Vaccination for seniors have begun with pilots in Ang Mo Kio and Tanjong Pagar, and more vaccination centres will be set up so that all seniors can conveniently receive their vaccinations.

Halimah Yacob
27 January at 18:20 Â·

I was at the Outram Polyclinic this afternoon to get my first dose of the COVID-19 vaccine. The process was quick, simple and not painful at all. I also talked to several seniors who had received their jabs and they gave the same feedback. They shared that it was easy to register either at the community centre or online.

I want to encourage our seniors to quickly go for their vaccinations to protect themselves as older people are more vulnerable to COVID-19. I hope that family members will assist their parents and grandparents to go for their jabs.

The Government has made vaccinations free and very accessible with vaccination centres located near peopleâ€™s homes and polyclinics, and it only requires a little effort from ourselves. Letâ€™s together build a stronger immunity for ourselves.

Video by President's Office",27/1/2021 21:05,,https://video.fsin5-1.fna.fbcdn.net/v/t42.1790-2/143221544_417882402762704_52790754507811123_n.mp4?_nc_cat=101&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=PRo7uMbKKAwAX_vEzmq&_nc_ht=video.fsin5-1.fna&oh=cb24c361c5ab820ee55d4b24d6b07bcb&oe=6026D321,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.13418-10/cp0/e15/q65/s320x320/139411302_706914503521422_6200226392930572239_n.jpg?_nc_cat=106&ccb=3&_nc_sid=ccf8b3&_nc_ohc=1YouDZhfil8AX8b961v&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=78c188ca11c31e286c0df7238c0c8b4d&oe=604DA0C1,2.57E+14,249,12,25,https://facebook.com/gov.sg/posts/10159106999733686,[],10159106999733600
1.01591E+16,"[COVID-19: 27 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 25 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",27/1/2021 15:39,,,,,121,0,4,https://facebook.com/gov.sg/posts/10159106235683686,[],10159106235683600
1.01591E+16,"After being retrenched from a 30 year-long career in journalism, Chai Hung Yin found herself going through denial and anger.

But she quickly picked herself up, and began an intensive job search, taking to various methods, from trawling job portals, to networking and attending career consultations.

Her efforts paid off.

Watch her journey here: go.gov.sg/resetplaylist",27/1/2021 12:00,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141986272_10159105450503686_6974385414637166657_o.jpg?_nc_cat=103&ccb=3&_nc_sid=8024bb&_nc_ohc=md-GVquwrK4AX98S3vm&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=54d09e234a4699a99aac678f02ffed94&oe=604D8B8F,,,,35,0,0,https://facebook.com/gov.sg/posts/10159105450588686,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141986272_10159105450503686_6974385414637166657_o.jpg?_nc_cat=103&ccb=3&_nc_sid=8024bb&_nc_ohc=md-GVquwrK4AX98S3vm&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=54d09e234a4699a99aac678f02ffed94&oe=604D8B8F'],10159105450588600
1.01591E+16,"[COVID-19: 26 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 14 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",26/1/2021 15:27,,,,,88,1,6,https://facebook.com/gov.sg/posts/10159102527078686,[],10159102527078600
1.01591E+16,"[COVID-19: 25 Jan, 12pm update]

As of 12pm, MOH has preliminarily confirmed no new cases of locally transmitted COVID-19 infection.

There are 44 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore.

MOH will share further updates in its press release that will be issued later tonight.

MOH.GOV.SG
MOH | News Highlights",25/1/2021 15:36,,,,,120,1,2,https://facebook.com/gov.sg/posts/10159099455193686,[],10159099455193600
1.01591E+16,"åœ¨æœ€åŽä¸€é›†çš„ã€Šæ¬¢å–œæ²¡çƒ¦æ¼2ã€‹ï¼Œ çœ‹çœ‹ååŽ¨å¼ æ·»æ¥å¦‚ä½•ä¸ºä»–çš„å¿ è¯šç²‰ä¸é‡èº«æ‰“é€ ä¸€é“è®©å¥¹èµžä¸ç»å£çš„ç²¾ç¾Žæ–™ç†ã€‚å¦å¤–åœ¨æ¬¢å–œè¡—ï¼Œå°å®å½“ç«Ÿç„¶ä¸‹å®šå†³å¿ƒæƒ³å…‹æœå¯¹å°ç‹—çš„ææƒ§ï¼Œå½“ä¸ªå…¼èŒé›ç‹—å¸ˆï¼ ä»–æ˜¯å¦èƒ½å¦‚æ„¿ä»¥å¿å‘¢ï¼Ÿ

é”™è¿‡äº†ä¹‹å‰æ’­å‡ºçš„ã€Šæ¬¢å–œæ²¡çƒ¦æ¼2ã€‹å—ï¼Ÿ æ‚¨å¯ä»¥åˆ° go.gov.sg/hgl2 éšæ—¶é‡æ¸©è¿™ç²¾å½©ç³»åˆ—å“¦ï¼ðŸŽ‰

In this final episode, watch and learn how Chef Eric prepares an exquisite dish specially for his number one fan! Meanwhile at Happy Street, Xiao Ding Dang is determined to overcome his fear of dogs so he can earn some income as a dog walker. Will he succeed?

Missed the exciting segments and memorable scenes from previous episodes? Catch up on the full series now at go.gov.sg/hgl2 ðŸ˜ï¼",25/1/2021 12:00,,https://video.fsin5-1.fna.fbcdn.net/v/t42.1790-2/10000000_320122662693030_8882146901592489697_n.mp4?_nc_cat=110&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=HDknDL8d7pkAX-fYL7C&_nc_ht=video.fsin5-1.fna&oh=db66f73618269c8cf77362e569651b06&oe=6026D5E2,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/131912554_1142503172877267_3034499674365541761_n.jpg?_nc_cat=103&ccb=3&_nc_sid=ccf8b3&_nc_ohc=Ov-Ere92scQAX8NEfmc&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=00d0f0a804a99db0d01213809bbac5f2&oe=604D8D79,1.14E+15,26,0,0,https://facebook.com/gov.sg/videos/1142494612878123,[],10159087768068600
