id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.25E+18,20/4/20,8:09:18,@Lawyer_Waddey We call them migrant workers 😉,[],5,Foreign Worker,5,0,-12.51804938,1,0,0,34.11000327,3,0,0
1.25E+18,19/4/20,14:35:54,Our contribution of clothes for migrant workers. Let's all help one another where/when we can.   #COVID19 #cityofgood @obetterworld  https://t.co/r5gNaPjtBZ,"['covid19', 'cityofgood']",15,Foreign Worker,16,1,-13.03614177,1,1,1,4.756290941,0,0,0
1.25E+18,19/4/20,11:42:25,#migrantworkers existence made even more precarious by enforced stay at home where all needs must be met by employers. #inequalities #COVID,"['migrantworkers', 'inequalities', 'covid']",18,Foreign Worker,18,1,-12.45337007,3,0,0,5.033131839,1,0,0
1.25E+18,16/4/20,16:06:15,"Lawrence Wong says govt hasn’t changed its strategy or approach despite U-turn on wearing of masks  https://t.co/zvMapLzGL7 70-80% from migrant workers, big over sight by Govt. Another is handling of cash notesvover purchases. S. Korea burnt thousands of won to stop spread.",[],40,Foreign Worker,41,2,-13.18183706,6,1,0,1.646499025,0,0,0
1.25E+18,16/4/20,14:24:52,Time to improve living conditions of migrant workers,[],8,Foreign Worker,8,0,-10.81798134,2,0,0,11.35963166,2,0,1
1.25E+18,15/4/20,16:49:10,"@NeilHumphreys Throughout his post he was referring to migrant workers, I don't believe he specifically referred to the nationality/race of the migrant workers, so are some jumping into conclusions that he is complaining about one race/nationality? If so, then maybe these guys are the racists.",[],45,Foreign Worker,46,2,-10.71877542,10,1,1,4.353504239,0,0,0
1.25E+18,15/4/20,1:56:59,"Minister Josephine Teo: Protect our migrant workers from Covid-19 - Sign the Petition!  https://t.co/cTbrAJS085 via @Change — SG is already taking some action, I hope it takes more",[],24,Foreign Worker,25,1,-14.12031737,4,0,2,3.097688193,0,0,0
1.25E+18,13/4/20,23:36:15,"Omg I love it. MOM has been ramping up on their PR messaging in light of the migrant worker dorm fiasco, but migrant workers have been commenting directly on the posts to call out the bs. (First screenshot: Kokila Annamalai on FB)  https://t.co/oFebxAjFMI",[],42,Foreign Worker,42,2,-12.63487109,9,1,1,1.901647783,0,0,0
1.25E+18,11/4/20,23:01:29,"And they said, we don’t have to worry about the migrant workers. Really?  I’m not anyone with power but i’m sure i know a carpark is not the first place to house anybody.",[],36,Foreign Worker,33,2,-10.09893444,6,1,2,2.926671992,0,0,0
1.25E+18,10/4/20,23:06:44,let’s please spare a thought for those migrant workers who work day and night for sg..they work so hard and most of them didn’t even know they had the virus and now imagine them being isolated and what’s worse is their families are MILES AWAY from them..at least we’re still in sg,[],58,Foreign Worker,54,3,-10.96844357,11,2,0,2.235415142,0,0,0
1.25E+18,10/4/20,16:45:13,Coronavirus: PM Lee warns that circuit breaker measures will be strictly enforced; still too many gatherings taking place  https://t.co/mV8uspZPBM check migrant workers including maids as no circuit breaker actions taken until the infections grew so high,[],35,Foreign Worker,35,2,-13.75266457,7,1,0,2.018456203,0,0,0
1.25E+18,10/4/20,13:41:28,“Which of these people cared about migrant workers before coronavirus” is a really cold take and only reveals your ignorance. Better that people are letting this moment open their eyes instead of staying wilfully ignorant like you boomer k bye,[],40,Foreign Worker,40,2,-12.03811873,9,2,2,3.484662187,0,0,1
1.25E+18,10/4/20,13:21:00,"@YahooSG Hopefully real changes in how we treat migrant workers will go  to the top of the national agenda. Must avoid this being ‘today’s sympathy, tomorrow forgotten’. Singapore should be better than this for all who have helped it become an amazing city, irrespective of background",[],46,Foreign Worker,45,2,-11.18216738,8,0,1,2.099456841,0,1,0
1.25E+18,10/4/20,8:46:52,@AFP The housing of migrant workers Clearly needs fundamental review and upgrade even at greater cost to mainly the construction trade.,[],20,Foreign Worker,20,1,-11.44185903,1,1,0,4.552690862,0,0,0
1.25E+18,9/4/20,16:18:01,#Protect our migrant workers from #Covid-19 - Sign the #Petition!  https://t.co/r5FHqwbjwS via @Change,"['protect', 'covid', 'petition']",7,Foreign Worker,8,0,-14.99419064,0,0,0,5.619941023,1,0,0
1.25E+18,9/4/20,13:20:03,""" Protect our migrant workers from Covid-19 - Sign the Petition!  https://t.co/rCkHx6JHtw """,[],9,Foreign Worker,10,0,-14.97162689,1,0,1,8.715588971,1,0,0
1.25E+18,9/4/20,12:59:34,A story of hope for our #migrant workers amidst this #covid-19,"['migrant', 'covid']",9,Foreign Worker,9,0,-11.58098749,1,0,1,11.84687111,2,0,0
1.25E+18,8/4/20,22:32:19,preetipls did a gd job breaking down on the current situation tht migrant workers are facing rn. lets spread awareness guys   https://t.co/MlLNvqaSUA,[],21,Foreign Worker,21,1,-13.98108914,5,0,0,3.240793479,0,0,0
1.25E+18,8/4/20,19:18:46,"Apparently Singaporean’s who are Contractors or sub contractors for the labour of migrant workers, scam them by adding “security fees” withholding their passports so they can’t close their accounts &amp; make them leave without money, unsettling living quarters/ dormitories.",[],40,Foreign Worker,39,2,-12.91448787,11,1,0,2.282959234,0,0,0
1.25E+18,8/4/20,19:16:05,"I’m learning such upsetting facts about the reality of Migrant workers in Singapore, I’m upset &amp; angry that this shit is happening, so basically if you don’t know, HR people who handle Construction workers money are fucking TYRANTS! their living conditions are extremely bad.",[],46,Foreign Worker,44,2,-12.05044272,9,1,1,1.699332666,0,0,1
1.25E+18,8/4/20,0:16:23,"On the night like this, my thought and prayers go to the foreign migrant workers who were just tested positive of Covid-19 because they had to share beds in a cramped dormitory near my apartment. This must be had for them. Hope for their strength and patience. 🌹",[],47,Foreign Worker,47,2,-10.3864947,7,2,1,3.240793479,0,0,1
1.24E+18,29/3/20,23:55:42,"When India F’s up, they do it in numbers. Shame on the government of #india for allowing this to happen. #migrantworkers #covid19 #coronavirus #pandemic","['india', 'migrantworkers', 'covid19', 'coronavirus', 'pandemic']",20,Foreign Worker,19,1,-12.06946927,3,0,0,4.584835613,0,0,0
1.24E+18,28/3/20,17:20:09,"@KasthuriShankar My humble request to Prem Ji foundation , kindly help our country in this juncture release funds to the prime minister health relief so that new camps for migrant workers can be established in Delhi with proper basic medical care and hygiene",[],41,Foreign Worker,41,2,-12.19246708,4,1,1,1.770006691,0,0,0
1.24E+18,26/3/20,17:08:05,@STcom Thank you for keeping us safe ~ please be more stringent with the migrant workers ~ as I still see lots of them gathering in groups near Orchard,[],26,Foreign Worker,26,2,-11.41073233,4,1,3,4.756290941,0,0,0
1.24E+18,18/3/20,18:34:56,Myanmar embassy urges migrant workers in Thailand not to go back home  https://t.co/0PmGNRxMNZ via @MizzimaNews #Myanmar,['myanmar'],13,Foreign Worker,13,1,-13.94585868,2,0,0,3.92561131,0,0,0
1.24E+18,9/3/20,17:56:48,Great to see Sama announce their latest funding round. They are making a real change for migrant workers and truly make the world better for lots of people.  https://t.co/QUsk3osjox,[],28,Foreign Worker,28,2,-11.19200926,5,1,0,3.240793479,0,0,0
1.23E+18,22/2/20,9:23:01,"Made in Bangladesh  Without the migrant workers, there would be no Bishan-AMK park. @ Bishan-Ang Mo Kio Park  https://t.co/ch0m9Ms49e",[],15,Foreign Worker,17,1,-14.15406794,2,0,0,5.240133352,1,0,0
1.23E+18,12/2/20,21:40:48,Did you know that the basic monthly salary for migrant workers in Singapore is about $400USD (550SGD)?  That's a lot of hard work in unfavourable and sometimes risky conditions for very little returns.,[],30,Foreign Worker,33,2,-11.41700459,2,1,1,3.969671573,0,0,0
1.22E+18,19/1/20,16:48:23,"""I Dream of Singapore"" highlights the plight of exploited migrant workers, a largely invisible problem that's exacerbated by our addiction to cheap, disposable labour. It's essential that such films are made, and for more to be aware of @twc2sg and the vital work they do. #sgfilm  https://t.co/XNLpOtphDR",['sgfilm'],42,Foreign Worker,44,2,-11.78669682,6,1,1,3.240793479,0,0,0
1.22E+18,15/1/20,15:22:43,Familiar Strangers Antology of Poems and Short Stories by Indonesian Migrant Workers. This book has been launch at University of Indonesia on February 2019.  https://t.co/iK6wYEvio6,[],23,Foreign Worker,24,1,-13.67234905,3,1,0,2.261134595,0,0,0
1.27E+18,2/6/20,18:58:13,"I should clarify, I am not a foreign worker. I am an Employment Pass holder. Foreign Workers count as those that live in close packed dorms, make up the large majority of all of SG’s covid cases and can’t go to work for a long time.",[],48,Foreign Worker,46,2,-10.9352675,7,1,1,2.356667503,0,1,1
1.26E+18,15/5/20,15:49:09,"@vermasatya In Singapore, no. Same outbreak. It never settled. Nobody paid attention to the foreign worker dorms and those poor souls have taken the brunt. They are ALL being tested, so the numbers are high. Outside of that unfortunate community, transmission is 1-10 ppl per day roughly.",[],45,Foreign Worker,46,2,-11.60801387,10,1,0,2.412374073,0,0,0
1.25E+18,22/4/20,15:24:58,"okay theres improvement, we need to start on the foreign worker dorms nowwwww",[],13,Foreign Worker,13,1,-12.9063714,3,0,1,8.837657003,1,0,0
1.25E+18,19/4/20,13:17:55,@biancoresearch @paranoidbull Singapore case is unique as about 95% of cases are happening in foreign worker dorms. Community cases are actually declining.,[],19,Foreign Worker,20,1,-12.35963989,5,0,0,3.986645326,0,0,0
1.36E+18,14/2/21,22:43:53,wad goes on in skz dorm,[],6,Foreign Worker,6,0,-13.58938735,1,0,0,12.54897875,2,0,0
1.36E+18,14/2/21,21:19:57,talking about this just made me realised how well shinobu would fit into pomefiore lol. she's basically like vil when it comes to the dorm tradition of poison mastery too,[],29,Foreign Worker,30,2,-12.49405797,6,1,1,5.033131839,1,0,0
1.36E+18,14/2/21,16:24:25,"[JUST IN] Covid-19 update in S'pore on Feb. 14:  NEW CASES: 14  * Community cases: 0 * Dorm cases: 0 * Imported cases: 14  Total cases: 59,800 #COVID19",['covid19'],17,Foreign Worker,25,1,-15.84517764,0,0,0,4.742759632,0,0,0
1.36E+18,14/2/21,0:14:38,it is just me looking around their dorm so clean and neat 😍✨,[],12,Foreign Worker,12,1,-10.58857525,2,1,1,36.03068706,4,0,0
1.36E+18,14/2/21,0:07:27,@aienbest it's faster to install on kkura's pc than to walk back to her dorm to pick up the laptop (same logic as Yuri borrowing Minju's clothes when the dorm is just upstairs lol),[],30,Foreign Worker,33,2,-12.89959172,5,1,0,3.677908757,0,0,0
1.36E+18,13/2/21,21:14:09,Gotten permission from Lofter mutual to post their Mr Nothing/Sesa art here~   https://t.co/V8MrrYVtJf  The one who initiated the pairing due to same VA and colours as Aomine and Kagami from Kuroko no Basuke. And this screenshot in the dorm.  https://t.co/QEwqH4VRWQ,[],39,Foreign Worker,39,2,-13.69181741,2,1,0,2.027515451,0,0,0
1.36E+18,13/2/21,15:20:07,"[JUST IN] Covid-19 update in S'pore on Feb. 13:  NEW CASES: 9  * Community cases: 0 * Dorm cases: 0 * Imported cases: 9  Total cases: 59,786 #COVID19",['covid19'],17,Foreign Worker,25,1,-16.03324001,0,0,0,4.742759632,0,0,0
1.36E+18,12/2/21,20:14:54,dc dorm reality show when,[],5,Foreign Worker,5,0,-13.0425292,0,0,0,9.23374887,1,0,0
1.36E+18,12/2/21,17:54:31,"Join the Flex team! See our latest #HR job openings, including ""Dorm Administrator 2"", via the link in our bio.",['hr'],18,Foreign Worker,19,1,-12.70928505,2,0,1,3.834386858,0,0,0
1.36E+18,12/2/21,15:34:18,"[JUST IN] Covid-19 update in S'pore on Feb. 12:  NEW CASES: 18  * Community cases: 2 * Dorm cases: 0 * Imported cases: 16  Total cases: 59,777 #COVID19",['covid19'],17,Foreign Worker,25,1,-15.86871082,0,0,0,4.742759632,0,0,0
1.36E+18,11/2/21,21:49:06,"They can’t even spend their rest day in peace? They have to apply for an exit pass to go to a pre-assigned “Recreation Centre”, which can take up to 2 days, and they only get 3 hours of recreation time when they leave the dorm?",[],43,Foreign Worker,45,2,-10.38922781,8,2,0,2.904226822,0,0,0
1.36E+18,11/2/21,20:50:03,@gerelleyyy Depends on whether minju has gone home or is she in the dorm hahaha,[],14,Foreign Worker,14,1,-12.66129353,4,1,0,7.253660895,1,0,0
1.36E+18,11/2/21,15:56:24,"[JUST IN] Covid-19 update in S'pore on Feb. 11:  NEW CASES: 12  * Community cases: 3 * Dorm cases: 0 * Imported cases: 9  Total cases: 59,759 #COVID19",['covid19'],17,Foreign Worker,25,1,-15.91390924,0,0,0,4.742759632,0,0,0
1.36E+18,11/2/21,13:18:57,I miss binge-watching Totally Spies in dorm HAHAHAHAHHAHAHH,[],7,Foreign Worker,8,0,-15.71231629,2,0,0,9.23374887,1,0,0
1.36E+18,11/2/21,11:09:32,Oh why jinki tmi is minho not in dorm? Didnt minho already moved out before enlist? 😅😅😅 like... 3 years ago?,[],19,Foreign Worker,20,1,-13.42361475,2,0,0,5.950380586,1,0,0
1.36E+18,11/2/21,9:55:15,"they were too noisy, in fact there were no one at the dorm at that time.  Godho called Chan &amp; asked where he was &amp; if anyone is in the dorm, he said he was working out &amp; everyone is having schedules.  Strange things are happening, @PlayM_Official please find them a better place😫",[],49,Foreign Worker,52,3,-11.09517468,14,2,0,2.61953216,0,0,1
1.36E+18,11/2/21,6:09:04,Construction worker living in Bedok dorm is sole local case  https://t.co/KSAQmS54Gw,[],10,Foreign Worker,10,0,-14.65327916,1,0,0,5.033131839,1,0,0
1.36E+18,11/2/21,3:36:08,Converted Drake Hall #dorm at #University of Britechester into containers. Each resident can claim a room that has their favorite color.   Crane design is adapted from Portsmouth Promenade.  #TheSims #Sims4 #ShowUsYourBuilds #SimsCreatorsCommunity  https://t.co/KLuSVik5eL,"['dorm', 'university', 'thesims', 'sims4', 'showusyourbuilds', 'simscreatorscommunity']",26,Foreign Worker,26,2,-14.1835249,5,0,0,1.927492946,0,0,0
1.36E+18,10/2/21,23:07:02,"15 new Covid-19 cases in Singapore, including 1 in foreign worker dorm at Bedok South Road  https://t.co/Dg0Ia9w9UO  https://t.co/tYLqwfRBkl",[],14,Foreign Worker,16,1,-14.70508079,1,0,0,4.146183083,0,0,0
1.36E+18,10/2/21,23:02:07,22-year-old construction worker staying in Bedok dorm is sole dormitory case  https://t.co/v4sts0FwPV,[],10,Foreign Worker,11,1,-15.67148764,2,0,0,5.033131839,1,0,0
1.36E+18,10/2/21,16:00:09,"15 new Covid-19 cases in S'pore on Feb. 10, including 1 dorm case  https://t.co/IJRKW6Ws2J",[],9,Foreign Worker,13,1,-14.11193267,1,0,0,9.23374887,1,0,0
1.36E+18,10/2/21,15:53:36,"15 new Covid-19 cases in S'pore on Feb. 10, including 1 dorm case  https://t.co/S0BhB4va8o  https://t.co/2nq5KqvmZR",[],9,Foreign Worker,13,1,-14.91449906,1,0,0,8.252755262,1,0,0
1.36E+18,10/2/21,15:51:33,"15 new Covid-19 infections in Singapore, including 1 in foreign worker dorm  https://t.co/Dg0Ia9w9UO  https://t.co/qcAaFTe2rd",[],10,Foreign Worker,12,1,-14.82708262,1,0,0,6.368721164,1,0,0
1.36E+18,10/2/21,15:45:13,15 new cases of COVID-19 infection in S’pore; one case in foreign worker dorm  https://t.co/f5hlbqDwJg,[],14,Foreign Worker,14,1,-13.72663072,0,0,0,4.355014118,0,0,0
