id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.36E+18,21/2/21,16:28:32,Got 2nd dose of pfizer vaccine and the injection was more painful than the first. But it was tolerable. Waiting for the side effects to kick in.  https://t.co/Kcrx4FrZ13,[],26,Vaccination,27,2,-11.47691605,4,1,0,5.093688631,1,0,0
1.36E+18,21/2/21,16:22:24,"spotted! DHL truck has arrived in Johor Bahru from Singapore for covid-19 vaccines.. (73,710 doses 💉 for the State of Johor) 🙌🏼  Pfizer-BioNTech vaccine • sent to 4 Vaccination Storage Centers (PSV), later to 54 Vaccine Distribution Centers (PPV) throughout Johor • phase 1  https://t.co/21bmenEAGG",[],35,Vaccination,41,2,-15.38574645,4,0,0,1.846857375,0,0,0
1.36E+18,21/2/21,15:59:04,"South Korea to begin using Pfizer COVID-19 vaccines on Feb 27, PM says  https://t.co/zgyBD1eLqd  https://t.co/2dnKeLGLJ9",[],12,Vaccination,13,1,-15.03007537,3,0,0,5.577154491,1,0,0
1.36E+18,21/2/21,13:26:22,@lapetitemaligne @yoongkhean @Khairykj He did when he spoke to private hospitals on the virtual platform. I think you were also at the meeting. Distinctly remember him saying that private HCWs will also receive Pfizer. @DGHisham,[],31,Vaccination,31,2,-11.84269967,7,3,1,4.617759486,0,0,0
1.36E+18,21/2/21,13:17:14,"@lapetitemaligne @yoongkhean @Khairykj There is a rumor circulating that maybe private hospitals will not get the Pfizer vaccine. Again, DG promised all private HCWs will also be getting Pfizer. Just gotta wait I guess",[],31,Vaccination,31,2,-13.00593395,7,1,1,3.385202531,0,0,0
1.36E+18,21/2/21,11:09:49,Pfizer says its COVID vaccine doesn’t need to be stored at ultra-freezing temps anymore  https://t.co/FSOP4lYVVK,[],14,Vaccination,14,1,-14.77773314,3,0,0,5.093688631,1,0,0
1.36E+18,21/2/21,11:04:49,Pfizer Covid-19 vaccine may be highly effective after just the first dose: non peer-reviewed Israeli study  https://t.co/cDxnzWoSD3,[],15,Vaccination,16,1,-14.53994673,1,0,0,7.07002778,1,0,0
1.36E+18,21/2/21,9:25:46,COVID sickness dropped 95.8% after both Pfizer shots: Israeli Health Ministry   https://t.co/OpMR3TezIY,[],10,Vaccination,12,1,-15.29578546,1,0,0,4.959998506,0,0,0
1.36E+18,21/2/21,7:18:49,What's not game-changer in Malaysia?  MyDigital is game-changer. Pfizer vaccine is game-changer. Game-changer is 'word of hope'. It's like taking cholestrol lowering drug n you eat more KFC  Cyberjaya was a game-changer once..,[],26,Vaccination,33,2,-13.96648758,8,0,1,3.947045874,0,0,0
1.36E+18,21/2/21,7:00:22,"At last we're free from home. Travel more than 2 is possible, dining more than 2 is possible, only inter state travel is still on hold. So much business to start n so much shopping to do. Covid19 cases stil 2000++ n we're already celebrating coz Pfizer vaccine has arrive..",[],45,Vaccination,50,2,-11.90642055,10,1,0,4.246330712,0,0,0
1.36E+18,21/2/21,5:17:34,Pfizer to double vaccine supply as Biden pushes for quicker roll-out  https://t.co/XY8hnMJUDE,[],10,Vaccination,11,1,-14.84315008,1,0,0,9.026992087,1,0,0
1.36E+18,21/2/21,4:37:04,COVID sickness dropped 95.8% after both Pfizer shots: Israeli Health Ministry  https://t.co/ay8m32mGwG  https://t.co/srHv2fWtkc,[],10,Vaccination,12,1,-15.91107352,1,0,0,4.697386804,0,0,0
1.36E+18,21/2/21,4:11:04,COVID infections dropped 95.8% after both Pfizer shots: Israeli Health Ministry  https://t.co/b6LHZL70Lp  https://t.co/M1aFHUflDX,[],10,Vaccination,12,1,-15.81986458,1,0,0,4.697386804,0,0,0
1.36E+18,21/2/21,3:19:03,"Covid-19 infections dropped 95.8% after both Pfizer shots, says Israeli Health Ministry  https://t.co/UCoghIomPH",[],11,Vaccination,13,1,-14.90700864,2,0,0,5.772251442,1,0,0
1.36E+18,21/2/21,0:25:20,Pfizer Covid-19 vaccine may be highly effective after just the first dose: non peer-reviewed Israeli study  https://t.co/teQYRpxDoa  https://t.co/YQozxOePA6,[],15,Vaccination,16,1,-15.1777229,1,0,0,6.54164745,1,0,0
1.36E+18,20/2/21,23:30:19,"Pres.#Biden says that more #Pfizer #COVID19Vaccine doses would put the #nation on track to have doses available to all #Americans by the end of July, but he cautioned any sense of normalcy may be months away. It has more on the latest from the president:  https://t.co/mkiJvgTolP","['biden', 'pfizer', 'covid19vaccine', 'nation', 'americans']",41,Vaccination,41,2,-10.92818042,6,1,0,2.777627221,0,0,0
1.36E+18,20/2/21,16:52:42,"Promising new data shows Pfizer's vaccine can overcome its ultra-cold storage requirements, as ...  https://t.co/WtGqCWatkV #singapore #jobs","['singapore', 'jobs']",11,Vaccination,13,1,-15.42784786,2,0,0,5.753072637,1,0,0
1.36E+18,20/2/21,15:03:45,Got my 1st shot of Pfizer Covid Vaccine now.,[],8,Vaccination,9,0,-14.23033222,0,0,1,8.69163941,1,0,0
1.36E+18,20/2/21,14:14:32,"Pfizer seeks to store Covid-19 vaccine at higher temperatures, easing logistics  https://t.co/DUME2LDJmr",[],11,Vaccination,11,1,-15.29633431,3,0,0,8.69163941,1,0,0
1.36E+18,20/2/21,9:59:03,Pfizer promises to double supply as Biden pushes for quicker vaccine rollout  https://t.co/qXivQ0nAiK,[],12,Vaccination,12,1,-14.39155349,2,0,0,5.093688631,1,0,0
1.36E+18,20/2/21,9:42:32,Pfizer promises to double supply as Biden pushes for quicker Covid-19 vaccine rollout  https://t.co/8NpldxwICR,[],13,Vaccination,13,1,-14.98163545,2,0,0,5.932111127,1,0,0
1.36E+18,20/2/21,8:51:00,Study in Israel shows Pfizer vaccine 85% effective after first dose  https://t.co/tMJDbi20H5,[],10,Vaccination,11,1,-14.23517177,2,0,0,9.026992087,1,0,0
1.36E+18,20/2/21,8:19:01,"Personal, unofficial projection of COVID-19 vax exercise in 🇸🇬 based on govt's target of additional 1 million first doses by early April.  - Assuming 50:50 Pfizer/Moderna - Total: 1.25m first doses (~22% pop), 660k second doses (~11.5%) by early Apr   https://t.co/6fhPmj61MC  https://t.co/NbvTQMrJhu",[],32,Vaccination,43,2,-15.26954411,3,0,0,3.111995897,0,0,0
1.36E+18,20/2/21,5:46:02,Biden blames Trump over coronavirus vaccines during visit to Pfizer plant  https://t.co/vY8YqVGwMH,[],11,Vaccination,11,1,-14.5863999,1,0,0,5.951289932,1,0,0
1.36E+18,20/2/21,5:43:05,Pfizer to double weekly US output of vaccine in next few weeks: CEO  https://t.co/TfX5Q4Lp6U  https://t.co/V4PZKo6EjL,[],13,Vaccination,13,1,-14.1252925,1,1,1,5.559174361,1,0,0
1.36E+18,20/2/21,5:14:06,"Pfizer, BioNTech seek FDA nod for new vaccine storage option  https://t.co/vkaN0wQev3",[],10,Vaccination,10,0,-15.53251721,0,0,0,4.943076031,0,0,0
1.36E+18,20/2/21,4:52:00,"Pfizer-BioNTech tried to gouge the EU with 65-DOLLAR vaccine doses, German media report   IMMORAL PROFITEERING BY USA  https://t.co/JmcqJtxGyW #",[],16,Vaccination,17,1,-15.80147368,3,0,0,4.058908022,0,0,0
1.36E+18,20/2/21,4:50:01,"Pfizer-BioNTech tried to gouge the EU with 65-DOLLAR vaccine doses, German media report  https://t.co/JmcqJtxGyW #",[],12,Vaccination,13,1,-14.6649134,3,0,0,7.28761841,1,0,0
1.36E+18,19/2/21,22:33:03,"Pfizer Covid-19 vaccine's 2nd dose could be delayed, as first is highly effective: Researchers  https://t.co/Ss5MaEidOP  https://t.co/p6tfiqybd5",[],12,Vaccination,14,1,-15.46602452,3,0,0,8.69163941,1,0,0
1.36E+18,19/2/21,22:24:38,There is so much good news this week: BioNTech/Pfizer Covid vaccine no longer needs ultra-cold storage  https://t.co/HwtyTVT81o,[],16,Vaccination,17,1,-14.53758615,2,0,0,7.28761841,1,0,0
1.36E+18,19/2/21,22:00:32,Pfizer first dose 85 per cent effective after 2-4 weeks: Study  https://t.co/aim0dYbGI4  https://t.co/MWteTpvEuA,[],9,Vaccination,11,1,-15.96513272,1,0,0,8.205198391,1,0,0
1.36E+18,19/2/21,21:58:03,First dose of Pfizer-BioNTech COVID-19 jab 85% effective after 2 to 4 weeks: Study  https://t.co/ESjXncXmGe  https://t.co/Gt7Q9h6nDm,[],10,Vaccination,14,1,-15.36228886,0,0,0,6.787912978,1,0,0
1.36E+18,19/2/21,21:52:31,Israeli study finds Pfizer vaccine 85% effective after first shot  https://t.co/PStsjrMtLp,[],9,Vaccination,10,0,-14.43226105,1,0,0,11.59359296,2,0,0
1.36E+18,19/2/21,21:45:01,"Pfizer, BioNTech ask US FDA to approve easier Covid-19 vaccine storage  https://t.co/ftPaPSkDb1",[],11,Vaccination,11,1,-15.96578666,2,0,1,5.753072637,1,0,0
1.36E+18,19/2/21,21:34:10,Pfizer first dose 85% effective after 2-4 weeks: study  https://t.co/7r3xDXxg7H,[],7,Vaccination,9,0,-15.24985581,1,0,0,11.59359296,2,0,0
1.36E+18,19/2/21,21:13:50,Pfizer says variant identified in South Africa could significantly reduce protective antibodies from vaccine  https://t.co/fqVdCgUg5J  https://t.co/7AkhBXK83u,[],14,Vaccination,14,1,-14.9864417,3,0,0,5.559174361,1,0,0
1.36E+18,19/2/21,19:22:03,"Singapore reported 250k first doses last week so it perhaps shows the effect of Pfizer delivery delay, only administering second doses and no new first doses until the new supplies arrived recently from Pfizer and Moderna.",[],35,Vaccination,36,2,-12.30380992,5,1,0,4.029886039,0,0,1
1.36E+18,19/2/21,16:14:02,US President Biden to visit Pfizer vaccine plant as vaccinations accelerate  https://t.co/BLpuLjtlIx,[],11,Vaccination,11,1,-14.11371036,2,0,0,4.919225142,0,0,0
1.36E+18,19/2/21,14:27:02,"@IPRTelangana @TelanganaHealth Time to increase testing and vaccination simultaneously as well as push central govt to EUA Pfizer, Moderna, Janssen, Novavax, sputnik vaccinations and vaccinate 50% telangana in next 3 months!  https://t.co/gCGLBEaR4P",[],27,Vaccination,29,2,-15.16881712,2,2,0,2.346536402,0,0,0
1.36E+18,19/2/21,9:15:04,Study in Israel shows Pfizer vaccine 85 per cent effective after first dose  https://t.co/TW1UL8knpn,[],12,Vaccination,13,1,-14.17820887,2,0,0,7.340937424,1,0,0
1.36E+18,19/2/21,8:50:56,10 more minutes before getting jab with zombie cells 🧟‍♂️  #covid #covid_19 #covidvacccine #pfizer #staysafe #frontlineworkers  https://t.co/7qyOzPVgo9,"['covid', 'covid_19', 'covidvacccine', 'pfizer', 'staysafe', 'frontlineworkers']",8,Vaccination,9,0,-17.19862203,1,0,0,7.340937424,1,0,0
1.36E+18,19/2/21,6:42:02,"Bring on the boosters: Studies show Pfizer, Moderna COVID vaccines are less potent against aggressive variant  https://t.co/YTQfLCAfpQ",[],16,Vaccination,16,1,-15.1921368,2,0,0,5.110611106,1,0,0
1.36E+18,19/2/21,5:17:02,The expected early delivery of Sinovac Biotech and Pfizer-BioNTech vaccines for the coronavirus disease 2019 (Covid-19) to the Philippines has been delayed by paperwork.   https://t.co/29KW3FfuGh,[],22,Vaccination,24,1,-13.48160935,4,1,0,4.596419217,0,0,0
1.36E+18,18/2/21,21:39:39,No indication that Pfizer-BioNTech vaccine caused cardiac arrest in 72-year-old S'porean: MOH  https://t.co/5soKEIO3xY  https://t.co/hWysyyQOeB,[],9,Vaccination,12,1,-16.75980928,1,0,0,8.147436126,1,0,0
1.36E+18,18/2/21,21:18:46,"Researchers urge delay in administering Pfizer vaccine's second dose, cite strong data  https://t.co/PE4HFj98bd",[],11,Vaccination,12,1,-15.47483577,2,0,0,5.753072637,1,0,0
1.36E+18,18/2/21,21:16:15,Researchers urge delaying Pfizer vaccine's second dose as first highly effective  https://t.co/x4F03m1j5x,[],10,Vaccination,11,1,-15.25759931,2,0,0,8.69163941,1,0,0
1.36E+18,18/2/21,21:12:13,Pfizer says variant first found in South Africa could significantly reduce vaccine protection  https://t.co/5FKdmL7Zx5,[],13,Vaccination,13,1,-13.79632102,3,0,0,5.932111127,1,0,0
1.36E+18,18/2/21,21:05:08,Coronavirus digest: Researchers urge delay to 2nd Pfizer dose  https://t.co/CbeHiWwwcg,[],8,Vaccination,9,0,-16.33694105,0,0,0,7.340937424,1,0,0
1.36E+18,18/2/21,20:59:58,Coronavirus: researchers in Canada urge delay in administering Pfizer vaccine’s second dose  https://t.co/jHPBNquIK1,[],13,Vaccination,12,1,-15.51408347,1,0,0,5.093688631,1,0,0
1.36E+18,18/2/21,20:44:29,US-developed Pfizer &amp; Moderna vaccines produce THREE TIMES LESS antibodies against South African strain of Covid-19 – lab studies  https://t.co/3NiE5RQZhI #,[],16,Vaccination,18,1,-17.34570399,1,0,0,3.551642379,0,0,0
1.36E+18,18/2/21,20:22:25,"Yes, Got my 2nd dose of the Pfizer-BioNtech Vaccine today.... And yes arms are sore again 😂🤣... @ Hong Kah, Singapore  https://t.co/1kfzzn2Ezh",[],17,Vaccination,19,1,-14.7680919,1,1,1,4.415891964,0,0,0
1.36E+18,18/2/21,20:14:32,Researchers urge delaying Pfizer Covid-19 vaccine's second dose as first highly effective  https://t.co/A1hKGgEXYb,[],11,Vaccination,12,1,-15.83144809,2,0,0,8.69163941,1,0,0
1.36E+18,18/2/21,18:16:18,Coronavirus Israel Live: Researchers Urge Delaying Second Pfizer Vaccine Dose  https://t.co/IeYUruTdne,[],10,Vaccination,10,0,-18.06472508,0,0,0,4.452373394,0,0,0
1.36E+18,18/2/21,17:57:14,@AJEnglish @ThabisoTema didn’t government just order millions of Pfizer doses which may now also be ineffective?,[],15,Vaccination,14,1,-12.68589289,1,1,0,5.285074595,1,0,0
1.36E+18,18/2/21,15:39:05,"@galattaman @TOIBengaluru Time to give EUA to pfizer, Moderna, Janssen, Novavax and sputnik vaccines and restrict first 3 months of production for use in India and allow private participation so that we can vaccinate maximum people before next monsoon kicks in.",[],38,Vaccination,39,2,-13.39563972,6,2,1,2.248877185,0,0,0
1.36E+18,18/2/21,15:33:35,"#VaccineVarta what is the logic behind not giving EUA and asking for bridge trials of vaccines approved by FDA, MHRA, EMA EU and WHO and being used in most countries all over the world? pfizer,moderna, Janssen etc? Given that bridge trials may take months now!",['vaccinevarta'],45,Vaccination,45,2,-12.44136739,7,1,0,1.977953233,0,0,0
1.36E+18,18/2/21,15:30:02,"#vaccinevartha what is the logic behind not giving EUA and asking for bridge trials of vaccines approved by FDA, MHRA, EMA EU and WHO and being used in most countries all over the world? pfizer,moderna, Janssen etc? Given that bridge trials may take months now!",['vaccinevartha'],45,Vaccination,45,2,-12.44136739,7,1,0,1.977953233,0,0,0
1.36E+18,18/2/21,13:11:31,Pfizer COVID Vaccine 94% Effective in Real World Situations  https://t.co/ar0RtqQXaJ  https://t.co/WLy3gsHMmK,[],8,Vaccination,9,0,-17.27451761,0,0,0,4.820474232,0,0,0
1.36E+18,18/2/21,11:40:42,Pfizer says South African variant could significantly reduce vaccine protection  https://t.co/OXfmRahj1V via @TODAYonline,[],11,Vaccination,11,1,-15.31651518,2,0,0,7.07002778,1,0,0
1.36E+18,18/2/21,9:21:40,Pfizer says South African coronavirus variant could significantly reduce vaccine protection  https://t.co/Gci9ILpoPL  https://t.co/CscXmE5Sby,[],11,Vaccination,11,1,-16.02632624,2,0,0,6.54164745,1,0,0
1.36E+18,18/2/21,9:01:05,Pfizer says South African variant could significantly reduce vaccine protection  https://t.co/XGLvN2BZRd  https://t.co/xQ8o0OxCoO,[],10,Vaccination,10,0,-15.5533419,2,0,0,7.905042718,1,0,0
1.36E+18,18/2/21,7:42:05,Pfizer says South African coronavirus variant could significantly reduce vaccine protection  https://t.co/525J0uI6BN,[],11,Vaccination,11,1,-15.40139586,2,0,0,7.07002778,1,0,0
1.36E+18,18/2/21,7:31:34,Pfizer says South African COVID-19 variant could significantly reduce vaccine protection  https://t.co/WXQ1xykQD9  https://t.co/BHkRjo5OsB,[],11,Vaccination,11,1,-16.02632624,2,0,0,7.905042718,1,0,0
1.36E+18,18/2/21,3:36:54,"The Philippine government has signed indemnification agreements with vaccine makers Pfizer and AstraZeneca, vaccine czar Carlito Galvez Jr. said on Wednesday.   https://t.co/JZlwJcXbpx",[],21,Vaccination,21,1,-14.16513093,4,1,0,3.049993413,0,0,0
1.36E+18,1/2/21,18:17:45,Parliamentary Q&amp;A today re: vaccination programme.  - There will be delays to Pfizer-BioNTech vaccine shipments due to upgrading of Pfizer's plant  - Limited supply globally remains the main bottleneck hence the need to prioritise the vaccinations now   https://t.co/opOvyAbg46,[],34,Vaccination,39,2,-14.39704558,6,0,0,2.012054165,0,0,0
1.36E+18,30/1/21,14:01:55,How Giant players in #pharmaindustry are creating special unique Collab due to a global need of #vaccines... #Sanofi #Pfizer #PfizerBioNTech #GSK  https://t.co/SiTjPIb0Gx,"['pharmaindustry', 'vaccines', 'sanofi', 'pfizer', 'pfizerbiontech', 'gsk']",15,Vaccination,15,1,-14.85146373,2,0,0,3.96074502,0,0,0
1.35E+18,29/1/21,8:21:18,"I've taken my 1st dose of Pfizer C-19 vaccine yesterday. No side-effect so far, I feel great. #Staysafe  @eddydaud @AbrahamRoseNor  https://t.co/88cRHPdm45",['staysafe'],14,Vaccination,17,1,-14.86043888,2,0,2,5.093688631,1,0,0
1.35E+18,21/1/21,14:34:09,Got vaccinated from covid today... #pfizer #ttsh,"['pfizer', 'ttsh']",5,Vaccination,5,0,-16.9672153,1,0,0,9.026992087,1,0,0
1.35E+18,17/1/21,18:20:25,"Well - you can't count anyone as being vaccinated yet. The pfizer vaccine needs two shots 21 days apart followed by another 14 days. When a significant portion of the population satisfies that mark, let's see what things look like.",[],35,Vaccination,40,2,-11.78318742,9,0,1,4.106162693,0,0,1
1.35E+18,12/1/21,23:20:59,should i get the vaccine? Haha they’re offering it sa office haha it’s Pfizer naman 🥴,[],17,Vaccination,15,1,-13.56737398,4,0,1,6.54164745,1,0,0
1.35E+18,8/1/21,12:33:34,"BREAKING: Prime Minister Lee Hsien Loong gets first dose of Pfizer-BioNTech COVID-19 vaccine, first Singapore cabinet member to do so. (Photo credit: MCI)  https://t.co/22wLNkgi5M",[],22,Vaccination,23,1,-14.71374025,2,0,0,2.454404677,0,0,0
1.35E+18,2/1/21,20:08:12,How does AstraZeneca's COVID-19 vaccine compare with Pfizer-BioNTech?  https://t.co/eue7tRyCGg,[],6,Vaccination,8,0,-15.68789226,1,0,0,11.51657661,2,0,0
1.34E+18,30/12/20,10:35:35,"BREAKING: First healthcare worker in Singapore receives the Pfizer-BioNTech COVID19 vaccine. NCID senior staff nurse Sarah Lim, 46, is as frontline as it gets - she’s involved in screening suspect cases. @ChannelNewsAsia  https://t.co/DCzDBXGCuT",[],29,Vaccination,31,2,-14.31505878,5,0,0,2.391190472,0,0,0
1.34E+18,27/12/20,6:50:47,From the lab to the jab: how BioNTech-Pfizer won the vaccine race  https://t.co/5I6xwKYiGe,[],11,Vaccination,12,1,-12.92568247,1,0,0,8.963978707,1,0,0
1.34E+18,26/12/20,9:18:39,Reverse Engineering the source code of the BioNTech/Pfizer Vaccine    https://t.co/Emiz6FofDh,[],10,Vaccination,10,0,-15.06112649,1,0,0,8.963978707,1,0,0
1.34E+18,22/12/20,17:42:19,"@LividEye SG Govt signed advance purchase agreements &amp; make early down payments for Moderna, Pfizer-BioNTech, and Sinovac... more than S$1 bil set aside. They also made arrangements with pharmaceutical companies to facilitate their clinical trials and drug development in Singapore.",[],37,Vaccination,40,2,-13.62935627,6,3,0,2.048970967,0,0,0
