Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
21,21,735,822,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"IndigoEyes wrote: I think he mentioned his daughter because they may not able to cope in smaller room? Vege/non-vege meal option won't decide which hotel you be getting. To be fair, 14 days in small room cannot go out is mental torture. There's nothing wrong with him trying to game his way hoping to get better SHN hotel. When we heard we cannot choose vaccines, us Singaporeans also thinking of ways how to get our desired brands. (like... book earlier? book later? run away before injection? etc) Anyway, I hope SG stop bringing in the workers' family members here, especially from countries that cannot control the virus. Why cannot just the worker stay here and don't need to bring whole kampong? What are you saying. Most SHN is in small hotel rooms This is not Bali with big villas",18/1/21 4:05,135,Stay Home Notice,140,4,-11.289124464608994,27,2,7,1.1590640814373776,0,0,1.0
22,22,737,824,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"Why get his family and 2 yo daughter to come to SG if they can\x92t accept 14 days SHN at some lousy hotel? It\x92s a risk that they need to accept, especially if they are on some dependent pass or short term visit pass just to get out of whatever crap place they were in. It\x92s not like SG economy needs these dependent pass and short term pass visitors.",18/1/21 4:08,67,Stay Home Notice,72,3,-11.578986186905782,12,5,0,2.7762838745455967,0,0,1.0
23,23,739,826,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"williewombat615 wrote: Why get his family and 2 yo daughter to come to SG if they can\x92t accept 14 days SHN at some lousy hotel? It\x92s a risk that they need to accept, especially if they are on some dependent pass or short term visit pass just to get out of whatever crap place they were in. It\x92s not like SG economy needs these dependent pass and short term pass visitors. Thats the thing PAP claims these are talents and build industries Singaporeans don't have expertise in",18/1/21 4:10,84,Stay Home Notice,90,3,-11.853045793296104,18,6,0,1.9721343453887952,0,0,0.0
24,24,741,828,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"Joseph12 wrote: Thats the thing PAP claims these are talents and build industries Singaporeans don't have expertise in They create jobs for sinkies to take temperature, check safe entry evidence, jaga each level of SHN hotels to ensure nobody steps out of their rooms, etc.",18/1/21 4:13,44,Stay Home Notice,45,2,-12.969820076878628,10,1,0,2.827138780389639,0,0,0.0
25,25,742,829,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Joseph12 wrote: What are you saying. Most SHN is in small hotel rooms This is not Bali with big villas The walking space in Balestier rooms are very small compared to other SHN hotels. Table too small to eat also. They have to eat on the bed or the window ledge.,18/1/21 4:43,51,Stay Home Notice,51,3,-11.502206583633882,11,1,1,3.912639059276948,0,0,0.0
26,26,745,832,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"IndigoEyes wrote: The walking space in Balestier rooms are very small compared to other SHN hotels. Table too small to eat also. They have to eat on the bed or the window ledge. And  ....  what's your point? This is age of pandemic. What should government and hotels do? Spend 100 million or few hundred million to build big enough rooms for the family to wander around? The way I see it, either go to the 'small' hotel or stay at home in India. No tears are shed for this guy and his family if they never step foot in Singapore ever again",18/1/21 4:51,100,Stay Home Notice,102,4,-10.750998132916035,19,6,2,1.9514394983078187,0,1,1.0
27,27,769,857,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"mastermember wrote: Wah seh ... You can read these *******s mind. Not difficult The title is ""game his way to good SHN hotel"" The actual translation is ""taking advantage"" Add in the fact that they're shameless and will always use their 1. ""Talent"" status 2. ""Expatriate"" status 3. Vegetarian diet 4. Children You know they'll stoop to unheard of lows to get the best deal for themselves. If they upgrade to Raffles Hotel, you know they'll brag and brag nonstop",18/1/21 5:57,72,Stay Home Notice,79,3,-12.014031133652429,12,2,3,2.139848273334351,0,0,0.0
28,28,793,882,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Should just put them in istana for shn. Ceca sure happy and our garment will be as well since they love them deep deep,18/1/21 7:51,24,Stay Home Notice,24,1,-11.800096093559073,3,1,1,10.440353605636888,2,0,0.0
29,29,795,884,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"After this covid mess is over, all the hotels cecas have stayed in for shn should be burned down and rebuild from scratch just to be 100% sure none of the ceca strain covid virus is lingering there still. Better still, burn the ceca together with the hotels.",18/1/21 7:58,47,Stay Home Notice,48,2,-12.071471735365895,11,2,0,4.295631244851938,0,1,0.0
30,30,797,886,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Sg should reserve Raffles hotel for shn just for them.,18/1/21 8:03,10,Stay Home Notice,10,0,-13.781298810278855,1,0,0,13.383740635839496,2,1,0.0
31,31,809,898,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,I thought SHN is paid by ownself?,18/1/21 8:47,7,Stay Home Notice,7,0,-12.574656784907095,3,0,0,53.0944360454408,4,0,0.0
32,32,810,899,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Knn.... did not opt for food.... why I have a feeling they will breach SHN,18/1/21 8:50,15,Stay Home Notice,15,1,-11.75722075133147,4,0,1,12.959144120599497,2,0,0.0
33,33,836,928,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,wadtheEel wrote: But tiagong they India cannot jiak beef one Scamdetector wrote: I thought these Ceca are vegetarian due to religion? Now suddenly can eat meat to get a good SHN hotel??? LMAO can alwayd flip prata one. learn from some role model from indian become malay Sent from moi brain using GAGT,19/1/21 0:20,53,Stay Home Notice,53,3,-14.031404854582023,9,1,1,2.478214892673053,0,0,0.0
34,34,851,943,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Scamdetector wrote: I thought these Ceca are vegetarian due to religion? Now suddenly can eat meat to get a good SHN hotel??? LMAO Some can become malay to get millions dollar jobs.,24/1/21 3:36,32,Stay Home Notice,32,2,-12.539082903987957,8,0,1,5.384615414997814,1,0,0.0
35,35,857,949,[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,https://www.stb.gov.sg/content/stb/e...ed-hotels.html Since when Quality Hotel is in the list of SHN/QO hotels?,24/1/21 22:02,12,Stay Home Notice,12,1,-15.888533649989352,1,1,0,10.858674259701397,2,0,0.0
