Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Anyhow count one la. I got the token (which I never bring out) and my phone has the app (which I disabled access to everything). In my case they probably counted twice.,26/2/21,32,Tracetogether,32,2,-10.5567981,5,1,3,6.258208012,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"\uff0eYes, mine never leave RFID safe pocket Good luck collecting data",26/2/21,11,Tracetogether,11,1,-14.95348814,2,0,1,10.23468696,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,dont see anyone collecting it. his creeps give him wrong data haha,26/2/21,12,Tracetogether,12,1,-12.33739967,3,0,0,12.315599,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,My whole family don have,26/2/21,5,Tracetogether,5,0,-11.38026317,1,0,0,34.97657075,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Collected but did not use,26/2/21,5,Tracetogether,5,0,-10.88504731,3,1,0,258.4817887,4,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"the ministers don't even use that, other than wp that time pritan singh got say wad",27/2/21,15,Tracetogether,16,1,-12.67590282,4,0,0,16.65822254,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,unrealx262 wrote: dont see anyone collecting it. his creeps give him wrong data haha Lesser eunuchs feeding false information to eunuchs which in turn report the false information to the Emperor..song dah.,27/2/21,33,Tracetogether,33,2,-13.13330208,7,1,0,4.205818555,0,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"You see the tokens out there (elderly), some are out of batt even.  Not flashing alr.",27/2/21,16,Tracetogether,16,1,-11.89605805,3,0,0,22.87083564,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"blasterlord2 wrote: Got so many use meh? I myself don't. https://www.straitstimes.com/singapo...ther-programme Probably. Last time, TT app only 20% approval, now shoot up to 30% approval.",27/2/21,21,Tracetogether,24,1,-13.43292866,5,0,1,8.190545601,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"How do they define use? Moi got download once, then delete after a few hours. Wouldnt surprise me if that counts me as ""using""",27/2/21,24,Tracetogether,24,1,-11.59015236,7,2,1,16.65822254,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Wah lan talk blindly sia....,27/2/21,5,Tracetogether,5,0,-17.82064668,1,0,0,22.87083564,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Title of thread misleading. Collected or have doesn't mean use. Read his statement carefully.,27/2/21,13,Tracetogether,14,1,-11.24480301,4,1,0,16.65822254,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"As of today, TraceTogether app android less than 2 million download.",27/2/21,10,Tracetogether,11,1,-12.75884587,0,0,0,22.18387936,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"Dont trust him to take his word as is anymore. must read into the details of what he is saying! he says ""Close to nine in 10 eligible residents"" What is eligible residents? Foreigners?",27/2/21,33,Tracetogether,34,2,-10.27650944,8,0,0,9.341126143,1,0,1
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"Those install liao uninstall they still count. If those install unstalled, then install again ...they count 2 times... so like that sure high percent... OK. 90% lor..OK.",27/2/21,26,Tracetogether,28,2,-13.36969609,5,2,0,10.50364908,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"zphoe222 wrote: Dont trust him to take his word as is anymore. must read into the details of what he is saying! he says ""Close to nine in 10 eligible residents"" What is eligible residents? Foreigners? Sinkies cannot understand Queens england. Must change national working language to PuTongHua from england and drop Hindi too.",27/2/21,53,Tracetogether,54,3,-11.82110386,11,1,0,3.320334694,0,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"That\x92s only on Android. iPhone leh fandango wrote: As of today, TraceTogether app android less than 2 million download. Posted with HardwareZone Forums app",27/2/21,23,Tracetogether,25,1,-14.11992539,3,0,0,6.200386313,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Issued token to 90% population liao means this 90% ppl all will use the token.,27/2/21,13,Tracetogether,15,1,-13.04300794,3,0,0,14.30720149,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,CyberTan wrote: That\u2019s only on Android. iPhone leh Posted with HardwareZone Forums app Can some one post the download count on App Store?,27/2/21,23,Tracetogether,24,1,-14.16618414,2,0,0,4.374677225,0,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"fandango wrote: As of today, TraceTogether app android less than 2 million download. Wah.. last time only got 2.5stars only... now got 3.3stars already... wah.... for me if hv negative stars I will give..",27/2/21,33,Tracetogether,36,2,-13.26591443,5,1,2,9.370087937,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Need a poll in hwz,27/2/21,5,Tracetogether,5,0,-11.93628884,1,0,0,34.97657075,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Known liar and twister of facts Living up to his heritage,27/2/21,11,Tracetogether,11,1,-11.7329389,2,1,0,16.65822254,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Not wrong arh. I suck thumb need to use it to enter the cinema. deleted it after that.,27/2/21,18,Tracetogether,18,1,-10.67087692,4,0,0,22.34082397,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,I never use them or take the tt device from them.,27/2/21,11,Tracetogether,11,1,-10.3490688,2,1,0,34.02863054,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,XiaoJinLing wrote: Wah.. last time only got 2.5stars only... now got 3.3stars already... wah.... for me if hv negative stars I will give.. Iphone rating currently 2.4,27/2/21,26,Tracetogether,30,2,-13.83435109,6,1,2,11.70965905,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Anyhow smoke..hahaha..goes to show how accurate their data is,27/2/21,11,Tracetogether,11,1,-12.46537328,4,0,0,22.28290039,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"This download number indicated in Playstore simply refers to the number of times the app is being downloaded only right? so meaning... if a person download TT app and install on 2 of his hp its counted as 2 user? if a person already using the TT app buy a new hp and reinstall the app on his new hp is also counted as 2 user? if a person downloaded the TT app to try try then delete it the next day also counted as 1 user using the app? if... fandango wrote: As of today, TraceTogether app android less than 2 million download.",27/2/21,99,Tracetogether,104,4,-11.53498617,20,7,0,2.90009297,0,0,1
Vivian said 90% use TraceTogether wor,27/2/21 22:20,What he says got count meh?,27/2/21,6,Tracetogether,6,0,-11.76425253,2,0,0,34.97657075,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,These people are still living in their own beliefs. people can register for TT but that does not people is using it. They can be leaving the physical token at home while going out or disable the app in their phones. So 90% is actual usage or just registration? Please tell us the truth and dun BS.,27/2/21,56,Tracetogether,57,3,-10.58590273,12,6,1,3.68983705,0,0,1
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"Keyword. ""nine in 10 eligible residents"" ownself set ""eligibility""",27/2/21,8,Tracetogether,9,0,-13.38441603,1,0,0,22.28290039,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Download does not mean use.,27/2/21,5,Tracetogether,5,0,-11.50776546,2,0,0,34.97657075,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,I download but less than within a day Uninstall liao without even using it....  counted?,27/2/21,15,Tracetogether,15,1,-12.22357749,3,1,0,22.87083564,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Ok. If you say so.,27/2/21,5,Tracetogether,5,0,-9.698283102,1,0,1,66.4941953,4,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Bonus season la. Need 90% for KPI,27/2/21,6,Tracetogether,7,0,-13.64899332,1,0,0,16.65822254,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,I\x92m one that downloaded it but refused to use it then uninstalled it blurwulf wrote: Issued token to 90% population liao means this 90% ppl all will use the token. Posted with HardwareZone Forums app,27/2/21,33,Tracetogether,36,2,-13.18831088,10,2,0,7.761456947,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,He use the words 'join the programme'. Pappies are slimy and like to play with words. joined the Government's digital contact tracing programme,27/2/21,22,Tracetogether,23,1,-12.06836054,6,1,0,10.16192281,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,me & my family must be in the 10% then,27/2/21,8,Tracetogether,9,0,-8.806507497,1,0,1,66.4941953,4,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Maybe collect or DL app Counts....,27/2/21,6,Tracetogether,6,0,-14.7215509,0,1,0,22.87083564,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Ya I use the token at home. It's never left home.,27/2/21,10,Tracetogether,11,1,-10.35654005,2,0,1,18.49530158,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Wife and I must be the 10% too,27/2/21,7,Tracetogether,8,0,-9.268169607,1,1,1,66.4941953,4,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,how much bonus do sinkie have to pay for hitting kpi?,27/2/21,11,Tracetogether,11,1,-12.46878457,4,0,0,22.87083564,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,blasterlord2 wrote: Got so many use meh? I myself don't. https://www.straitstimes.com/singapo...ther-programme must see the key words one eligible residents what indicators they using?,27/2/21,21,Tracetogether,22,1,-13.26045824,5,0,1,10.23468696,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Yea... he got 90% support... wah... many happy to use this thing leh... 90% leh... very good responses leh...  very good results... wah... good leg... so supportive...,27/2/21,25,Tracetogether,27,2,-13.92367789,5,0,0,6.693016508,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"hotamp wrote: ok noted, you are from the 10% who doesnt. WhiteAnt wrote: the ministers don't even use that, other than wp that time pritan singh got say wad guess the ministars also part of the 10%",27/2/21,34,Tracetogether,37,2,-12.29844438,9,1,1,8.790257254,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"PeckingBird wrote: Iphone rating currently 2.4 i rated it 1 star. if can give negative 5 stars, i would.",27/2/21,16,Tracetogether,20,1,-12.85965674,3,0,2,9.664055563,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Lies. White lie. Blatant lie,27/2/21,5,Tracetogether,5,0,-12.06255146,1,0,0,14.71185688,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,TT and token redundant leh. I can still use my IC scan go in.,27/2/21,14,Tracetogether,14,1,-12.74713574,2,2,1,16.65822254,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,New Eden wrote: Wife and I must be the 10% too later crown prince not happy pet project le,27/2/21,18,Tracetogether,19,1,-12.0432951,2,1,1,8.790257254,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,PeckingBird wrote: TT and token redundant leh. I can still use my IC scan go in. Dun worry... i think very fast will chut pattern again... wait say only tt... their pattern more than badminton...,27/2/21,35,Tracetogether,35,2,-13.53024085,10,2,2,5.541704021,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"I\x92ve started using it but will kill the app to conserve battery after I leave crowd. TT doesn\x92t have GPS, so technically they cannot map out places I\x92ve gone to that does not require SafeEntry. If they let SafeEntry or TT be an option, I would use TT. But because SafeEntry is compulsory everywhere, my location is registered hence my movement can be mapped. Gov has to decide. Allow people to use SafeEntry or TT , otherwise people won\x92t use TT. Hence MOH shouldn\x92t complain people don\x92t use TT.",27/2/21,88,Tracetogether,94,3,-13.25283011,27,3,4,3.096892329,0,0,1
Vivian said 90% use TraceTogether wor,27/2/21 22:20,twosix wrote: These people are still living in their own beliefs. people can register for TT but that does not people is using it. They can be leaving the physical token at home while going out or disable the app in their phones. So 90% is actual usage or just registration? Please tell us the truth and dun BS. You seems to have difficulty with reading and comprehension. Have =/= use SG needs more FTs.,27/2/21,73,Tracetogether,74,3,-11.08465508,17,7,1,2.452062317,0,0,1
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Only those NS people la....,27/2/21,5,Tracetogether,5,0,-13.02376133,1,0,0,34.97657075,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"Damn, then I must be the 10% minority",27/2/21,7,Tracetogether,8,0,-10.24128055,1,1,1,34.97657075,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"90% collected or installed doesnt mean 90% using. Ownself gong, ownself song.",27/2/21,10,Tracetogether,12,1,-14.98978225,2,1,0,22.87083564,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"ok lor. since 90% using, no need compulsory",27/2/21,7,Tracetogether,8,0,-12.95032944,1,0,0,22.34082397,3,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Lol as long as collected he add u into his figure liao. Seriously u go any shopping centre even the aunties also dont use the token Sent from Samsung SM-N960F using GAGT,27/2/21,31,Tracetogether,32,2,-13.59704585,7,1,0,6.422261588,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,Lol. Collect doesn't means got use leh. His math fail is it.,27/2/21,11,Tracetogether,12,1,-12.39657437,2,0,0,12.94484066,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,U all jin kumgong. So now they track who not using cfm die hard oppie supporter liao,27/2/21,17,Tracetogether,17,1,-14.01685129,2,0,0,10.50364908,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,demongod wrote: Lol as long as collected he add u into his figure liao. Seriously u go any shopping centre even the aunties also dont use the token Sent from Samsung SM-N960F using GAGT What u talking about. So many aunties and uncles using it already. Many also wear it with lanyard,27/2/21,51,Tracetogether,52,3,-13.10997757,12,3,0,4.432526356,0,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"I use token, easiest. I let them do the scanning of my token, not i use my handphone to scan. Waste battery. My conscience is clear and i have nothing to worry about.",27/2/21,33,Tracetogether,33,2,-11.2650364,7,1,3,7.36260226,1,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,"Very good response, very high participation rates, like for NS",27/2/21,10,Tracetogether,10,0,-12.37473968,0,0,0,16.27391506,2,0,0
Vivian said 90% use TraceTogether wor,27/2/21 22:20,blasterlord2 wrote: I think Vivian duo pao only. I doubt the number is that high. May be possible healthcare and construction got normal tracetogether and their work one...,27/2/21,28,Tracetogether,28,2,-11.40276708,6,1,1,7.297978007,1,0,0
