,Unnamed: 0,Threads,Thread Datetime,Comments,Comment Datetime,num_words
78,89,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,"LionsTurf wrote: A lot of these cases had prior negatives, is their some phase of the virus in which your shedding a higher load of dead fragments but when asymptomatic with the live virus then the viral load is lower? If vaccinated with the dead virus version, you also will kena positive test? No idea, this compilation is meant to see how MOH determines what is community or imported. Earlier they classify those who have been out in the community after their SHN is over as community cases even after their serological test came back positive indicating past infection, but slowly changed them all to import case from 24th Jan onwards which is why we see 50-69 days in SG still considered imported. Oddly they classified the Bangla as community even though he haven't started work and have been in the dorms ever since his SHN ended with the reason that the time he tested positive and travelled is very long (55 days). But again you have today a new case where the PR has been in SG for 69 days and they still classify it as imported (even though he has really been in the community after SHN).",2021-07-02 00:53:00,194
79,90,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,Just playing the numbers Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT,2021-07-02 00:55:00,8
80,91,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,better increase SHN for additional few more weeks...,2021-07-02 00:56:00,8
81,92,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,Come here to support satki research,2021-07-02 01:02:00,6
82,93,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,"treeskull wrote: Just playing the numbers Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT Not just playing with numbers, some of these import cases the places they visited are added to the list, some are not. Eg today's 2 import cases who were discovered during their pre-departure tests, there's no new places visited. But they still highlighted these in the report Quote: 4.     Epidemiological investigations are ongoing. In the meantime, all the identified close contacts of the cases, including their family and household members, as well as co-workers, have been isolated and placed on quarantine, and will be tested at the start and end of their quarantine period so that we can detect asymptomatic cases. We will also conduct serological tests for the close contacts to determine if the case could have been infected by them. Then we have this from Case 59935 where people had to be quarantine because of these cases. https://forums.hardwarezone.com.sg/e...e-6461195.html",2021-07-02 01:04:00,142
83,94,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,Hmm. Thanks for the efforts,2021-07-02 01:06:00,5
84,95,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,"New case updated in 1st post Confirmed on 11th Feb Quote: Case 60162 is a Long-Term Visit Pass holder who arrived from Indonesia on 26 November 2020 and served SHN at a dedicated facility until 10 December. His swab done on 6 December during SHN was negative for COVID-19. He is asymptomatic, and was detected when he took a COVID-19 pre-departure test on 10 February 2021 in preparation for his return to Indonesia. His test result came back positive for COVID-19 infection the next day, although the Ct value was very high , which is indicative of a low viral load. His serological test result has also come back positive . He reported that before his trip to Singapore, he had interacted with his sibling in Indonesia who was confirmed to have COVID-19 infection in October 2020 . Given that these indicate likely past infection, we have classified the case as imported. He is likely to be shedding minute fragments of the virus RNA, which are no longer transmissible and infective to others. No of days from arrival till tested positive (26/11/2020 - 11/2/2021): 78 days (Import)",2021-12-02 23:47:00,168
85,96,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,"New case added today updated in 1st post Confirmed on 18th Feb Quote: Case 60316 is a Work Pass holder who arrived from India on 30 December 2020 and served SHN at a dedicated facility until 3 January 2021. As he had been identified as a close contact of Case 58944, he was subsequently placed on quarantine from 3 January to 13 January. His swabs done on 4 January and 10 January during quarantine were negative for COVID-19. He is asymptomatic, and was detected when he took a COVID-19 pre-departure test on 17 February in preparation for his return to India. His test result came back positive for COVID-19 infection the next day, although the Ct value was very high, which is indicative of a low viral load . Another sample taken on 18 February tested negative for COVID-19. His serological test result has also come back positive . Given that these indicate likely past infection, we have classified the case as imported. He is likely to be shedding minute fragments of the virus RNA, which are no longer transmissible and infective to others. No of days from arrival till tested positive (30/12/2020 - 18/2/2021): 51 days (Import)",2021-02-19 23:19:00,177
86,97,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,Until now we clueless how they classify the cases. As if they stay in isolation.,2021-02-19 23:25:00,15
87,98,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,busfreaks wrote: Until now we clueless how they classify the cases. As if they stay in isolation. I'm just wondering until how many days in SG will they still consider as import case. Right now the number is up to 78 days.,2021-02-19 23:27:00,40
88,99,Compilation of the no of days since arrival in SG to be considered community/import case,2021-06-03 23:41:00,"New case added today updated in 1st post Confirmed on 4th Mar Quote: Case 60666 is a 35 year-old female Indonesian national who is a foreign domestic worker. She arrived in Singapore on 20 January 2021 and served SHN at a dedicated facility until 3 February. Her swab done on 2 February during SHN was negative for COVID-19, as was her pre-departure test taken on 18 January while she was in Indonesia. She is asymptomatic, and was detected when she took a COVID-19 pre-departure test on 4 March in preparation for her return to Indonesia. Her test result came back positive for COVID-19 infection, and she was conveyed to the National Centre for Infectious Diseases in an ambulance. Another test taken by the National Public Health Laboratory (NPHL) on 5 March came back negative for COVID-19 infection, and her serological test result has come back positive, which indicates a likely past infection. She is likely to be shedding minute fragments of the virus RNA, which are no longer transmissible and infective to others. However as we are unable to definitively confirm her date of infection, we will take all the necessary public health actions as a precautionary measure, including placing all her identified close contacts on quarantine No of days from arrival till tested positive (20/1/2021 - 4/3/2021): 44 days (Community) Confirmed on 5th Mar Quote: Case 60664, a 27 year-old female Indian national, is a Work Pass holder who has not started work yet. She arrived in Singapore on 8 February and served SHN at a dedicated facility until 22 February. Her test taken during SHN on 21 February was negative for COVID-19. As part of her pre-employment health screening, she was tested for COVID-19 on 4 March even though she is asymptomatic, and her test came back positive. Another test taken by NPHL on 5 March was negative for COVID-19 infection, and her serological test result has come back positive . She had also earlier tested positive for a COVID-19 antigen test in India on 18 November 2020. Given that these indicate likely past infection, we have classified the case as imported. She is likely to be shedding minute fragments of the virus RNA, which are no longer transmissible and infective to others No of days from arrival till tested positive (8/2/2021 - 5/3/2021): 26 days (Import)",2021-06-03 23:41:00,354
