Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
77,77,85,ƒ?­Hong Kong-Singapore air travel bubble unlikely to launch soon,28/2/21 10:18,Heng i nv buy ticket.  ..,28/2/21 10:07,5,Circuit Breaker,5,0,-15.834487865822425,1,0,1,26.835207397830874,3,0,0.0
78,78,86,ƒ?­Hong Kong-Singapore air travel bubble unlikely to launch soon,28/2/21 10:18,moi stuck in honkieland.. >1yr  no cum back liao,28/2/21 10:10,8,Circuit Breaker,9,0,-16.148748069156376,1,0,0,36.84829056280764,4,0,0.0
79,79,87,ƒ?­Hong Kong-Singapore air travel bubble unlikely to launch soon,28/2/21 10:18,cleffa3000 wrote: Only ours dont know lol Of course ours know about India cases. Just that ours put $$$ on TOP of sinkies pathetic lives.,28/2/21 10:13,24,Circuit Breaker,24,1,-13.45772623043313,5,0,2,10.328289762405586,2,0,0.0
80,80,88,ƒ?­Hong Kong-Singapore air travel bubble unlikely to launch soon,28/2/21 10:18,orhneeorh wrote: jsut started this week.. progressively adding vaccine stations and Fosun Biontech just arrived from Germany yesterday their people also not very receptive in the jab.,28/2/21 10:15,27,Circuit Breaker,27,2,-13.14548422021704,4,2,0,9.120904640720273,1,0,0.0
81,81,89,ƒ?­Hong Kong-Singapore air travel bubble unlikely to launch soon,28/2/21 10:18,Please cancel all travel bubble plans until you stop the imports of foreign covid cases.,28/2/21 10:16,15,Circuit Breaker,15,1,-12.176761685777985,3,0,1,26.40715085584246,3,0,0.0
82,82,90,ƒ?­Hong Kong-Singapore air travel bubble unlikely to launch soon,28/2/21 10:18,Was hoping oyk can become pm but he is really jinx so not good for sg,28/2/21 10:18,16,Circuit Breaker,16,1,-12.558940020393397,3,1,0,26.835207397830874,3,0,0.0
83,83,91,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Now boss like close one eye and implicitly assume staff will auto come office...,19/2/21 13:18,14,Circuit Breaker,14,1,-11.73470188120917,1,1,0,26.835207397830878,3,0,0.0
84,84,92,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,My boss today WFH hee hee,19/2/21 13:19,6,Circuit Breaker,6,0,-17.07979760114154,0,0,0,23.615507973257326,3,0,0.0
85,85,95,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,My boss ti ti work from home,19/2/21 13:21,7,Circuit Breaker,7,0,-13.636257688094613,0,0,0,22.825531789998923,3,0,0.0
86,86,96,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Shouldn't the staff communicate clearly to the boss on the allocation of WFH days vs office -work days for the week? Then no one needs to assume anything You think, I thought, who confirm?",19/2/21 13:21,33,Circuit Breaker,34,2,-11.081363657113563,7,0,2,9.903676033695929,1,0,0.0
87,87,97,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Can always report to MOM for action. Don't hesitate and go do it.,19/2/21 13:24,12,Circuit Breaker,13,1,-10.674218728792235,3,1,0,56.27175551393881,4,0,0.0
88,88,98,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,My side still follow law.  No problems.,19/2/21 13:26,7,Circuit Breaker,7,0,-10.366533513985765,0,1,0,36.84829056280765,4,0,0.0
89,89,99,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Still got 50% meh? Sorry my company is essential industry so we already 100% since last year July, so I dunno what is happening elsewhere.",19/2/21 13:27,23,Circuit Breaker,25,1,-11.59703505486657,5,0,3,16.878382655329116,2,0,0.0
90,90,100,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Companies take it that it is mandatory for 50% to work in office. Moi kena forced to come back even tho I don't need to.,19/2/21 13:27,23,Circuit Breaker,25,1,-10.718125727749916,7,0,1,26.835207397830878,3,0,0.0
91,91,101,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Mine still is, split into team A & B, one week A come, one week B come. But then our work sometimes require us to go back so there's almost always more than 50% anyway.",19/2/21 13:28,32,Circuit Breaker,34,2,-10.741702664161927,4,2,2,9.87261550704448,1,0,0.0
92,92,102,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,sugaricing83 wrote: My boss ti ti work from home Your boss piaking his wife at home. Thus he is working hard Sent from Samsung SM-N960F using GAGT,19/2/21 13:29,26,Circuit Breaker,27,2,-13.972288153001823,5,0,2,8.573337469414541,1,0,0.0
93,93,103,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Can WFH yet still need go back office on useless team A Team B roster? Lmao sinkies logic really hopeless.,19/2/21 13:31,20,Circuit Breaker,20,1,-13.694287412246233,4,2,0,13.080474302199928,2,0,0.0
94,94,104,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"wwenze wrote: Still got 50% meh? Sorry my company is essential industry so we already 100% since last year July, so I dunno what is happening elsewhere. Essential or not , still have to follow social distance rules. Sent from An Alternative Viewpoint On Life using GAGT",19/2/21 13:43,44,Circuit Breaker,46,2,-12.333136985543774,9,3,3,6.793444477670385,1,0,0.0
95,95,105,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Icecreampop wrote: My boss today WFH hee hee the hee hee doesnt sound simple....,19/2/21 13:44,14,Circuit Breaker,14,1,-17.348771396167304,2,0,1,10.637652036000603,2,0,0.0
96,96,106,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Your company have to submit names to MTI on the people onsite at least 1 day before. If spot check and namelist not tally, then good luck to your company",19/2/21 13:47,29,Circuit Breaker,30,2,-11.261013769292783,3,2,1,9.750975974612034,1,0,0.0
97,97,107,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"My side ish c suite and amdk directors all stay home, the rest continue to come orpice. HR auntie will do ballot and some lucky sinkie/ceca/tiong can stay home too",19/2/21 13:53,32,Circuit Breaker,32,2,-13.716579776852587,4,2,0,8.13243856526952,1,0,0.0
98,98,108,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Icecreampop wrote: My boss today WFH hee hee at mistress home is it??????????,19/2/21 13:57,13,Circuit Breaker,13,1,-14.882356383149371,2,0,1,12.850311187131162,2,0,0.0
99,99,109,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Ubi-Warrior wrote: Essential or not , still have to follow social distance rules. Sent from An Alternative Viewpoint On Life using GAGT 1m spacing as long as other measures added e.g. barrier. Checked and signed off by MOH.",19/2/21 14:08,36,Circuit Breaker,38,2,-13.113785867805191,7,3,0,10.291808331849802,2,0,0.0
100,100,110,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Come back office since q42020 everyday,19/2/21 14:11,5,Circuit Breaker,6,0,-13.53931212619598,0,0,0,36.84829056280764,4,0,0.0
101,101,111,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Can WFH but toxic sinkies boss ask you all go back office with only 1 metre distancing while he safely in his enclosed office room. Lmao sinkies sheeps always at losing end.,19/2/21 14:12,31,Circuit Breaker,32,2,-13.443911157265731,5,2,1,11.291060749219445,2,0,0.0
102,102,112,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Sme dun have such privileged,19/2/21 14:15,5,Circuit Breaker,5,0,-14.600021494840021,2,0,0,56.2717555139388,4,0,0.0
103,103,113,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,MOM routine check. Can WFH got to WFH.,19/2/21 14:17,8,Circuit Breaker,8,0,-14.2342463770207,2,0,0,31.28821343569704,3,0,0.0
104,104,114,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Dudick wrote: Your company have to submit names to MTI on the people onsite at least 1 day before. If spot check and namelist not tally, then good luck to your company Hard truths Sent from An Alternative Viewpoint On Life using GAGT",19/2/21 14:18,42,Circuit Breaker,43,2,-12.797937629270624,5,2,2,5.089379100180804,1,0,0.0
105,105,116,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,matey1982 wrote: at mistress home is it?????????? My boss Ah Chua quit already sometime ago. Now my new boss is Rajah.,19/2/21 15:03,21,Circuit Breaker,21,1,-12.804425865650332,3,0,1,12.850311187131162,2,0,0.0
106,106,118,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,geekboy wrote: What is wfh? Work from home.,19/2/21 15:08,8,Circuit Breaker,8,0,-12.515527920846669,2,0,0,54.41454427519803,4,0,0.0
107,107,119,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Icecreampop wrote: Work from home. Can eat one?,19/2/21 15:12,8,Circuit Breaker,8,0,-12.034637630701683,2,0,0,35.61784603131314,4,0,0.0
108,108,120,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,My company 100% back to office liao. Sent from Home using GAGT,19/2/21 15:13,11,Circuit Breaker,12,1,-12.75448093657138,1,0,0,16.579132716415376,2,0,0.0
109,109,121,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Dudick wrote: Your company have to submit names to MTI on the people onsite at least 1 day before. If spot check and namelist not tally, then good luck to your company Not anymore. As long as doesn't exceed 50%, is ok already.",19/2/21 23:03,40,Circuit Breaker,43,2,-11.67725452039574,6,2,2,8.665609185323678,1,0,0.0
110,110,122,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,my company enforce 100% WFH. they make it very difficult for you to come back office need fill up multiple forms and clearance from a lot of ppl before you can even come back,19/2/21 23:08,33,Circuit Breaker,34,2,-10.611861746542878,4,1,1,12.05424284301908,2,0,1.0
111,111,123,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,invigo79 wrote: My company 100% back to office liao. Sent from Home using GAGT comprain to MOM!,19/2/21 23:10,16,Circuit Breaker,17,1,-14.105041901428754,3,0,1,11.841184888943555,2,0,0.0
112,112,124,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,Johnpierpontmorgan wrote: Come back office since q42020 everyday Just say NO!,19/2/21 23:11,10,Circuit Breaker,11,1,-14.38713802386448,2,0,0,26.835207397830874,3,0,0.0
113,113,125,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"i see some email tt my side are looking at increasing from the current once-a-week bck in office to twice a week as if increase 1-day will boost the work libido liddat haiyo, wayang!",21/2/21 13:06,33,Circuit Breaker,34,2,-13.1399882448259,7,2,1,8.150067483013354,1,0,0.0
114,114,126,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"mine have. but 1 floor full, another floor empty defeat the purpose of WFH.",21/2/21 13:07,13,Circuit Breaker,14,1,-11.313031932448283,1,0,0,18.769574935071642,2,0,0.0
115,115,127,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,No. I know many all staff back to office liao... Anyway community case is zero. Nth wrong liao.,21/2/21 13:07,18,Circuit Breaker,18,1,-11.708528334564761,2,0,0,13.08047430219993,2,0,0.0
116,116,128,Is the 50% staff WFH strictly enforced?,21/2/21 13:10,"Moi orpit only 10% come back. Monday, Friday is almost 0%.",21/2/21 13:10,9,Circuit Breaker,11,1,-12.106320988112987,3,0,0,36.84829056280765,4,0,0.0
117,117,129,"Now think back, do you feel a sense of anxiety and creeps during CB period last yr?",20/2/21 15:52,"Yes it's peaceful but at times like a sense of atmosphere in the air whereby you don't know when this sai will drop on you, like doomsday kind of feeling? Worse is that period finally PAP allow exercise already then suddenly got jogger tio ambushed at punggol",20/2/21 14:56,45,Circuit Breaker,47,2,-12.071080495641446,7,4,1,7.467550656326569,1,0,0.0
118,118,130,"Now think back, do you feel a sense of anxiety and creeps during CB period last yr?",20/2/21 15:52,"starry_starry_night wrote: Yes it's peaceful but at times like a sense of atmosphere in the air whereby you don't know when this sai will drop on you, like doomsday kind of feeling? Worse is that period finally PAP allow exercise already then suddenly got jogger tio ambushed at punggol what the heck u r trying to say sibey chim",20/2/21 15:03,56,Circuit Breaker,59,3,-12.685201391967036,10,4,1,5.317107745032846,1,0,0.0
119,119,131,"Now think back, do you feel a sense of anxiety and creeps during CB period last yr?",20/2/21 15:52,huai gotch sense of anxiety and creeps?? moi was sho damn heypi can hikkikomori at home... jinz shiokz memory... hope gotch ccb v2.0...,20/2/21 15:07,22,Circuit Breaker,24,1,-16.64825854865624,2,1,0,8.132438565269517,1,0,0.0
120,120,133,"Now think back, do you feel a sense of anxiety and creeps during CB period last yr?",20/2/21 15:52,No. I actually enjoy the CB. Much quieter and not so stress seeing so many people,20/2/21 15:11,16,Circuit Breaker,16,1,-10.567491428038455,2,1,0,35.67576961818575,4,0,0.0
121,121,135,"Now think back, do you feel a sense of anxiety and creeps during CB period last yr?",20/2/21 15:52,No kinda looking forward to it,20/2/21 15:52,6,Circuit Breaker,6,0,-10.439487686153518,1,0,0,106.4913812901899,4,0,0.0
122,122,136,When will WFH end ah?,19/2/21 11:09,You all think this year?,18/2/21 23:05,5,Circuit Breaker,5,0,-8.935445589235282,1,0,0,106.4913812901899,4,0,0.0
123,123,137,When will WFH end ah?,19/2/21 11:09,It will end when we retire.,18/2/21 23:06,6,Circuit Breaker,6,0,-9.934319121064107,2,1,1,408.4470075175715,4,0,0.0
124,124,138,When will WFH end ah?,19/2/21 11:09,I suspect end of the year,18/2/21 23:06,6,Circuit Breaker,6,0,-8.177351599191306,1,0,0,56.271755513938814,4,0,0.0
125,125,140,When will WFH end ah?,19/2/21 11:09,"Sian kena stuck at home for so long, unlikely to go back opi this year liao.",18/2/21 23:07,16,Circuit Breaker,16,1,-13.189384441200652,2,0,0,26.362099177163778,3,0,0.0
126,126,141,When will WFH end ah?,19/2/21 11:09,it will become the norm companies will be more flexible going forward Sent from Samsung SM-G975F using GAGT,18/2/21 23:07,17,Circuit Breaker,18,1,-12.566741704664976,4,0,0,26.835207397830874,3,0,0.0
127,127,143,When will WFH end ah?,19/2/21 11:09,"default wrote: You all think this year? won't b back to full 100% bck in office as per pre-covid currently on WFH for 4 out of 5 days a week saw some plan by bosses contemplating to cut it to 3 out of 5 days a week to WFH -> to me, i am very much ok with the current WFH. things still can be done. going bck to office to do work is just out of sync",18/2/21 23:10,70,Circuit Breaker,78,3,-11.11810109308405,13,1,3,5.471196960965339,1,0,1.0
128,128,144,When will WFH end ah?,19/2/21 11:09,You see ah now is February and going into March soon... I doubt before June 2021 we are all going back to office. So I think WFH is gonna last at least till we all get vaccinated. Honestly im quite happy with WFH,18/2/21 23:12,42,Circuit Breaker,43,2,-11.363889707662052,12,1,3,13.080474302199931,2,0,1.0
