Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"Joseph12 wrote: Thats the thing PAP claims these are talents and build industries Singaporeans don't have expertise in They create jobs for sinkies to take temperature, check safe entry evidence, jaga each level of SHN hotels to ensure nobody steps out of their rooms, etc.",18/1/21,44,Stay Home Notice,45,2,-12.96982008,10,1,0,2.82713878,0,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Joseph12 wrote: What are you saying. Most SHN is in small hotel rooms This is not Bali with big villas The walking space in Balestier rooms are very small compared to other SHN hotels. Table too small to eat also. They have to eat on the bed or the window ledge.,18/1/21,51,Stay Home Notice,51,3,-11.50220658,11,1,1,3.912639059,0,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"IndigoEyes wrote: The walking space in Balestier rooms are very small compared to other SHN hotels. Table too small to eat also. They have to eat on the bed or the window ledge. And  ....  what's your point? This is age of pandemic. What should government and hotels do? Spend 100 million or few hundred million to build big enough rooms for the family to wander around? The way I see it, either go to the 'small' hotel or stay at home in India. No tears are shed for this guy and his family if they never step foot in Singapore ever again",18/1/21,100,Stay Home Notice,102,4,-10.75099813,19,6,2,1.951439498,0,1,1
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"mastermember wrote: Wah seh ... You can read these *******s mind. Not difficult The title is ""game his way to good SHN hotel"" The actual translation is ""taking advantage"" Add in the fact that they're shameless and will always use their 1. ""Talent"" status 2. ""Expatriate"" status 3. Vegetarian diet 4. Children You know they'll stoop to unheard of lows to get the best deal for themselves. If they upgrade to Raffles Hotel, you know they'll brag and brag nonstop",18/1/21,72,Stay Home Notice,79,3,-12.01403113,12,2,3,2.139848273,0,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Should just put them in istana for shn. Ceca sure happy and our garment will be as well since they love them deep deep,18/1/21,24,Stay Home Notice,24,1,-11.80009609,3,1,1,10.44035361,2,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"After this covid mess is over, all the hotels cecas have stayed in for shn should be burned down and rebuild from scratch just to be 100% sure none of the ceca strain covid virus is lingering there still. Better still, burn the ceca together with the hotels.",18/1/21,47,Stay Home Notice,48,2,-12.07147174,11,2,0,4.295631245,0,1,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Sg should reserve Raffles hotel for shn just for them.,18/1/21,10,Stay Home Notice,10,0,-13.78129881,1,0,0,13.38374064,2,1,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,I thought SHN is paid by ownself?,18/1/21,7,Stay Home Notice,7,0,-12.57465678,3,0,0,53.09443605,4,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Knn.... did not opt for food.... why I have a feeling they will breach SHN,18/1/21,15,Stay Home Notice,15,1,-11.75722075,4,0,1,12.95914412,2,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,wadtheEel wrote: But tiagong they India cannot jiak beef one Scamdetector wrote: I thought these Ceca are vegetarian due to religion? Now suddenly can eat meat to get a good SHN hotel??? LMAO can alwayd flip prata one. learn from some role model from indian become malay Sent from moi brain using GAGT,19/1/21,53,Stay Home Notice,53,3,-14.03140485,9,1,1,2.478214893,0,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Scamdetector wrote: I thought these Ceca are vegetarian due to religion? Now suddenly can eat meat to get a good SHN hotel??? LMAO Some can become malay to get millions dollar jobs.,24/1/21,32,Stay Home Notice,32,2,-12.5390829,8,0,1,5.384615415,1,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,https://www.stb.gov.sg/content/stb/e...ed-hotels.html Since when Quality Hotel is in the list of SHN/QO hotels?,24/1/21,12,Stay Home Notice,12,1,-15.88853365,1,1,0,10.85867426,2,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,Anyway their SHN charges are borne by gahmen? Is it true? Anyone can shed some light?,24/1/21,16,Stay Home Notice,16,1,-12.36323791,4,0,0,10.44035361,2,0,0
[GPGT] This Indian trying to game his way to good SHN hotel,3/2/21 21:34,"pwongkk wrote: Knowing this covid may not end so fast, the gov should seriously look into restoring the Old ChangibHospital for such use. First it was a former hospital, and in it's isolated area, it is a good place to house these people. Currently the place is fenced up, it can orevent these people from leaving without authorisation. There are 3 blocks there. Since no takers for short term lease, it's best suited for quarantine use, now and future. I agree....There are no spooks there as some had claimed. The SHN people will be able to rest well and have a peace of mind there.Take it or leave it or else take the first flight back to Dhalsimland.No choosing of SHN hotels allowed.",24/1/21,119,Stay Home Notice,126,4,-11.11221145,24,4,0,1.536643566,0,1,1
